#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06286400: Bighorn Lake, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Bighorn Lake (06286400) 
# Montana  RESERVOIR Site - 3296 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:59:38 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1979,934299,891153,840082,887947,906424,966361,1069888,993346,977832,977930,1009822,1031017
1980,982802,917957,863014,824818,760698,849201,1017215,1048187,1051297,1061661,1003355,997402
1981,951135,889120,834393,829064,824762,967218,1111492,1043200,1034777,1037100,1044673,996683
1982,942062,864161,841302,817629,738669,756988,1004587,1089866,1040366,1043880,1108239,1036105
1983,966647,947142,944201,899866,855620,878119,1133162,1098162,1070127,1043880,1044673,986937
1984,895214,861250,820668,832472,830829,927775,1075560,1090870,1058040,1069769,1031459,983873
1985,936226,889047,836538,848326,833424,873252,900356,877128,847937,856787,867406,816730
1986,750467,712677,714763,691239,690667,766872,1081674,1087608,1022012,1022369,989736,942136
1987,868646,816987,809957,804763,790937,856162,925239,899500,893517,931383,970209,942909
1988,901840,859729,843003,837937,829500,971563,949444,878997,814599,791002,805036,791780
1989,750891,704848,658515,648221,651157,700483,790873,823373,828917,864991,946597,940689
1990,861685,790873,739234,703088,705329,765591,934688,997671,974085,969900,971563,955098
1991,877408,773110,731546,706400,720082,915018,1138698,1021418,992687,1057002,1018954,971984
1992,913305,866097,849497,818181,802338,866810,1003844,1068106,1013242,1024031,1046417,1001034
1993,918088,846390,812652,812513,797867,955795,1078261,1041831,1018250,1035577,999910,918727
1994,871205,814949,773601,780971,807009,857244,818322,777176,749563,772803,828194,839790
1995,815721,790424,794251,795235,787790,807416,1053694,1069273,1033259,1012075,967505,948897
1996,893852,846538,819030,780908,764748,821799,954993,989400,966473,975763,984949,956900
1997,891987,824087,760049,758634,698469,843976,1146991,1184615,1058402,1029636,1020590,978518
1998,962470,923663,865223,858093,828336,857317,959524,1068618,1034596,1029276,1007483,994892
1999,941745,861759,797866,780282,768964,909116,1158394,1089313,1030842,1034836,997444,978305
2000,957906,939920,933263,909649,874919,946105,983977,924401,861053,864986,895895,888869
2001,878668,862621,840088,851781,838824,837341,858402,801730,742237,742009,753785,750774
2002,723312,698732,667157,661990,654601,640236,691148,651603,610086,616636,644602,650258
2003,633213,614029,593134,608552,605733,672765,813483,781596,744229,767573,793857,788172
2004,755295,696989,680943,664113,637786,643612,656956,659419,654950,691987,721011,719918
2005,686081,668225,654950,644602,664063,895041,1086456,1002151,974709,982151,993900,954295
2006,908053,867605,827325,805033,765707,793726,804153,752566,718009,743432,781219,794773
2007,788813,767996,766911,779845,795493,909560,1027478,984733,946789,938388,973551,961758
2008,915102,869921,833657,807687,777421,911964,1042811,1071766,1025804,1049413,1041945,1020590
2009,972816,939441,921186,914651,882950,905326,1145356,1108181,1084158,1042440,1045415,1023783
2010,968438,936864,922101,941071,947472,959927,1126245,1040590,982043,942514,919814,906555
2011,888785,823185,806922,817654,777361,905255,1048229,1190897,1044365,1006649,993481,951035
2012,896379,845747,808527,807798,779583,835287,945359,909522,878521,874922,900870,909815
2013,893615,874485,863296,864061,857574,907573,986603,970675,923064,949134,1007411,1002848
2014,950362,899080,865764,801587,710914,749878,963215,996209,1020202,1003227,971382,943046
2015,912275,876850,886990,848344,824793,949581,1073302,1000584,979467,951147,932998,911781
2016,882956,852106,835760,812653,790320,846881,942497,907573,883313,924092,974575,966231
2017,918980,876061,900304,750880,729134,722045,985144,1026531,984172,996209,982960,963447
2018,911386,856325,775546,754868,711815,925750,1072000,1006522,959763,933744,931935,915257
2019,867219,819841,779189,776582,767268,885281,1083051,1009841,971972,980910,996458,980068
2020,925127,872221,818785,773616,745506,810289,981996,964257,923680,922550,913315,902715
2021,874358,841597,812932,800347,791613,796117,,,,,,
