#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06094000: Swift Res, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Swift Res (06094000) 
# Montana  RESERVOIR Site - 4884 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:55:51 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1996,27010,25550,25220,24460,25340,23850,26220,29930,19670,14070,11830,13120
1997,13800,14440,14500,13340,10180,26220,30020,18710,14740,11700,11460,13710
1998,15320,16570,17380,18560,22590,28260,29540,20770,16220,10670,11030,13020
1999,14400,15590,16260,16040,10610,12080,21800,10000,5830,5600,6270,8430
2000,10800,12330,13580,14840,19260,15980,10610,3940,4760,2940,1410,2990
2001,4100,4980,5650,6430,9440,15660,12170,6590,5810,4460,2320,3610
2002,4530,5450,6270,7100,10860,13440,30110,21760,16640,12390,11640,13410
2003,14770,16260,17630,19900,23730,30110,28790,16990,13180,10520,10790,13020
2004,14810,16260,17410,19770,20120,26470,29050,21110,19410,16360,14740,16120
2005,18170,20310,21490,22630,21150,26800,28700,17410,14980,11340,9170,10920
2006,12680,14370,15560,16820,15730,22250,29670,15730,11190,8020,9380,14000
2007,16850,18890,20540,18780,19080,27860,24580,4400,2500,3680,5990,8270
2008,10520,12260,14140,16010,17100,30290,25930,23690,19970,12850,6457,9056
2009,11342,13411,14874,16570,16185,14302,20656,15010,12751,9200,9688,12456
2010,14602,16360,17594,19334,19820,20694,29183,26053,22779,12652,6000,7800
2011,10000,12000,13400,14500,4500,14000,27300,25700,18900,8600,5600,8400
2012,10900,12900,14000,13300,14500,19700,27219,21872,18782,11828,6223,9350
2013,11952,13873,15316,16640,15730,21834,29227,16290,12751,9905,5671,8509
2014,10825,12784,14335,7294,3676,11952,25593,26631,24370,14434,5740,9626
2015,13807,17270,21302,19334,19371,24778,27135,17060,11094,1676,3230,5537
2016,8050,9688,11580,13345,20276,28611,26631,15350,11580,9200,5026,7213
2017,9843,11890,14670,11156,10670,18314,29887,24130,20542,11249,6619,11001
2018,14602,17306,14670,19972,12553,30107,30107,27819,24615,11156,8320,11528
2019,14038,16115,17810,19075,21606,,,,,,,
