#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 12487500: Bumping Lake, WA
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Bumping Lake (12487500) 
# Washington  RESERVOIR Site - 3426 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:32:24 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1980,10852,9208,16435,27472,34225,34233,29444,22191,17104,8500,4649,14656
1981,34561,16965,32745,33155,34456,33129,29260,24454,20390,7524,4151,4324
1982,4452,3983,16540,5931,7539,29776,33103,32858,27198,13951,5855,5365
1983,6204,6162,6791,7014,8755,33593,33814,30681,26519,8342,3930,4259
1984,3860,17200,13653,17621,21157,33421,31409,31610,29273,17866,4264,3837
1985,3826,3826,3826,3820,17190,32820,29304,29686,26546,11058,6732,7360
1986,4340,8221,17240,12565,15736,34529,33528,30994,25908,10224,3892,15926
1987,12404,11635,13922,24946,33827,33203,27064,23668,20803,10698,4257,3280
1988,6840,7920,10352,17690,32290,32468,31864,27100,26040,14462,3050,12243
1989,15383,9911,9159,11372,20494,28592,33151,28970,24157,11380,6632,12148
1990,15311,17230,10112,12310,20693,31335,33944,28312,20270,12529,12091,27316
1991,11099,16116,27196,18960,25548,31689,33905,29018,19279,5960,2820,7630
1992,6570,11040,7390,18760,34480,34470,32056,27150,18960,9159,3348,4555
1993,4162,5420,5054,11396,22730,30818,29082,24376,16600,9842,3432,2480
1994,3006,5897,6436,13715,25471,29147,28096,20440,13238,7028,5561,6569
1995,17980,15356,17220,8085,8294,27076,31192,22268,15810,10112,13697,35794
1996,14990,14336,18570,15591,29388,35160,34825,32722,18120,9316,8922,9080
1997,6359,8378,5235,12234,15076,29746,35703,34648,22499,15820,25304,16690
1998,9340,8650,8018,12359,21200,35381,32722,20930,11574,7608,7579,16970
1999,21057,12148,9618,6789,9396,25448,33294,33255,22917,14246,6684,23883
2000,15630,14084,14012,13229,30403,32095,33528,33476,23345,15953,10480,5974
2001,3783,3296,2993,5504,11590,33697,34269,27664,13481,6576,4727,13526
2002,14931,17960,17120,15500,26226,33632,33645,31128,22609,15257,8936,6352
2003,5540,21762,21167,29796,30231,34438,33307,27016,18050,11117,9658,13661
2004,10158,10698,10400,13418,30794,34191,33138,27052,20185,16060,13032,13634
2005,20019,26788,27736,29364,33957,33606,31424,25198,17150,10528,6810,6985
2006,15076,23257,22587,19401,24157,32852,33658,29984,22092,15085,8958,14650
2007,16830,15890,14805,19780,19953,33788,34139,30330,22818,14165,9196,9754
2008,17949,12225,7420,4818,5834,29611,34542,31637,22389,14228,8342,13886
2009,10537,16650,12740,9260,13760,33242,33866,31689,23554,16670,13140,15076
2010,12870,12198,11792,11768,14030,30318,34087,32251,24146,17570,12852,17300
2011,19150,21035,16030,14670,15248,23202,34295,33801,29874,22422,18720,19110
2012,18590,20516,18000,14507,16650,28934,34178,33424,26402,18515,18781,18750
2013,14363,12488,10232,11542,20671,34269,34477,30080,22246,18970,18010,19975
2014,20960,18504,16542,19530,20960,33593,33723,30744,21460,14129,15180,28766
2015,19130,26342,33775,34022,33580,34087,30929,25198,19800,13976,11196,23108
2016,19467,20950,20759,17460,30318,33996,32030,27316,19370,11396,17020,14147
2017,14471,14859,15772,22917,25678,34464,33840,28910,19540,11228,13180,22411
2018,19300,15860,18803,17020,19590,32147,33450,26685,17200,9124,5186,6401
2019,7942,10504,10898,7303,,,,,,,,
