#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06641500: Alcova, WY
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Alcova (06641500) 
# Wyoming  RESERVOIR Site - 5447 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:53:57 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1952,159040,158820,158760,159040,185200,187450,187910,189450,188650,164910,156620,155800
1953,155330,155260,155240,155670,180030,181980,182790,184880,182320,170830,170490,169130
1954,168060,166880,166580,187330,186850,189160,188650,189180,180200,172810,172970,172120
1955,171820,171450,171560,171820,187650,186990,186920,187990,188650,172420,171220,170810
1956,170070,169960,169940,169590,187620,189010,187960,188180,186550,173410,172230,172230
1957,171860,171680,171630,171700,187702,187620,187040,188130,187700,171260,170050,170170
1958,186120,188500,188130,188080,186820,186770,188230,187960,188080,157120,103410,90840
1959,87220,87750,123550,187230,188250,186970,188350,187350,186990,187480,187620,186360
1960,186410,187210,188450,188180,188230,188080,187670,187210,185730,188330,188210,155960
1961,154980,161420,165500,172490,188260,185200,187910,184790,187520,186940,156820,158360
1962,157520,159290,161660,177200,173900,185920,186330,185390,185200,186090,154300,156970
1963,155540,156290,157810,160730,185730,186650,186210,187530,186920,161240,132660,153600
1964,155690,155760,156070,153360,187550,183990,185920,186600,187210,174040,158000,156790
1965,158090,157410,156710,168310,185780,184000,183610,185390,186150,182120,155410,155480
1966,155830,155480,155810,158450,178140,184670,184180,184050,184840,181650,154450,154700
1967,154720,154790,154630,154920,183240,183640,184230,183120,184150,184740,154880,156500
1968,154650,155230,155360,155740,181900,183710,182750,182830,182090,141760,97310,91970
1969,92740,149940,169740,165140,183048,182045,184250,182901,182363,185830,163423,161416
1970,161529,161552,152176,168805,178950,177567,179241,180292,179460,179023,156267,156470
1971,155659,155816,156312,172731,180169,178149,178513,179144,178416,177518,153846,156244
1972,156425,155010,160035,170661,180805,179509,179925,177348,179217,178343,156290,155816
1973,155928,155659,154943,155458,177445,167779,177834,177785,178659,179266,156470,156561
1974,155637,155816,158872,181416,179485,177251,180365,181123,179144,178732,155346,157329
1975,156561,154831,157261,157555,174287,178343,180487,178028,179757,180292,156041,156335
1976,155212,156267,155704,156109,179949,180194,179411,180144,180512,180145,168981,156855
1977,156154,156177,156199,156425,177761,179169,179387,180023,178902,178950,154898,155122
1978,145855,157578,154607,156312,179169,179023,179266,177591,180169,178416,154002,155966
1979,156064,156877,155928,156425,178659,177033,180243,180316,179460,179023,157623,155144
1980,155055,157013,154831,157420,180634,177348,181123,179509,178683,178707,156448,154316
1981,154697,150963,152646,159396,177567,181001,178198,179558,179096,178659,157736,155525
1982,156064,154070,154517,162791,178732,180561,180756,180047,179411,179169,154383,156199
1983,155973,155391,156109,163580,178440,179096,175562,177955,179387,179583,155996,155637
1984,154405,156041,156832,153823,164994,178538,179705,179047,178586,176599,157239,155480
1985,155973,157126,156403,155212,181123,179558,180132,178938,178889,177264,140766,140407
1986,140238,138763,147919,180303,180791,177312,180132,180425,181232,176780,153914,149295
1987,147354,152579,156088,156088,181648,180132,179888,179888,181624,177336,153847,148748
1988,154160,156764,156425,156628,181134,177119,178816,181673,179937,179181,155683,157328
1989,155301,154898,156043,156515,175935,179206,180278,179912,179717,179400,151870,151428
1990,151781,151406,150876,157125,179620,178962,179279,180254,181158,179620,156786,156110
1991,155436,156178,156290,164131,178889,179133,179084,181648,181722,180327,151870,154786
1992,155526,155953,156561,157985,179888,178938,178573,179620,179060,180743,156854,155863
1993,156335,156065,155998,155953,178987,180743,179668,181403,181036,180791,156268,156358
1994,155279,155773,155548,155054,178889,180474,179937,180547,181477,177506,146356,156493
1995,155638,155010,155211,156133,178403,179717,181183,179595,178330,178258,144888,156200
1996,155122,156786,156403,156741,180400,179522,180474,180181,180963,180645,167185,154898
1997,154539,155863,158098,157057,180743,180376,181379,181428,180791,180327,155391,156020
1998,156335,155908,157690,159326,178743,180596,180963,179571,181036,177821,157193,156718
1999,156583,155840,157826,162351,179133,179206,181330,179985,180694,179644,156696,156515
2000,156876,156065,156178,156922,179790,180840,180010,180791,180254,179961,156493,157238
2001,156515,156696,156876,156493,178403,180132,180498,179133,179644,180376,157080,156065
2002,156313,156944,156583,156493,177869,179279,179790,180669,179206,179547,158393,156515
2003,157012,156133,156043,158212,178015,180547,181232,180010,178112,178719,158189,156088
2004,156538,156673,156899,156561,178525,179376,181379,181354,181501,180352,158303,155975
2005,156088,155930,155863,156065,180376,181183,180620,181232,180083,180254,159486,156944
2006,156651,156290,156718,157622,179888,179595,179888,180523,180107,179839,158734,156155
2007,156268,156268,156380,157849,181109,180840,180889,181330,179961,179547,158348,156425
2008,156561,156448,156583,157554,179742,179961,179815,180547,180694,181134,157872,156718
2009,156786,156628,156470,158552,180229,180278,180620,180376,180571,179473,160079,156538
2010,155908,155998,156335,157758,179985,179985,179717,180254,179766,180474,156200,156786
2011,156809,156718,156786,157464,180596,180694,180938,180816,180767,180743,156718,157125
2012,156718,156967,157102,158303,179449,180498,180840,181085,180987,180816,155930,157306
2013,157419,156876,157147,157306,180400,180791,181109,181061,181134,180474,156561,156470
2014,147375,144995,145319,153068,179961,179912,180840,180987,180767,180474,157509,157034
2015,157012,156718,157238,158371,180059,180181,179937,179937,180254,180156,156696,156922
2016,157373,156673,156673,157758,179985,180059,180816,180791,180669,180523,158144,156944
2017,157147,157260,157283,158348,180669,180523,180840,180425,180791,180327,157622,156967
2018,156696,156809,156133,157917,179912,180303,180107,180156,180229,180034,157125,157577
2019,157125,157193,157306,157849,179766,,,,,,,
