#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 13326000: Wallowa Lake, OR
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Wallowa Lake (13326000) 
# Oregon  RESERVOIR Site - 4356 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:55:30 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1941,10760,11940,12650,14320,17900,23530,26290,22240,14000,16460,18380,20870
1942,25880,26780,27510,28080,34170,39980,37820,34340,19020,18220,18140,19740
1943,20300,20060,20060,20380,26130,34090,31860,39150,27270,25800,25070,25720
1944,25800,25560,25960,26620,28500,29890,30540,15590,4970,2940,3180,4110
1945,4030,4500,5430,6760,8480,13440,16780,10600,4500,4270,3570,4580
1946,5360,5900,6370,6990,12330,25150,23850,26290,17420,17980,18060,19500
1947,20790,20140,19580,19100,21590,29720,29890,21430,13360,11860,14710,14870
1948,13760,13120,12490,12490,13920,29070,39810,32520,22400,18540,16220,15670
1949,15350,13760,13760,12570,15830,23850,16940,7460,4580,4190,4110,5820
1950,6840,6990,6920,6760,7070,4190,14390,17420,9820,8330,10760,13440
1951,14710,13440,12970,12650,15980,18860,14240,8090,1550,2170,90040,94640
1952,93840,5360,6140,6140,10290,23530,34670,32850,23040,21430,20950,20300
1953,20380,22070,22560,22560,24500,28900,36580,36490,28580,28410,27510,27920
1954,27920,27840,28080,27590,28080,24660,29230,25720,14320,13680,13120,12970
1955,12570,12570,12650,13120,13840,17740,17980,23200,9350,8960,11620,14160
1956,17580,19500,19180,17900,21190,33840,39900,34500,25230,23530,25310,26700
1957,27680,28160,29070,30380,32690,41060,37240,23360,14790,14550,16620,17740
1958,18860,19260,20060,21110,24260,35990,39560,28900,18380,17640,18780,22640
1959,26370,28580,28500,28820,31940,34260,35830,24340,13280,17020,23770,26940
1960,26780,28330,29320,30960,35830,39400,31450,13200,8560,9580,9580,11470
1961,12020,13120,14470,15900,19180,31230,30900,12710,7320,7780,9430,11080
1962,12210,13120,13760,14570,20270,20900,21430,15210,6870,8280,13920,18060
1963,21130,22400,24660,26720,29260,37510,36660,32080,17870,17340,18060,19880
1964,20920,21670,22190,22850,24450,29560,39430,31400,18590,19240,19760,20950
1965,24500,27430,29430,30030,32210,32240,37990,33210,27320,28800,30620,31020
1966,31180,31480,31860,32920,36680,29150,31370,15140,1610,2200,2940,5280
1967,7490,9030,10400,12380,14340,22100,37900,33150,17160,14490,16940,19870
1968,21850,23580,25580,27730,30410,30190,36720,26040,15450,16940,20030,24190
1969,26450,28080,28250,29050,33680,38460,36330,26350,9760,8250,8880,9290
1970,10350,12210,13460,14580,16030,25450,34170,33370,12180,12670,14140,16040
1971,17900,19720,21650,22930,23950,24690,35360,35860,20680,19400,19400,19580
1972,19940,20570,20820,20570,20710,22400,26290,24580,19800,10710,10780,11550
1973,12920,14080,14530,15110,16240,12870,9900,3550,720,2260,3210,7620
1974,10020,14260,16380,18080,21770,25820,39330,36760,27450,22640,22690,23630
1975,24390,25430,26190,26830,27900,31480,37790,37840,26270,23020,26100,26540
1976,26350,26320,26730,26860,27250,30020,33320,31230,28280,23990,23850,23950
1977,24220,24450,25170,26270,29840,29400,28020,15510,5980,6580,9030,12040
1978,16250,18200,19470,21720,28160,36630,39030,37770,30120,30440,29330,29750
1979,29770,29300,29870,30320,30960,33080,32360,22620,13250,11230,11810,12780
1980,14000,15430,16990,18890,24660,32880,35160,32160,14520,13180,13120,15490
1981,19450,22830,25530,27780,32710,38930,37630,29300,15140,11960,14140,18140
1982,20980,22880,23040,20430,18860,23040,27970,37160,26810,28250,31860,28850
1983,27620,25530,24850,23880,24820,27160,29370,32900,26480,24580,23400,24680
1984,23620,23970,21470,20070,21340,30620,35870,34440,23240,21450,20560,17700
1985,17590,17040,16660,16480,19900,31380,30040,17990,12610,13560,14800,15610
1986,15960,16500,18100,22130,28180,38490,36150,24220,10850,8960,10800,12530
1987,13430,14830,15880,17990,23750,29360,32430,22620,10090,5710,5410,5470
1988,6560,7530,8340,9330,13910,27050,32040,30200,5880,3680,3760,5490
1989,6110,7320,8310,10900,16800,24540,27650,20160,12340,14610,16960,18690
1990,21870,23860,25390,27100,34890,37420,37300,26580,15790,13590,14370,15660
1991,16260,16900,17400,18680,20800,30040,31920,30730,14260,9470,9400,9000
1992,14500,10290,14400,16000,18900,17300,15700,14100,0,0,1900,4200
1993,5300,6600,5300,6600,8900,25200,35100,30100,18100,13400,13140,13760
1994,14700,15700,15700,16600,27500,31700,29790,34200,990,1020,2170,3570
1995,5060,8100,9500,13380,17260,27540,33630,34220,24530,19100,21270,22960
1996,22320,22200,23230,18500,21190,27310,24420,27220,10710,0,2400,5690
1997,9430,13800,14550,13840,13200,17340,25610,34340,26830,22600,21400,21700
1998,21300,21600,21600,22500,22800,28300,29600,32600,19400,16300,16300,17700
1999,24000,15400,18300,18400,18500,18500,24900,29700,22600,15600,15400,18200
2000,19100,16200,19400,19300,21400,28100,31700,24400,9700,7600,10300,11600
2001,12200,12300,17700,13400,16100,30000,15800,4000,500,1200,,
2002,,,,,,,,,,,,
2003,,,,,,,,,,,,
2004,,,,,,,,,,,,
2005,,,,,,,,,,,2800,4300
2006,5900,7600,14000,15400,19100,25100,31400,25000,14500,8500,2500,6400
2007,7600,8700,10040,12810,16780,22640,23530,11470,30,1070,2540,4100
2008,6200,7800,8300,9100,11080,19600,26200,29600,18500,10000,9600,12400
2009,13400,14800,15500,16800,19700,26600,31700,,11500,,0,9600
2010,10500,12300,13000,13900,16900,22800,31300,24000,12500,10000,10300,11300
2011,12400,14200,15400,16900,19000,21000,28600,20200,14800,12700,13600,14200
2012,15200,16800,22800,19200,23800,24000,30000,26900,14600,8500,8416,12490
2013,14240,20930,21400,21720,24440,23360,34660,23300,15240,11630,12570,14610
2014,16650,18230,20130,22840,26210,31390,35970,32040,21880,20610,18230,20204
2015,23480,25560,28460,31220,31710,36790,33670,21400,13350,12410,12410,13670
2016,15550,18490,17440,20610,26650,30250,33510,30570,20200,15550,,
2017,23800,24120,26530,23640,26280,27680,24980,,25720,23640,24440,20950
2018,25890,26450,26002,23400,25528,34194,34916,28140,18460,14905,15956,16930
2019,17590,19340,21070,21400,24568,28092,,,,,,
2020,22200,23301,24136,24680,25384,31305,35082,33840,23208,15875,14108,14890
2021,15845,17312,18476,18972,21304,23880,,,,,,
