#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 08008150: Santa Maria Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Santa Maria Reservoir (08008150) 
# Colorado  RESERVOIR Site - 9500 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:54:56 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1964,2600,2800,3100,3400,3500,3500,1600,1600,1600,1600,1600,1700
1965,2200,2600,2800,3200,4600,10000,19700,19800,17400,16800,17400,17200
1966,17900,18100,18100,18200,18400,18200,10300,1600,1100,1100,1100,1700
1967,2300,2700,3100,3600,3600,3100,600,500,500,500,700,1200
1968,1700,2100,2400,2900,3400,3600,4300,500,1300,2200,2200,2700
1969,3100,3500,3800,4300,4700,4700,4700,700,300,2900,4100,4800
1970,5500,5900,6300,6800,7000,10400,9500,6400,4800,7600,8400,9100
1971,9500,9800,10100,11200,11200,11100,8900,4400,3600,3600,4400,5000
1972,5500,5900,6300,6600,6600,6500,2700,1500,1500,1500,3000,3500
1973,4000,4500,4800,5400,5800,9300,14400,11100,6000,5900,5900,6200
1974,6600,7000,7200,7600,7900,7200,2400,2800,2800,2800,2805,3124
1975,3408,3732,3984,4417,4866,4949,11935,15930,12239,11864,10100,8768
1976,9035,9203,9434,9697,10116,10116,10453,7391,7172,7464,6776,7114
1977,7248,7267,7433,7596,8069,6312,2672,2639,2604,2659,2665,2984
1978,3283,3620,3928,4325,4443,6416,6116,5006,5006,5006,4339,4891
1979,5379,5840,6180,6618,8072,10494,22916,19225,13757,11399,11479,11694
1980,12299,12097,12303,12535,12823,13266,21499,9896,9892,9900,9956,10194
1981,10470,10640,10756,11039,8240,2277,444,269,204,167,248,4282
1982,4734,5171,5523,5993,9091,18487,20188,25805,25831,25799,25815,25453
1983,25034,24493,24041,23609,23003,15588,15493,10528,7541,7487,6724,7121
1984,7491,7861,8131,8391,8823,18865,19748,9778,6964,6991,7030,13109
1985,13274,13475,13577,13779,19138,28614,35233,28034,23405,23552,24422,24816
1986,24675,24452,24432,24904,26697,28893,32048,31992,28100,28116,28724,28165
1987,27252,26401,25768,25070,24540,30402,32000,26696,14285,13474,13179,13315
1988,13413,13449,13484,13607,15096,15374,15385,13186,9904,9099,8296,8506
1989,8694,8883,9043,9337,10190,10190,10190,10044,10044,9717,9434,9511
1990,9535,9584,9656,9904,9932,10428,10727,8172,6412,6412,6162,6465
1991,6891,7267,7495,7838,6755,5128,4827,341,546,3015,4475,4996
1992,5497,5851,6147,6500,7018,7114,4751,1070,5083,5284,5243,5582
1993,5925,6218,6530,6857,7476,9745,11060,9119,16818,17018,16145,16315
1994,16136,15971,15765,15747,13892,4600,4215,3380,3387,3401,3083,3477
1995,4770,4183,4496,4443,3620,4731,19831,22234,14893,14902,14871,14997
1996,14988,15006,15056,15153,15096,14880,10334,8466,8494,8420,7221,7534
1997,7756,8019,8190,8442,6897,8072,11504,7615,6766,7433,6304,6561
1998,6999,7414,7701,8174,6972,6266,6259,6450,7846,7877,7846,8182
1999,8609,8915,9241,8812,8336,8083,11450,10930,13075,15042,21444,21394
2000,21171,20953,20785,20702,20270,10706,10084,9653,9004,9031,9047,9292
2001,9525,9713,9900,10231,9442,12316,12188,8775,6530,6492,6530,6857
2002,7156,7399,7545,7701,7865,7830,7822,7834,7822,9965,11119,11132
2003,11098,11035,10990,10776,9288,4187,4167,4198,4172,4173,4170,4336
2004,4629,4970,5131,5348,3810,3648,3366,4765,5128,5156,4761,5182
2005,5486,5814,6085,6368,5175,12757,10211,6063,6096,6069,6108,6700
2006,7200,7500,7700,8000,7500,7500,4600,4600,4600,4600,5738,5700
2007,6405,6971,7329,8494,7522,9342,7260,4796,4794,4802,4802,5423
2008,6147,6622,7225,7686,8787,9952,6603,3784,3743,4105,4031,4332
2009,4941,5408,5761,6203,4403,9167,5187,5259,5442,5394,5408,5761
2010,6030,6405,6675,7026,5207,5284,5222,5247,5200,5284,5243,5600
2011,6000,6300,6700,6900,6000,6000,6200,7100,7100,7100,7100,7500
2012,7800,8000,8200,8500,7500,7400,7500,7400,7500,7000,6600,6900
2013,7100,7300,7500,7700,7300,6800,6400,7100,6400,6400,6300,7300
2014,8000,8400,8900,9200,7000,15600,14200,13800,13500,13200,13000,13800
2015,14300,14700,15000,15800,16000,24800,19400,19700,19600,19331,18999,19167
2016,19370,19481,19593,19675,18674,15870,8895,7998,7998,7927,15136,15803
2017,16126,16493,16730,17248,17476,17387,13279,10615,9341,14883,18725,18879
2018,18859,18868,18982,19119,20041,21363,21301,21208,21033,20900,24881,24473
2019,24085,23822,23675,23684,19588,,,,,,,
