#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06012000: Lima Reservoir, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lima Reservoir (06012000) 
# Montana  RESERVOIR Site - 6583 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:59:59 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1955,12540,11750,11890,12240,25000,34120,27590,14470,5580,7390,10720,13140
1956,16290,19920,19960,25630,46920,44720,26780,12470,4710,5060,7930,9250
1957,8230,7120,6420,6540,15190,62220,64400,50350,31620,23300,23190,26320
1958,27120,26430,26660,27040,50780,68720,61530,52450,36590,29390,28910,30620
1959,31120,31250,31000,30380,42520,41190,28190,17230,4850,7390,14790,20360
1960,22970,24730,26200,28910,54790,51190,29750,8530,2330,4010,7440,10420
1961,10360,9580,9410,13140,25860,22440,1560,1380,2860,7350,12470,15690
1962,16290,16120,16540,17770,53290,56550,55010,39390,29150,15860,18670,23080
1963,24950,24510,24620,28310,46320,44520,37050,26090,6580,5420,9360,14630
1964,16460,16120,15230,14950,29030,53710,77580,68160,51400,38850,36740,41730
1965,45520,46080,45840,46320,77280,77280,76080,68440,58310,48720,39210,42120
1966,43720,45320,46120,47320,67650,63400,44920,27830,13830,7390,8430,11890
1967,13750,13990,13990,14390,25400,43720,55010,60380,49320,36280,33220,38850
1968,41550,42120,42520,43520,57650,77880,73390,55890,47120,42120,43320,45520
1969,45520,44920,44520,44120,66400,76680,76380,71190,56990,41010,38490,38670
1970,40290,42520,44520,47320,53290,81650,79380,67900,48520,39210,39930,39930
1971,41370,41920,42120,45720,60610,79380,82950,73390,53080,42720,39390,40830
1972,47120,49000,49930,58540,61300,63900,68440,61760,47720,41010,39030,38850
1973,41010,43120,45720,48920,68440,79080,68440,56770,43320,38850,42120,47320
1974,49320,48720,48920,54570,67150,66150,52450,44920,32970,28430,32520,37830
1975,41730,43520,44920,46520,43720,67650,70370,64400,52240,37830,44720,44520
1976,43920,45280,46920,48920,66900,80350,65650,50140,41370,37360,38670,43720
1977,45320,45720,47520,50140,65650,66650,55670,45520,35500,33220,36120,41550
1978,44060,45770,47250,51360,74880,70920,49120,38140,25280,22440,26430,29330
1979,31120,31750,32260,32940,50980,64900,44920,24620,7030,1170,4670,9640
1980,11400,12920,14280,16080,32940,54790,66150,59230,42920,35040,37520,41550
1981,44320,48120,52450,55890,76080,80020,67650,45320,23960,11610,14870,21070
1982,24950,25630,26200,29030,48920,78480,73980,58770,35500,36120,44120,48320
1983,48520,49930,51400,45760,53080,68440,73980,76680,69540,53920,41190,41190
1984,45720,51400,55670,54790,71470,84570,81970,65150,44120,30380,25510,24180
1985,23740,25970,28390,31280,67650,72840,54790,35660,27120,14710,18880,21910
1986,23080,24220,25720,33660,67160,75180,64650,50360,29640,23630,24180,26780
1987,27350,28190,29150,34480,57430,55670,35970,33640,21390,0,6640,11190
1988,11610,11610,13070,15780,38530,36900,4360,4320,4360,5141,6336,7694
1989,8734,9960,10917,13160,32070,36092,16133,4090,4545,6096,11179,16837
1990,18008,18902,19700,22761,46039,47199,31350,9728,4671,5344,8080,12038
1991,12111,12038,12518,13448,28360,47320,31375,8386,4321,5944,7930,10864
1992,10864,11822,12287,14394,40187,31080,6184,0,0,0,0,0
1993,0,0,0,6224,39040,60584,64900,56588,52237,45522,43320,44959
1994,47359,49548,51608,53767,77632,72869,49783,28816,8639,9259,10615,11472
1995,11864,12183,12710,30008,53594,64700,75660,75124,60285,46920,42920,43721
1996,42920,50295,55232,57793,74892,84246,72869,52740,35642,28360,31400,36743
1997,41238,46881,50400,54240,46881,55232,63627,59735,52153,43121,40853,38937
1998,40468,42806,45600,52026,71519,80103,83075,79121,62808,49661,44561,44400
1999,45481,47600,49826,51817,70585,80440,81450,70531,55059,37518,40259,41613
2000,43057,44320,47000,50317,70254,70311,54800,34484,16320,13040,15929,18310
2001,18548,20175,22546,25496,41544,36372,18242,7068,6200,6544,7398,10212
2002,12110,13650,14948,16032,23539,27719,6128,4041,4083,4265,5954,7904
2003,10428,12038,14228,16626,28433,31938,4914,4286,4279,4300,4300,4685
2004,5824,7041,8150,10760,24751,28264,28192,26665,26066,27366,30059,34037
2005,36743,37959,39677,42386,65152,74314,70641,55718,38398,27907,31375,34149
2006,36030,37518,38769,41734,76982,78809,74545,61206,40829,33005,37023,41467
2007,42653,44279,46160,48922,78431,70971,42270,21514,11738,11612,14244,16714
2008,18442,19600,20525,21871,30476,65101,58650,43240,25270,20689,25361,30576
2009,33005,34008,35138,37426,62228,69870,63870,52826,37053,28720,33031,38026
2010,39140,41238,42769,45320,69066,76200,77102,65950,52615,46920,45121,48240
2011,50072,51355,52530,53853,57820,74314,80078,76481,59598,47320,51524,50195
2012,48281,47721,50072,59780,78121,76859,61072,44721,27083,25564,27154,30378
2013,34149,37364,40254,45400,62278,57793,36000,17311,16031,15895,18152,21019
2014,21808,22804,23803,25361,40431,51606,26779,10811,14070,19600,24616,28143
2015,31400,33364,37518,48121,53809,63773,33504,10969,11626,12154,16116,19341
2016,22525,25952,29370,34036,57749,78493,57478,34064,18424,19800,25451,31425
2017,33504,34484,36186,56465,75242,75599,69540,56375,39387,33869,40648,47641
2018,51353,53724,55937,60656,72406,72984,74892,68168,49619,38599,42653,45119
2019,47000,48602,50030,52658,65601,72753,67217,58741,46481,34092,36835,43160
2020,46201,48561,50360,52742,71850,71686,69760,59825,40324,33505,34120,36062
2021,37856,39748,41507,43279,52319,62374,,,,,,
