#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 12393000: Priest Lake, ID
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Priest Lake (12393000) 
# Idaho  RESERVOIR Site - 2338 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:52:24 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1960,64000,58000,52300,74400,97700,140200,120500,120500,121900,116000,64200,64200
1961,51200,53200,69400,73600,100400,181300,120000,121900,119300,119100,67700,50900
1962,49900,43800,44100,48100,109400,140600,119800,120500,119300,122400,104100,76200
1963,70800,57600,59400,66700,92100,135400,121600,118900,119300,119600,101300,66000
1964,52500,51600,45000,45000,74400,146600,120000,120000,120000,122900,89700,63600
1965,57100,51800,51400,51400,124000,147700,122100,122400,120500,119800,92300,61100
1966,53000,49900,45300,57800,90600,130700,120900,118300,120700,121600,86400,64200
1967,70300,67300,59400,63400,75300,159500,134000,119600,117900,119300,90400,59200
1968,49400,49400,59600,76700,76700,135800,122400,120700,121400,122700,108700,77700
1969,67300,57800,52300,53600,132300,175400,131800,119800,117600,126000,93300,57800
1970,51600,51600,48800,49700,67000,139500,117600,124000,116200,122400,90200,51600
1971,50500,53000,58500,54200,102300,155500,127100,121600,123800,124500,95700,56500
1972,49400,49200,52100,85000,83500,178500,129500,124900,119300,120300,80700,51800
1973,51600,49900,47900,52500,78600,133500,126200,122700,116200,122100,92100,75800
1974,67700,90900,69600,72400,124000,160300,162800,120500,122400,117600,76900,61600
1975,54700,47600,47200,48100,69600,147700,127800,123600,128500,118300,74400,62000
1976,64400,56500,54700,48300,87500,139500,122900,120500,127100,122400,62000,46900
1977,39000,38600,39500,40500,80000,121600,122900,119600,121400,121900,62700,51200
1978,52500,46700,45400,68400,102800,133800,119600,117200,126700,127600,73600,51400
1979,40700,40700,49400,50500,77400,119800,120500,119600,118300,118500,62000,50900
1980,56300,49700,57300,57300,143700,124000,121900,119800,120500,119600,59400,56300
1981,75800,64900,69100,70500,100800,133500,119300,122400,118900,119600,65100,57600
1982,54000,51100,78200,70500,92100,147900,121200,120700,120900,122100,68000,54700
1983,54500,59200,66700,86400,115600,162800,120900,120000,118900,118500,118100,80200
1984,55900,55400,52500,67000,95900,134200,128500,119600,116200,120500,65300,52500
1985,52500,49200,52300,53200,85500,134400,118500,121400,120500,117900,74800,53000
1986,53800,54900,57600,76700,92600,131400,119300,119300,120700,124300,67700,66500
1987,53600,56100,55200,78400,117400,123100,120300,119800,119100,120000,66700,49900
1988,53600,55200,51400,64400,112000,126700,121600,120300,118900,121200,80200,55600
1989,53600,56300,48500,68900,117900,117200,123600,119300,120900,119600,78400,60900
1990,53200,57600,49700,57100,116900,132800,126000,120300,121200,118900,85500,72400
1991,55600,51400,63600,58700,105100,141100,125400,119600,120500,115800,65600,47200
1992,51400,59200,61800,72000,98300,124300,123600,120700,118500,121600,89800,51400
1993,52300,57700,56500,64100,87200,123600,121400,121200,120200,117600,100800,57300
1994,52100,56800,54000,59400,116500,119300,120200,121000,119300,122900,98800,60600
1995,59100,60800,73100,85600,90800,129000,123300,120000,120200,120900,95500,88400
1996,76100,60600,71600,67600,123800,142600,121600,122100,120000,118300,82100,69600
1997,70300,78800,57800,85200,121400,167800,123600,122600,120700,117400,84800,60600
1998,51100,50700,53700,74600,112200,147900,120300,123100,119100,118600,75500,60400
1999,59000,57100,60600,71700,108400,168100,137800,119100,118100,117600,95300,73300
2000,56800,48100,49500,57200,115900,132400,122800,121900,118100,116900,79000,53700
2001,47400,41300,38200,54200,84900,128800,123300,122800,117400,117400,90600,64600
2002,51100,71200,59100,54200,97700,154800,124300,118100,121200,119300,53900,54200
2003,57000,63100,62400,84600,104100,139500,119000,119500,117400,120200,65500,62700
2004,62900,57200,53700,66200,102900,125700,120900,120900,120500,119000,65000,59400
2005,60600,61300,55600,64800,91700,126600,124500,121200,120000,119700,62200,49200
2006,60100,62900,54200,55600,112800,155500,124300,119000,118600,118800,62900,63400
2007,51100,48000,56900,108600,100100,124000,119400,119400,117500,117500,73100,47800
2008,48500,52300,48800,49700,62200,162200,126900,120700,123800,123600,62900,47400
2009,55400,48800,51600,51800,78700,132600,124000,120900,122400,119300,65800,48000
2010,55500,55000,49400,49500,94900,126400,124500,121700,117500,117900,72900,57400
2011,53600,53200,48900,54100,71500,153600,139500,122200,120800,119800,78980,53630
2012,53160,55510,55980,69120,134870,133920,122450,123480,120150,120630,66039,69836
2013,64140,50374,50200,62716,93096,133446,121104,120154,121104,127750,65089,57494
2014,54883,60579,60342,65564,95945,140803,130598,121578,121103,120629,66276,53459
2015,57494,50374,78855,100217,81941,123002,122053,118730,119917,119442,64614,56545
2016,61054,54171,64140,83127,127274,132259,123240,119442,117543,122053,99742,83365
2017,57494,45627,61291,100929,113509,143889,120866,120392,122290,124427,73396,61054
2018,48237,55595,49424,52984,104964,157893,122528,122528,122053,119917,62241,55121
2019,50611,52510,40880,46101,91198,,,,,,,
