#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 08108030: Conchas Lake, NM
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Conchas Lake (08108030) 
# New Mexico  RESERVOIR Site - 4220 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:32:57 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1981,114700,114900,114400,113700,95500,88000,79600,80300,151700,78200,73400,72600
1982,72500,73000,73800,72800,58300,51000,70600,143300,167400,172100,165800,166900
1983,169400,172900,176500,180700,197400,200700,218800,206000,190400,168200,155400,152600
1984,152700,154100,154600,150900,142200,138900,140200,126400,134300,128900,127700,130800
1985,134400,139200,142100,153800,164400,212500,231500,213600,208700,271500,282400,281800
1986,282500,284100,286600,284000,265400,258400,294500,291700,284400,287500,289000,308800
1987,317200,324300,334800,329500,330200,329400,330200,310100,319200,315300,301900,299800
1988,301900,289700,291800,289500,281500,269700,271100,270300,267800,277200,268000,264800
1989,264800,266500,268600,262700,246900,230700,228200,216500,224700,224200,211700,209600
1990,209400,210700,213500,216500,210000,195100,175500,172200,195600,189100,185000,187500
1991,188100,191900,193700,192300,178400,174000,165700,178400,226300,276100,269700,278400
1992,287700,294500,302500,307000,304200,296100,302700,292000,295700,279400,262300,259500
1993,261600,265800,268300,272400,276000,271900,268800,262000,269600,257500,246000,246000
1994,247300,249700,250800,253100,265300,315700,307300,285700,278700,275000,267900,271300
1995,275500,280100,282800,284400,273300,297900,316100,314300,302900,312800,299500,299400
1996,301800,304100,305700,298600,280800,259400,248300,281200,288000,288600,277300,278600
1997,278900,281700,284100,285900,291400,319300,314700,293100,301100,293000,282200,285000
1998,289000,294000,297100,307800,305700,290200,263200,247400,250000,234600,229900,239000
1999,240800,244400,244400,244300,246000,316300,313700,303200,307800,298400,286000,286300
2000,287900,290500,291600,295600,286400,266500,252800,239300,213600,189400,,
2001,,,,,,,,,,,,
2002,,,,,,,,,,,,
2003,,,,,,,,,,,,
2004,,,,,,,,,,,,
2005,,,,,,,,,,,100900,99500
2006,99500,99500,99200,96600,90500,74500,63400,55700,95500,92900,85500,84200
2007,83600,84700,85800,86600,84800,87500,84100,71800,62100,52500,43600,39900
2008,39500,40200,41300,40700,38400,32500,26000,26700,33500,27900,22300,21200
2009,21600,21900,21600,20600,24200,22700,19900,20000,26300,27800,26200,24700
2010,24000,24000,25500,26700,35700,39500,37500,32900,33700,20600,22600,21400
2011,21700,21900,22300,21600,19000,15500,12600,9600,7700,20700,18800,16800
2012,16600,15600,14500,12800,10900,10500,9800,7200,4800,6000,4400,3000
2013,2000,1500,900,0,0,0,0,13900,28600,98700,97200,95700
2014,95000,93200,92000,89800,85200,83100,85600,101300,99000,96800,87400,84600
2015,83900,84600,84500,84400,75600,94700,108500,112100,124600,115000,134700,136000
2016,137100,138200,139100,137000,131100,120900,116100,97000,85700,82400,71800,71300
2017,71300,72100,73600,72300,68500,79200,73100,61200,104900,137000,204500,209500
2018,211500,213600,213200,211500,200400,186100,168700,147300,136900,126700,130900,129300
2019,129600,129500,128400,128100,,,,,,,,
