#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 10216200: Gunnison Reservoir, UT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Gunnison Reservoir (10216200) 
# Utah  RESERVOIR Site - 5380 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:33:15 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1992,2690,5180,6400,8300,5379,6350,2000,1000,0,0,0,0
1993,500,600,2100,1379,12960,20264,20264,13170,10262,3958,5000,7410
1994,12500,12500,15840,16940,14540,13620,11530,5400,200,500,800,1100
1995,2450,8658,11120,11800,12720,20264,19500,19200,15480,11430,11850,15120
1996,18580,20264,20264,20264,17500,20264,17264,11640,6080,2600,3010,6160
1997,10600,15000,18200,20264,18000,20264,18200,14540,9130,6080,8200,11600
1998,17437,19390,20264,20264,20264,20264,20264,18485,13820,12000,14070,18380
1999,20264,20264,20264,20264,20264,20264,17000,15260,9600,7000,7000,12000
2000,13000,19000,20264,20264,17300,19260,13000,6100,1320,500,0,0
2001,0,6400,10000,13300,11400,14400,10000,7000,3000,1000,500,4700
2002,300,1400,2400,6300,5800,3000,2000,400,200,0,200,400
2003,600,1100,2400,3600,3600,8400,7000,4100,1000,0,0,0
2004,0,1200,2500,3800,3300,3900,3900,1300,0,0,0,400
2005,1100,2200,4300,5200,3500,3300,8800,8700,9600,7000,7500,8600
2006,11600,14900,17400,20300,20300,20300,18100,11600,11000,10000,9000,9000
2007,9400,11300,15200,16900,15000,14400,10100,4700,0,0,0,500
2008,1100,2500,4400,10200,9000,10700,20300,14300,7200,4000,4100,5100
2009,7300,8900,12800,14400,12500,20400,20300,12200,6500,3000,3700,4900
2010,6900,9000,11300,14000,17100,15200,20300,14400,8000,3900,4200,4500
2011,8900,11400,14500,20300,20500,16900,20500,20300,15000,12300,13500,17400
2012,18200,18600,20400,20500,20500,18000,10600,5000,2000,0,0,0
2013,500,500,6000,8658,11000,0,0,0,0,0,0,0
2014,200,500,3590,4970,3290,4420,1000,0,0,0,0,0
2015,0,200,1320,2275,0,650,1670,0,0,0,0,0
2016,200,400,1800,2960,1010,1150,1540,0,0,0,0,200
2017,200,400,2330,4220,4500,9040,14420,8850,4200,0,0,0
2018,0,1580,3240,4350,1805,200,0,0,0,0,0,0
2019,20,190,980,2530,,,,,,,,
