#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 09014500: Shadow Mountain Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Shadow Mountain Reservoir (09014500) 
# Colorado  RESERVOIR Site - 8390 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:59:20 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1962,17394,17294,17194,16894,17394,16894,17094,17094,17094,17394,17194,17394
1963,17394,17194,17294,17394,16894,17394,16794,16894,17194,16994,16894,17094
1964,17394,17294,17394,17094,17094,16894,17494,16394,17194,17194,16894,16994
1965,17194,17294,17194,17194,17094,16994,17294,17494,17094,17294,17094,17194
1966,17194,17294,17194,17194,17094,17494,17094,16994,16994,17094,17194,17094
1967,17094,17294,17294,17294,17194,16794,16894,16994,17394,17194,17194,17094
1968,17194,17194,17094,17094,17194,16894,17194,17294,16994,17094,17294,17194
1969,17094,17094,17094,16994,17194,16494,17194,17194,17194,17094,17094,17094
1970,17194,17094,17194,17094,17194,16394,16994,17294,17294,17094,17094,17194
1971,17194,17194,17194,17094,17194,17094,16994,17194,17194,17194,17094,17194
1972,17294,17494,17294,17294,17194,17094,17394,17094,17294,17194,17194,17194
1973,17294,17194,17194,17094,17294,17094,16894,17094,17194,17194,17394,17294
1974,17294,17294,17194,17494,17094,16894,17194,17094,17494,17194,17294,17294
1975,17294,17194,17294,17294,17394,16994,16594,17194,17394,17094,17394,17194
1976,17294,17194,17194,17194,17194,17094,17394,17394,17194,17094,17294,17194
1977,17194,17194,17494,17294,17194,17194,17094,17194,17394,17394,17194,17494
1978,17294,17094,17394,17394,17094,17194,16894,17194,17494,17094,17194,17294
1979,17294,17194,17294,17194,17194,17094,16894,16994,17094,17294,16994,17194
1980,17294,17094,17394,17194,17194,16394,17494,17194,17594,17394,16894,17494
1981,17094,17394,17594,17294,16794,17194,17294,17294,16994,16894,17394,17294
1982,17394,17494,17394,17294,17294,16694,16694,17394,17394,17494,17694,17194
1983,17294,17294,17494,17294,17194,16994,16394,16694,17194,17394,17594,17394
1984,17194,17494,17394,17094,16894,16394,17394,17194,17294,17094,17194,17194
1985,17194,17094,17294,17194,17394,16794,17094,17394,17294,17494,17294,17394
1986,17294,17294,17294,17294,17294,16794,16894,17294,17194,17394,17494,17294
1987,17294,17294,17394,17294,17394,17194,17394,17494,17394,17294,17194,17194
1988,17194,17094,17294,17294,17294,16994,17194,17494,17394,17394,17494,17294
1989,17194,17294,17394,17194,16794,17194,17394,17494,17294,17394,17294,17394
1990,17294,17394,17294,17294,17294,16994,17394,17294,17294,17294,17194,17194
1991,17294,17294,17294,17394,17294,17194,17294,17394,17194,17494,17294,17194
1992,17294,17294,17194,17294,17194,16894,17294,17294,17394,17294,17494,17194
1993,17194,17394,17394,17194,17194,16794,17094,17294,17194,17394,17394,17194
1994,17294,17194,17294,17094,17294,17194,17294,17494,17394,17294,17294,17294
1995,17294,17294,17394,17194,17194,16794,17194,17294,17294,17294,17394,17394
1996,17294,17294,17294,17294,17294,16994,16994,17394,17194,17494,17194,17294
1997,17194,17294,17294,17394,17194,16794,17094,17294,17194,17294,17294,17294
1998,17294,17194,17194,17294,17294,16594,17294,17094,17194,17094,17294,16994
1999,17294,17094,17294,17194,17194,16894,16994,16994,17294,17094,16894,17194
2000,17394,17094,17094,17294,17294,16994,17194,17194,17194,17194,16994,17294
2001,17294,17294,17194,17194,17094,16894,17194,17194,17094,17194,17094,17194
2002,17194,17294,17294,17294,17094,17394,17194,17094,17394,16994,16794,17294
2003,17394,17294,17194,17194,17094,16494,16694,17194,17194,17194,17294,17294
2004,17294,17394,17194,17294,17294,16894,17394,17394,17194,17394,17194,17294
2005,17294,17294,17294,17194,17094,16794,16894,16994,17094,17194,17194,17094
2006,17294,17294,17194,17294,17094,16994,16994,17194,17194,17294,4194,994
2007,17294,17194,17194,17094,17394,17294,17194,17294,17294,17094,17194,17194
2008,17194,17194,17294,17194,17344,16824,17394,17354,17294,17294,17294,17194
2009,17294,17194,17194,17294,17194,16994,16894,17094,17194,17194,17094,17094
2010,17294,17294,17294,17294,16994,16994,16994,17194,16794,17217,16626,17339
2011,17344,17400,17358,17361,17371,16705,16178,17092,17158,17386,17266,17349
2012,17344,17341,17320,17317,17271,17311,17330,17386,17249,17390,17393,17275
2013,17365,17399,17380,17356,17408,16880,17266,17491,17383,17173,17109,17039
2014,17385,17380,17377,17389,17213,16176,16881,17179,17147,17245,17059,17258
2015,17386,17296,17347,17259,17157,16976,17192,16943,17290,17213,17459,17344
2016,17398,17402,17393,17320,17171,17232,16987,17269,17069,17350,17367,17295
2017,17372,17355,17399,17395,17120,16763,17355,17328,16813,17286,17093,17336
2018,17274,17400,17379,17344,16905,16987,16546,17042,17100,17173,17235,17532
2019,17309,17327,17337,17313,17333,16827,16567,17366,17200,17333,17090,17240
2020,17429,17275,17341,17184,17182,16985,17122,17021,17368,16944,16953,17195
2021,17326,17338,17390,17356,17332,16891,,,,,,
