#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 14335040: Lost Creek, OR
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lost Creek (14335040) 
# Oregon  RESERVOIR Site - 1872 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:32:49 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1994,134500,150400,162900,213000,274500,254500,188100,166200,107600,67400,60100,63100
1995,81300,157500,254600,281500,312600,313000,296300,257900,188000,143600,131900,141900
1996,171800,164700,243200,283000,305900,313600,280700,245100,185100,152700,157300,151700
1997,208600,168000,237500,280000,314400,311300,251900,210400,164300,141400,148300,135000
1998,135600,165200,238100,278900,308600,314600,287900,220600,160200,132500,133900,131700
1999,136200,163100,231610,243500,275810,297600,292850,209420,150700,135340,137240,119940
2000,135570,164080,244680,280850,314650,315160,256840,225870,174000,137920,136950,136950
2001,133490,141600,161570,207740,258740,207600,175840,155930,94650,50960,50270,62160
2002,109180,163770,224080,279460,313280,313280,260460,225410,166070,129760,125830,129350
2003,135960,182770,234970,279660,314820,314820,255730,215790,164430,132680,127110,131030
2004,135280,171480,231420,271130,313860,313280,257470,220110,170980,134550,139200,134870
2005,139100,166810,190330,221260,297120,314890,284230,224260,168110,129170,129630,136430
2006,182520,168330,226830,272260,311430,313890,281040,216560,168520,141800,144440,137140
2007,154500,156630,226620,271520,314510,302200,251780,218380,177600,146910,155550,146720
2008,139810,155500,198090,268060,304500,291910,303420,237920,166100,136200,136220,135260
2009,149600,160370,200640,266930,310890,315950,266160,212020,163610,134580,136090,135800
2010,135460,163170,191010,220230,274080,314370,305240,243590,170260,134290,137450,126110
2011,134010,164540,205020,262350,295550,305750,314850,247860,148590,125210,127110,122100
2012,127800,184780,225050,293650,304460,313040,269420,211040,155070,136060,137820,140250
2013,130480,176990,216380,283700,301760,296290,232310,205980,165200,142600,134660,131960
2014,125470,141070,242660,285150,312690,303110,234850,203000,159140,132530,128910,142810
2015,164570,172500,231060,276070,312390,268990,171190,132950,81070,58330,53930,61760
2016,126410,165430,230840,266790,298790,290950,230500,203720,148990,121100,128280,125950
2017,124990,155500,230990,277220,297620,298140,265030,190990,134580,128950,131140,124920
2018,128690,160720,194630,248490,299400,282330,232520,202480,150020,122890,113490,106290
2019,117820,164850,211560,267200,,,,,,,,
