#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 09009040: Homestake Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Homestake Reservoir (09009040) 
# Colorado  RESERVOIR Site - 10250 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:58:45 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1982,27200,31500,36100,38400,35400,18400,7300,5900,5900,0,0,0
1983,0,6500,7000,7700,1600,0,0,0,0,43300,43300,42600
1984,42600,42600,42600,39800,39800,39800,42700,40100,28700,26200,26200,26100
1985,24800,24800,24800,22400,21500,34300,42700,43600,41900,41800,41800,41800
1986,41800,41800,41800,41800,41800,34100,43500,43500,43500,39300,39200,39200
1987,35800,32200,28900,25400,19300,29300,38700,39500,39000,38600,38300,38000
1988,38000,30600,22600,14600,14600,18000,33900,35200,32700,28700,23400,18600
1989,18400,18400,18400,18400,15000,18900,26800,25200,21000,16900,15600,15600
1990,15600,15600,15600,15600,15700,20900,35600,31800,25700,9900,9100,9100
1991,9100,9100,9100,9100,9100,16600,31800,35900,35900,35800,32900,28600
1992,28600,28600,28600,22900,18200,29200,58800,41900,39300,33600,33500,33500
1993,33500,33500,33500,24400,16800,25000,39600,42500,42600,42500,42400,42400
1994,42400,42400,42400,33900,23500,32900,42800,42700,42600,40300,28800,28800
1995,28800,28800,28800,28500,13300,15300,33300,42800,42700,42900,42800,42800
1996,42800,42900,42900,35600,20800,28900,41800,41900,40800,40900,40900,40800
1997,40800,40800,40600,35300,18700,26200,42800,42900,42800,42800,42500,42500
1998,42500,42500,42200,34000,33200,39800,42800,41600,41600,41600,41600,41600
1999,41500,41200,41200,32800,18000,21300,39000,42300,42400,42200,42200,42200
2000,42200,42200,42200,37400,28200,40900,42200,42900,42500,42100,42129,42129
2001,42129,42129,42129,33196,16219,19400,31443,32928,32419,32419,31326,27591
2002,27403,27185,27185,21873,11289,19288,22987,22987,19643,17054,17055,17055
2003,17055,17055,17055,17055,17322,27699,33169,35986,35986,35978,21811,21811
2004,21814,21911,21959,21599,13549,23284,32844,34989,34989,34989,34928,34989
2005,34848,34763,35034,26998,12337,20171,34035,38721,39202,39106,39589,39589
2006,39460,39686,30688,21436,16396,20772,35862,40909,41122,41254,41188,41254
2007,41024,40958,41057,31412,29737,32227,42748,42848,42548,42414,42748,41948
2008,41948,41949,41949,35638,24599,27781,41187,42905,42799,42016,42014,42014
2009,42048,42048,42048,24060,7593,19020,23434,21742,21313,21384,21551,21670
2010,21790,21838,21838,21838,21887,28271,39881,42081,38053,37297,37485,37761
2011,38018,38235,36739,24470,14251,16226,36939,42521,39695,39731,39783,38881
2012,23594,8200,600,10913,300,300,300,300,300,300,300,300
2013,300,300,300,300,300,5400,3600,2270,2371,1060,865,1001
2014,795,894,973,1308,0,1462,12774,18927,19680,19755,20011,20290
2015,20494,20441,20356,20383,20760,24572,42073,42486,42369,41994,41616,41419
2016,41320,41222,41123,41090,41320,38104,42263,42482,42413,42234,42086,41939
2017,41997,42108,42096,32376,23677,29653,42512,42595,42478,42288,41297,41188
2018,41094,41023,40989,40929,35720,35323,41703,41732,41549,41267,41162,41220
2019,41238,41272,34000,18565,9659,13147,31419,42418,41450,41363,41245,41131
2020,41167,41163,41267,41203,24243,29111,42288,42587,42377,40613,40375,40308
2021,40294,40260,23771,11784,12090,19534,,,,,,
