#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 12478500: Cle Elum, WA
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Cle Elum (12478500) 
# Washington  RESERVOIR Site - 2220 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:32:22 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1982,42496,57700,118738,148510,184390,326461,432678,355932,201017,166394,177202,190660
1983,227132,284660,309613,363123,393179,435846,429850,342789,172965,147589,144370,191899
1984,205650,296290,322330,363590,403032,421800,430850,358050,177760,140660,146403,164108
1985,174410,176280,179120,190853,258460,352450,377805,206634,69155,45115,72690,118240
1986,118460,129228,173656,243418,299626,384525,349382,210013,63630,39128,38641,89008
1987,102570,107382,114174,162778,250750,363539,284250,128470,24791,14460,11480,14250
1988,28440,34202,52404,93116,205279,331328,353684,226996,82880,54412,84142,136132
1989,176260,212629,230368,249687,352056,407127,393778,232980,84754,48636,48751,101221
1990,159082,195194,223050,255140,385114,428368,434876,308940,148013,128118,173105,361545
1991,326926,340454,390374,406385,406197,430710,437286,341496,184215,161900,156994,183892
1992,224893,256367,292460,354388,404844,381930,247740,119140,21780,21860,25330,44724
1993,56508,72488,83840,116676,175535,327263,288620,143158,31660,14860,11920,13710
1994,19439,35262,43875,86386,184000,277543,240174,118340,25558,16840,25432,46688
1995,83868,103126,196572,244627,300494,426266,435942,296820,124765,90492,131790,331027
1996,313805,326926,374980,370985,412831,434396,435510,311622,130014,106405,116676,156894
1997,181080,214700,252076,302820,279170,339895,435750,391984,239290,238788,296494,307274
1998,309732,325562,333607,360392,406710,436998,426747,288820,110130,80420,74385,104100
1999,144860,201452,217967,223050,250155,328671,427078,434348,342190,325560,324240,389040
2000,322583,311664,296784,287682,357248,436182,436279,282823,106110,92070,102720,101490
2001,95393,91192,86993,101869,142377,240716,216968,121616,45004,26690,35598,91136
2002,114570,159694,177415,198156,276210,404102,436038,358578,190860,161384,151150,151214
2003,152814,183645,219124,267681,324198,419376,410210,238710,73960,45444,77315,128844
2004,148178,158607,171032,212887,294273,396273,394146,222975,75850,77828,88336,127143
2005,180660,255616,274030,292542,328671,368842,278400,129478,28040,15589,25474,42172
2006,64315,104480,116986,123450,180695,351660,436040,301900,128210,101637,94853,206598
2007,219198,244315,268040,367590,407880,434924,415040,257040,101520,76839,85829,96396
2008,131089,131822,134116,143456,156358,341324,434540,333866,179471,163662,163696,235346
2009,249609,316788,318730,322798,366788,434252,425647,260480,96707,82492,98495,132078
2010,144988,163118,174628,196536,244627,343054,436470,321742,146594,142080,149630,186758
2011,220317,311202,345672,370095,376195,412174,436134,431286,278035,259090,271090,279009
2012,288533,306224,326198,338166,386895,416873,436182,387348,207770,185132,207109,251452
2013,272580,275482,279656,309522,384615,436375,433100,261350,106970,99858,117410,139160
2014,163730,185905,193908,254358,318646,431238,430854,274518,133636,124860,146266,227490
2015,277100,337606,394790,436327,425460,406432,300740,148508,35682,26987,37151,152182
2016,218338,233056,301906,346278,408574,436518,390512,235916,81948,63984,111878,155993
2017,167796,166052,174321,224556,272900,421746,435510,286739,126612,104630,129446,190325
2018,212185,232828,278360,290132,354124,434972,401868,239519,89624,69556,68625,110010
2019,128780,155858,164546,170755,,,,,,,,
