#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 13340950: Dworshak Reservoir, ID
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Dworshak Reservoir (13340950) 
# Idaho  RESERVOIR Site - 1599 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:54:57 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2002,2286000,2405000,2156000,2175000,2156000,2740000,3453000,3074000,2424000,2217000,2189000,2188000
2003,2196000,2368000,2681000,3119000,2927000,3092000,3468000,2913000,2405000,2217000,2185000,2177000
2004,2209000,2116000,2094000,2374000,2789000,3367000,3461000,2950000,2414000,2249000,2285000,2388000
2005,2629000,2753000,2869000,3083000,3319000,3425000,3468000,2959000,2439000,2221000,2206000,2216000
2006,2292000,2504000,2302000,2400000,2460000,3146000,3442000,2911000,2392000,2231000,2203000,2478000
2007,2606000,2386000,2483000,2804000,3005000,3317000,3456000,2908000,2417000,2218000,2200000,2209000
2008,2253000,2255000,2261000,2144000,1744000,2763000,3446000,3129000,2442000,2237000,2216000,2326000
2009,2378000,2343000,2296000,2513000,2310000,3114000,3468000,2971000,2427000,2215000,2188000,2181000
2010,2149000,2168000,2211000,2309000,2621000,3115000,3461000,2993000,2427000,2230000,2209000,2234000
2011,2334000,2326000,2043000,1618000,1502000,2470000,3379000,3216000,2528000,2228000,2228000,2239000
2012,2256000,2289000,2361000,2305000,2398000,3077000,3468000,3022000,2433000,2221000,2237000,2334000
2013,2565000,2510000,2582000,2812000,2869000,3391000,3461000,2909000,2429000,2245000,2220000,2242000
2014,2298000,2335000,2364000,2117000,1890000,2869000,3463000,2990000,2526000,2230000,2201000,2272000
2015,2430000,2599000,2875000,3212000,3216000,3422000,3274000,2770000,2415000,2215000,2173000,2187000
2016,2273000,2345000,2671000,2918000,2896000,3331000,3418000,2920000,2425000,2230000,2310000,2440000
2017,2470000,2297000,2285000,2335000,2302000,3087000,3457000,2975000,2470000,2225000,2221000,2318000
2018,2246000,2357000,2064000,1553000,1896000,3127000,3468000,2955000,2434000,2227000,2186000,2238000
2019,2255000,2266000,2293000,2387000,2921000,3388000,3460000,2990000,2488000,2240000,2228000,2223000
2020,2178000,2203000,2272000,2338000,2585000,3231000,3460000,3037000,2504000,2240000,2240000,2293000
2021,2340000,2393000,2413000,2072000,2276000,3034687,,,,,,
