#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06066000: Holter Lake, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Holter Lake (06066000) 
# Montana  RESERVOIR Site - 3564 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:55:29 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1998,80920,80920,80590,80490,80590,81340,80870,80820,80920,80920,80920,81060
1999,81250,80870,81010,81060,80540,80780,81480,80160,80730,80590,80070,81250
2000,81060,81200,80780,80920,80820,81290,80780,80490,80490,80440,80540,80820
2001,81250,81060,81430,81340,81430,80680,81580,80920,80820,81200,81250,81100
2002,81580,81340,81340,81430,81060,80210,80210,81100,81060,81200,81250,81720
2003,81810,81580,81060,80820,81200,80780,80540,80630,80680,81250,79690,80400
2004,81100,81060,81290,80960,81200,81010,80870,81250,80780,80260,81290,80540
2005,81340,81250,81010,80630,81060,81340,81290,81340,81430,75950,80300,80870
2006,81150,81480,80820,81100,80920,81480,79790,81060,80920,80120,79880,79520
2007,81200,81200,81100,80960,80590,81430,81060,80730,81060,81100,80220,78290
2008,81200,80780,81200,81150,80920,80960,80490,80960,81060,80960,81290,81200
2009,80590,80440,80160,81010,80590,80540,81100,80300,81060,81670,80780,81200
2010,80820,81300,81300,81300,80920,81300,80540,80590,80820,80820,81200,81100
2011,80900,80700,80400,80500,80000,81800,80800,80700,80100,80500,80600,81200
2012,80700,81000,81000,81400,81100,80960,80960,80730,80820,81152,80634,81152
2013,81010,81246,81482,81058,81152,80586,80539,80775,80775,80210,80728,80963
2014,81434,81058,80634,80916,80586,81010,81152,80916,81058,80775,81010,81152
2015,80822,80869,81199,81105,81058,81010,80775,80869,80728,80634,80775,81152
2016,80869,80916,80869,80963,80775,80869,80634,80916,80916,81105,80963,80963
2017,80963,80916,81058,81058,81152,81199,81105,81058,80963,80869,81152,80963
2018,81105,80869,81105,80869,81152,81434,81246,80963,81152,81152,80963,81105
2019,81340,81058,81058,81199,81105,,,,,,,
