#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 09009050: Jackson Gulch Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Jackson Gulch Reservoir (09009050) 
# Colorado  RESERVOIR Site - 7820 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:35:04 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1999,5189,5601,5941,6246,8674,9977,9977,9248,9416,8200,6977,6977
2000,6977,6942,6942,7463,9977,9977,8027,5556,3820,2761,2573,2592
2001,2647,2770,2878,3194,5692,9977,9040,5816,4158,2564,2327,2327
2002,2342,2342,2342,2342,3498,2761,2183,2047,2009,2519,2465,2510
2003,2465,2601,2761,3090,5466,9608,8475,5047,2799,3184,2998,2957
2004,2947,2927,2917,3680,6699,9977,9206,6959,4516,3571,3322,3521
2005,3521,3796,4084,4648,9248,9977,9955,8298,7119,5175,4797,4756
2006,4729,4702,4582,4879,8259,9977,7988,6230,4309,4335,6263,6165
2007,6116,6084,6052,7648,9672,9977,9565,7281,6263,6149,6116,6100
2008,5769,5723,5692,6068,9868,9977,9912,8337,5785,3975,3577,3577
2009,3554,3532,3532,3926,7723,9977,9890,8200,5334,3950,3938,3903
2010,3879,3566,3544,3691,6149,9977,9384,7611,7155,5708,5278,5266
2011,5245,5218,5193,5496,8619,9977,9911,8594,5496,3938,4035,4023
2012,3703,3691,3680,4622,8027,8278,6020,3914,2055,1506,1481,1463
2013,1408,1397,1385,1642,3173,3532,2770,2573,2619,2610,2564,2732
2014,2998,3131,3142,3487,5628,6630,6068,4457,3215,3152,3738,3680
2015,3668,3657,3855,4608,5437,8917,10066,9374,7155,5103,5175,5156
2016,5175,5189,5247,6165,8854,9977,9731,7332,5866,5375,5379,5040
2017,5057,5110,5166,6780,9826,9991,9894,8808,7207,5497,5332,5281
2018,5236,5226,5264,5431,6297,5190,3171,2090,1739,1663,1751,1723
2019,1715,1715,1730,1992,,,,,,,,
