#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 12415500: Lake Coeur d' Alene, ID
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lake Coeur D' Alene (12415500) 
# Idaho  RESERVOIR Site - 2100 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:54:53 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1986,39100,72900,296800,238500,167000,229500,231400,233700,232800,204100,125600,160400
1987,82300,36500,71200,142000,118500,229900,234200,236600,234700,177600,138300,103800
1988,58600,27600,50700,146900,197200,230900,231800,232800,225200,194600,147800,119100
1989,65600,56700,38300,189400,341300,228100,236600,238000,231400,188400,132000,165500
1990,109500,133000,119900,160700,277400,268900,234200,227600,224800,183100,154800,307500
1991,115600,109800,250600,129800,224300,245200,235600,232300,235600,184500,139900,113700
1992,88300,108200,157300,116600,171700,231400,232800,236100,231800,211500,149500,126700
1993,41700,48000,39700,22900,242800,229500,230400,230900,233700,180800,130100,94800
1994,61300,53200,35900,106000,184500,231800,232800,230400,218500,182500,155100,117700
1995,115600,116100,350600,200200,141200,199900,232800,232800,229500,202100,169600,302400
1996,147200,154800,139900,142300,401500,244300,229000,236600,232800,181800,143900,113700
1997,94800,117200,147200,309500,550600,457900,232800,229000,230400,201000,147200,142000
1998,56900,105200,104100,191200,180800,260400,228500,235100,231800,190200,129200,121000
1999,123500,124800,162300,236100,286600,355400,210300,233200,232300,181800,142900,157300
2000,112300,66100,126200,172600,335500,215400,233200,235100,234700,196800,127800,70200
2001,28200,28400,26500,119400,210700,229500,235100,236100,233700,194200,146700,141000
2002,64800,115600,134700,143700,275900,440600,226600,232300,239500,188400,116100,97800
2003,80700,145300,102200,211500,16100,216300,230900,235100,231400,187600,131700,99200
2004,41800,69400,100300,161500,157300,229000,236100,230900,233200,208200,144200,161800
2005,111200,155100,72600,186600,199500,233700,236600,235100,228500,182800,130300,85300
2006,130300,137400,83900,133800,237500,208600,234700,231800,234200,193100,145000,147200
2007,116300,61100,127500,300600,167900,213700,235000,230300,229400,192600,144500,99200
2008,68800,37500,58000,102500,170500,492400,209400,230900,233200,192300,134700,124800
2009,45300,94800,90500,146100,244300,263900,227600,230900,228500,190200,164000,110300
2010,41300,54900,58900,93300,182300,229000,231100,235400,229400,193900,151000,121500
2011,134200,210800,87100,178100,201800,418800,223500,243400,229900,197600,162060,108410
2012,50890,49550,82500,302660,488900,206510,223490,231550,229430,196740,166280,148550
2013,72850,66150,67220,138080,199290,231970,231130,233250,228580,208200,145520,125530
2014,50360,43390,70170,191630,238610,210750,228150,234520,231130,186810,138080,124580
2015,139700,154070,144140,227310,209050,216690,231130,218390,205770,180060,154340,98690
2016,60690,114110,171380,181340,205660,233250,235370,234520,219665,181990,180700,152690
2017,54910,46340,202260,463640,247960,229430,234950,233670,224330,187770,137530,180700
2018,94990,135600,109220,133410,306220,385510,234520,234520,225180,186490,139730,104080
2019,55170,51160,38570,133130,209900,216300,233670,234950,225610,188250,132860,74721
2020,37500,129060,64810,88710,218820,231120,226880,234518,223910,191630,149380,93021
2021,59990,71770,61600,114110,154340,234518,,,,,,
