#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 09009350: Narraguinnep Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Narraguinnep Reservoir (09009350) 
# Colorado  RESERVOIR Site - 6700 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:59:06 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1993,16000,16000,16000,16000,16155,16600,18100,18100,17200,16400,11216,10700
1994,10700,10700,10700,10700,11200,13817,11400,9100,9000,7600,8770,11227
1995,11400,11400,11400,16200,15357,14800,15357,18098,15093,12500,16155,16200
1996,16200,16200,16200,17700,16500,18000,18383,17500,12400,10300,16304,16644
1997,16700,16700,16600,16600,16600,14600,16200,16200,16800,15800,16155,16200
1998,16200,16200,16200,17800,17800,15100,18700,18000,17200,15766,17985,18300
1999,17800,17800,17800,17500,17200,14700,18156,15100,15600,15700,17422,16811
2000,17105,17398,17673,17966,17685,18700,18543,16584,14886,13155,17254,16976
2001,16976,16976,16976,16976,16546,18241,18529,18057,16780,12829,18156,18004
2002,17842,17731,17680,17561,16946,12205,10854,5366,2705,3599,5190,6581
2003,7835,7849,7862,9749,17254,18729,16155,7972,3045,2569,2588,5452
2004,8195,11777,14993,18042,18556,13048,10954,7580,4261,4287,3779,9743
2005,13810,18415,18603,18960,18707,17898,18902,13488,7209,4884,3850,7190
2006,10800,12300,14067,14600,17478,18672,18326,10868,7730,6100,6149,17534
2007,17800,19000,19000,18700,17647,18700,19000,13321,9000,5300,6301,9075
2008,12400,15100,17800,17900,18672,17800,18845,15900,9700,4542,3611,6300
2009,10353,13600,16590,18700,17800,16100,18729,15516,9500,4312,3900,7126
2010,10700,10700,13300,17800,18800,17400,17200,13918,10825,7028,7054,9502
2011,13000,16976,17600,18902,18200,18400,18385,16300,8476,4262,6803,10100
2012,12883,14800,16427,19000,17278,13569,9620,5299,1264,1139,1304,2300
2013,3200,5716,7854,9900,18960,9300,7100,2986,1300,2000,13718,13629
2014,13600,13371,13600,13224,19000,16600,6700,7700,6000,4542,7558,13600
2015,15995,15941,16400,18954,17930,11712,8404,6271,5187,8133,12359,15888
2016,15800,15800,16900,18900,18700,18672,18500,14681,9943,8500,8302,8240
2017,13700,15622,17670,18902,18672,18902,18900,18099,13643,8207,7224,9900
2018,11700,11700,11600,16000,15300,10900,6000,1100,1100,1100,1000,1050
2019,2000,2500,5000,12400,19000,19000,18500,18800,11800,6700,5000,5000
2020,5000,5000,8400,15400,18900,18900,15800,10100,5600,1000,1100,2800
2021,4000,4000,5100,5100,5100,5400,,,,,,
