#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06016310: Windsor Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Windsor Reservoir (06016310) 
# Colorado  RESERVOIR Site - 4780 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:36:14 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2001,11579,11731,11959,12187,13901,17057,13237,8579,4396,5566,6551,7091
2002,7751,7931,7991,9056,10009,9533,7691,3479,2547,2512,2482,2798
2003,2870,2870,2905,3157,8375,10819,16061,9124,5919,6170,6791,8171
2004,10077,11275,11579,11351,11959,9533,9805,6551,4139,5214,9192,12401
2005,13154,13237,13154,13237,13486,14730,16333,7271,3049,5416,6431,6791
2006,7631,8852,9533,9941,10743,10214,7451,4692,2870,3085,3193,3193
2007,3193,3841,3884,4055,4914,13071,10515,7211,3798,4964,11807,11883
2008,11883,12891,13984,15159,15791,14026,16604,7811,5566,5014,10077,12363
2009,13403,14730,16061,16559,17147,17057,17418,10077,7211,7271,13403,14067
2010,14150,14398,14730,15430,17238,17283,16333,12439,7091,6551,13652,13569
2011,13320,13403,13486,13486,14481,17147,16786,13777,4878,4055,13569,13569
2012,13569,13818,14150,15069,17328,14067,10364,7091,3443,4267,12573,12739
2013,12905,12905,12905,13569,14398,16604,15701,11199,6911,14896,14813,14979
2014,14896,14896,15249,15701,16876,17418,17328,17418,11959,12573,12656,12739
2015,12739,12988,13071,13164,16695,17147,15882,10743,7571,5366,10214,11883
2016,11883,12491,13569,13735,13835,16514,15791,8171,4778,4310,5753,10009
2017,12822,13652,13652,13486,13984,16786,16967,11731,9805,9873,10515,8800
2018,9800,8779,10400,11600,11400,14200,12200,7940,5600,2700,5100,6800
2019,7900,8500,8400,8700,,,,,,,,
