#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 12446480: Conconully Reservoir, WA
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Conconully Reservoir (12446480) 
# Washington  RESERVOIR Site - 2290 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:32:13 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1998,10400,10900,11800,12300,13500,13400,13200,12100,9600,7000,7800,9000
1999,9700,10500,12100,11700,13100,13300,13100,12100,9600,7600,7600,9000
2000,9900,10700,11300,12200,13100,13100,12300,10100,6300,3900,4300,4800
2001,5400,5800,6100,6600,6500,5100,4400,3200,2100,1000,100,2000
2002,300,300,300,400,400,500,600,400,400,200,200,300
2003,300,300,400,400,600,800,1000,800,500,400,400,400
2004,500,500,500,600,700,800,800,100,500,2800,300,400
2005,400,500,500,500,600,800,800,6100,400,2000,2700,3200
2006,3600,4100,4500,5000,8200,13200,12900,10600,7400,4800,5100,5900
2007,6600,7100,7700,8800,12300,12900,2500,8600,6500,4900,5400,6000
2008,6600,7200,7700,8200,8700,13100,12700,9400,6700,5300,5700,7000
2009,7600,8300,8300,8800,8600,9600,8100,6500,4600,3100,3300,2500
2010,4100,4700,5200,5400,7800,13100,13000,12000,10100,9200,9500,11200
2011,11300,12000,12600,11500,10800,13500,13200,12700,10700,8800,9100,9800
2012,10400,11000,11500,12000,13000,13100,13100,12100,9200,7200,7162,8243
2013,9099,9163,10416,9985,12055,13096,13096,11650,9733,9514,10298,11245
2014,11335,11650,11740,11605,11515,13000,12142,9705,7180,5574,6036,7036
2015,8332,9292,10651,12762,12482,12762,10847,8332,5838,4225,,4995
2016,5673,6201,6825,7999,13048,13096,12100,11003,9215,7436,8382,9745
2017,10729,11160,10612,9985,11740,13336,13000,11081,9255,7999,8073,6787
2018,7588,8469,9187,5161,10740,12867,12423,10962,8784,7523,8410,9131
2019,9745,10337,10768,11281,,,,,,,,
