#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06307000: Tongue River Res, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Tongue River Res (06307000) 
# Montana  RESERVOIR Site - 3424 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 3:00:14 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1971,29820,35800,44900,34600,37220,32230,52230,44400,28760,23500,32610,34600
1972,32800,34200,36200,55800,41330,49040,57620,51760,40000,32800,29280,26210
1973,27400,27570,29100,38480,48770,54000,61700,51200,36200,41790,30540,26890
1974,26890,29100,32230,38270,45650,57620,60100,47980,31660,30900,30900,32040
1975,29100,34800,36800,49580,44400,38900,67680,48240,16460,13100,19540,34000
1976,35200,34800,36800,49040,36600,55500,59790,50120,30900,25540,29460,32800
1977,36000,35000,39560,45150,51200,63000,64950,43400,25700,20080,24740,27570
1978,29460,29640,30900,43400,32040,68040,53720,46160,22600,20780,30360,37010
1979,25770,20080,18020,28760,36800,47720,60100,44400,28420,15000,16220,15550
1980,13600,15000,18760,31470,34600,55800,58550,36000,17300,9060,9560,11900
1981,10150,13000,14670,18890,24100,66960,62340,49580,35000,21340,20080,21760
1982,19540,19150,19020,18500,15440,24740,63300,57000,37010,31280,32800,27570
1983,29100,26870,18380,14450,17300,39120,55500,42020,19800,10490,13000,15110
1984,13000,14230,15720,23950,22460,42250,50390,44400,25720,15880,23350,22750
1985,19670,16100,10150,16220,36200,45150,41790,24420,16340,12500,16100,18260
1986,14530,12400,24580,30180,28250,42020,55800,35800,13900,16100,19020,15020
1987,13020,11020,16020,24260,45650,59790,54600,44150,35200,31470,27400,22460
1988,22600,22600,23200,28420,37220,64620,57000,37850,25060,21900,27740,33800
1989,37220,39120,37010,39340,35400,42300,48240,34400,28930,19940,16100,22060
1990,28430,34800,35270,35800,33600,44150,65580,45000,30090,17300,17060,16500
1991,16100,16100,17300,19150,13300,36000,64790,41120,20220,20080,20080,23350
1992,19940,18380,15440,18020,27400,48710,70200,63630,41150,27840,20810,18350
1993,18350,18350,18350,16720,22120,44980,46940,50270,28620,24440,21320,21300
1994,20450,19200,14260,30220,28730,45680,43740,32000,18940,14490,21630,22960
1995,23100,19560,28400,33080,31140,27060,59110,49170,33780,23470,18030,20050
1996,21910,22180,34200,39980,27350,42660,54700,42580,21130,17700,9920,12100
1997,14440,15900,23130,25340,18440,34180,49990,38970,21590,6650,5940,5820
1998,5940,5090,7050,9660,9880,25050,49860,40400,28790,5880,5820,5180
1999,5270,5490,7080,11390,29150,63640,71980,57260,37440,38180,37720,36830
2000,35270,35940,35940,36160,40380,78740,78740,66730,48710,39710,35500,34610
2001,34160,33280,32720,40160,43810,44390,41880,30060,20660,16500,17150,19370
2002,19940,21100,22540,22620,33720,39710,42720,29510,25190,26080,28250,30650
2003,30710,32170,35050,47150,55050,78360,79500,63300,43760,39050,41160,43240
2004,45070,45070,46110,48710,48970,45580,42200,35500,26620,26620,30960,33940
2005,35940,38830,41420,43500,47410,78740,78360,65990,52310,43760,44810,44020
2006,44720,40950,41680,46430,51400,65950,69180,52310,40380,42720,46630,47670
2007,47150,48190,50790,61440,59000,79500,78360,69880,54440,46890,50270,50530
2008,50430,50530,50530,51100,40160,81470,81470,67780,51400,47670,54140,47670
2009,48190,56270,59310,61440,54440,66730,80690,69880,59310,48710,49490,47930
2010,47410,48190,50010,55960,62960,81080,80690,67780,54440,51100,51244,50600
2011,50900,51678,54089,57600,50900,81600,82400,61600,51800,47400,51700,51000
2012,53300,54400,60600,54600,66100,81176,79833,65465,47721,38632,40307,42960
2013,44645,46564,48413,54037,58316,80644,78242,61261,47452,48356,56552,50569
2014,49942,52733,55004,60558,45515,83489,80784,71482,61178,55689,49551,50025
2015,51152,50983,52106,56093,66537,83412,80480,71437,57504,47616,46556,50025
2016,48955,50178,54262,58295,80301,80727,75403,56364,44734,42393,45093,49100
2017,49941,50249,60323,64654,67220,81188,76170,67237,54795,50205,48866,49020
2018,48220,48882,49491,62447,62200,83260,79677,71084,56775,49353,49595,49270
2019,48952,50569,51753,69652,73373,82802,81028,72925,57809,48476,46947,48793
2020,47986,47489,48749,57620,58581,80743,77850,62863,43775,36769,37984,38869
2021,39131,40928,44015,53283,56674,78056,,,,,,
