#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 12474000: Keechelus, WA
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Keechelus (12474000) 
# Washington  RESERVOIR Site - 2450 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:32:17 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1979,60818,66374,78419,102201,118488,156951,90348,24454,8310,7761,10275,15205
1980,59267,68535,79145,94644,132653,146925,125056,79334,45612,26111,18878,45454
1981,101032,113974,143830,157336,159317,147421,149670,111724,58549,35752,38492,48296
1982,61054,82101,121838,142534,153360,149195,157107,135327,89704,54660,45961,50284
1983,65155,87275,98011,122344,139588,156699,144821,116495,79154,67849,70343,100172
1984,98780,137078,133528,145661,147050,157230,156623,135120,106552,73159,64516,79441
1985,84209,83356,83460,90315,126869,154101,144772,88614,45836,11570,34150,60940
1986,59262,62422,81880,113800,129980,125098,118310,112952,48924,12650,18850,55460
1987,64236,66016,69040,93680,130658,133524,116958,111244,38234,10620,8820,11320
1988,23320,27650,43082,64785,106215,125282,109794,93406,46315,11740,26610,52216
1989,74652,97770,106971,118574,148445,144402,153350,104650,55805,12700,10920,39818
1990,67402,96030,116606,135046,147074,159414,155855,112820,60550,54055,77762,157645
1991,109154,117020,134736,139660,139270,153325,157130,114978,53285,39710,37358,56750
1992,80054,97150,111871,131575,129235,105007,87840,84930,26150,12370,13210,28247
1993,34820,45458,48522,67704,97130,140410,156396,153174,83586,9970,8620,12790
1994,22230,38835,44566,65126,101918,122910,126271,110948,37586,10070,17880,35783
1995,59190,71572,109962,130027,130472,142365,104377,43460,24320,20770,44300,126455
1996,117840,119936,137726,137942,151605,159110,158384,157130,113712,61568,50085,72370
1997,83839,105420,119134,124257,118870,145565,157670,125052,70062,75172,101098,116122
1998,123414,129442,131124,140170,149970,157468,133501,79056,23318,22242,22603,44776
1999,68147,78634,80810,78186,79560,105840,136166,113976,59040,56840,58976,87617
2000,81792,75907,72609,76532,107034,131529,137222,79272,25441,27102,33766,31362
2001,26192,25350,23448,32917,53550,90550,83748,47115,12830,10560,22034,46952
2002,59070,79110,87655,97350,122276,137486,139032,82976,24381,21098,17513,18254
2003,17786,38399,52860,76730,92180,86563,62105,26570,13877,10724,24225,48565
2004,54276,62060,66746,83604,112605,133455,109434,61194,19370,28182,34410,52360
2005,74138,98511,103158,107097,114802,97750,75692,45794,12918,10960,15963,29655
2006,40438,59750,66192,68620,92300,142216,145930,80918,21878,19814,17435,65078
2007,70596,83365,94760,133666,145465,157390,144500,85380,33400,30232,38602,46315
2008,60200,61338,64236,69443,66354,127500,157645,113150,57675,56285,55430,86918
2009,95000,126708,126938,129866,141775,155120,147595,89516,40270,37698,46200,63484
2010,69824,81412,86864,97830,112126,125719,137990,88613,45238,47158,52160,70146
2011,83346,128052,142730,146730,132423,148070,157312,121484,69358,67453,73401,79966
2012,91342,102370,115198,118376,137414,156700,157286,121330,57300,53240,65046,83052
2013,93720,96830,101582,117788,145690,157670,142562,79966,42732,45154,53725,70800
2014,86506,99870,106236,137294,141045,157595,143638,86639,44314,43306,53465,87522
2015,109133,139560,157770,158080,142072,111244,81062,48284,18643,15531,24690,69137
2016,96030,101360,128489,145040,153122,154918,128959,78238,32046,29164,48882,64668
2017,70817,69273,72643,95970,116958,157260,151280,97050,49742,45668,60724,82792
2018,93680,108986,131148,128627,150904,158030,132280,82540,39208,35956,33074,56660
2019,70664,85310,89650,88519,,,,,,,,
