#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 10191000: Piute Reservoir, UT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Piute Reservoir (10191000) 
# Utah  RESERVOIR Site - 5980 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:53:32 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1952,18300,25100,33000,43900,61400,74000,68100,46100,36100,25400,21900,30400
1953,42400,54100,62800,71300,59000,49300,34200,23000,14500,6530,4910,12700
1954,21700,30800,38900,47400,39000,38300,25900,16200,2060,2110,3850,7000
1955,16600,24000,29500,38200,36400,21600,19500,4910,3790,826,512,4640
1956,14100,22000,28800,21700,13600,10900,12900,3730,150,284,196,3140
1957,10700,17000,20100,16300,16600,17000,28000,12300,3790,1680,8550,17200
1958,27300,33700,45000,56500,65700,73300,61900,35300,25300,25600,25700,31500
1959,42600,51700,53900,55300,44800,26900,19700,9080,8040,4640,4700,6990
1960,15300,23900,27700,28800,19400,8460,11000,5450,0,27,102,3790
1961,11500,17900,22600,22300,20800,3910,2100,5480,5340,9710,2570,6370
1962,14100,19900,29500,41900,50400,46300,34200,17000,6990,3730,5190,9410
1963,16800,23500,27300,22200,18100,10800,13800,6320,2690,3320,1740,3590
1964,11100,16900,21000,24800,23700,18700,21200,13200,6240,6480,5120,8340
1965,17300,24800,29200,29200,20200,21600,41600,31700,26100,15200,11860,18400
1966,29780,39150,46500,58880,53180,47240,37780,23960,14140,16390,19830,24970
1967,35910,44480,48550,47800,43310,34580,48550,34580,20230,26140,30400,36590
1968,44120,49310,55180,56290,63860,54970,55180,35410,34580,20760,26290,33920
1969,43400,54770,59090,60350,62070,70800,70800,49310,35580,34910,40370,49120
1970,60140,63630,68060,71830,62290,49220,42860,27190,15790,11750,13220,22820
1971,32460,41610,49880,59090,53380,35250,32460,18140,14840,18590,21840,31670
1972,44480,52790,61000,66340,56160,32950,33440,17510,3770,7510,14720,23100
1973,31030,38640,46500,55980,61000,71830,68820,50070,29940,20760,27490,36080
1974,48170,56190,53570,65460,69770,48170,30720,18910,4250,5260,12370,19190
1975,26000,36080,38290,46960,45580,31830,41250,29620,9920,6080,12720,16610
1976,27490,36000,45300,53570,48690,29140,17260,9010,1040,2910,3240,5780
1977,15430,23840,24180,29710,25550,21030,15640,9390,2540,4760,2990,3290
1978,9150,17890,20900,23960,24250,17090,29220,14600,0,0,750,7920
1979,18530,27190,31610,34750,44480,69020,66850,45690,26590,20230,23380,33760
1980,45210,51230,50260,51220,50070,65830,71310,62070,43400,51610,51230,50070
1981,49690,60350,71180,70030,65460,58880,49120,30560,10980,16640,27640,38640
1982,48840,57210,64530,65920,66850,69260,69770,53970,48170,43580,50070,58030
1983,59620,60280,58050,57350,61000,78800,75720,62290,62900,52000,54970,60140
1984,69020,68300,55980,58030,58030,71060,65920,48740,48740,43580,51040,63410
1985,59090,61860,61860,71830,71830,68900,59260,45250,18010,100,11200,28850
1986,46500,62510,66850,71570,64990,63630,57830,41430,22260,23100,37100,49690
1987,60140,65460,63630,70540,69520,62960,48740,36250,21570,17760,22000,34900
1988,47100,57400,67300,71600,71100,69800,59500,36400,22500,24100,27190,36930
1989,48170,56800,66850,71570,54370,42140,30090,19560,8530,12190,21570,28240
1990,37950,47060,50450,54170,47990,29940,20760,10130,1950,4700,6019,11860
1991,20900,27780,28700,32710,32790,18980,22540,11640,0,3650,2690,8910
1992,17760,25850,25260,34580,30090,24820,18400,9610,1420,1820,3320,11200
1993,19960,29780,33330,45390,59090,71570,68540,50450,29010,22680,31510,45030
1994,56800,63630,67810,71570,61430,51420,33920,24680,14600,13790,19560,29310
1995,40200,50450,59930,71310,69260,70290,72890,67810,47060,38640,44300,57548
1996,57545,62422,68154,71415,56432,49766,36080,25550,14228,15106,17344,26364
1997,37610,49367,57911,63630,61276,59825,54170,33488,26445,31030,39500,49538
1998,59720,69468,71260,71570,66620,69520,54170,33488,26645,31030,39500,49538
1999,59720,57263,67161,71695,64530,69020,65460,62648,59300,56800,56600,65920
2000,67690,70186,71260,71570,51986,56390,40460,25990,11310,12420,15000,18600
2001,36400,48268,57400,68108,59500,56905,48000,41012,27700,2500,2500,18600
2002,36400,40700,49500,50100,44300,35600,28000,15000,5000,800,2500,5000
2003,10000,20000,30000,43000,33700,25100,20100,8000,600,800,2600,8500
2004,16400,25000,20400,14900,12600,12100,6000,2000,1500,2200,6200,11000
2005,18000,30700,26800,32200,47300,71800,63900,57600,50500,54800,49100,42500
2006,50700,57700,65900,66300,60500,58900,42500,32200,22000,24600,35700,49200
2007,53800,55300,64300,66100,57400,46500,33300,19800,11900,15800,17900,22600
2008,32700,38600,43100,53600,50900,44000,34300,20400,7900,8700,8700,14400
2009,22000,29200,36500,44300,42600,43600,40700,21100,1300,3000,4500,8900
2010,19500,28100,38200,39200,38400,37500,37600,29100,14200,8300,21500,31000
2011,42400,34200,63000,66500,64100,66100,46600,64900,54200,61100,61900,57600
2012,60000,61700,63500,65000,64800,50600,32200,24900,17000,15300,19400,26600
2013,36778,44509,53228,64145,64149,49819,34969,23980,9147,24199,24948,24919
2014,37819,52709,50945,64000,56510,41929,48547,23159,15000,8909,12737,20504
2015,29592,36307,37153,37142,35910,23859,27490,12648,2608,2500,4538,10526
2016,12840,15898,25666,34692,36046,32089,24001,15092,123,0,65,13
2017,18200,23186,29906,35206,43492,42894,26619,12308,623,7489,13912,21891
2018,24249,25572,31100,38660,34300,16743,7161,4717,506,1629,2291,4534
2019,4534,14607,17312,26423,40667,,,,,,,
