#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 12342000: Painted Rocks Lake, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Painted Rocks Lake (12342000) 
# Montana  RESERVOIR Site - 4726 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:36:53 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1955,25000,25000,25000,25000,25000,32630,31700,31700,31700,31700,28700,26000
1956,23000,20000,20000,20000,20000,31700,31700,31700,31700,31700,31700,31700
1957,31700,31700,31700,31700,31700,31700,31700,31700,29000,28000,27000,27000
1958,27000,27000,27000,27000,28000,32800,32230,31630,25630,24600,24600,26140
1959,28980,25290,22550,23880,32360,32740,32350,31960,27700,24810,29280,29280
1960,24280,19280,17280,13720,32820,31840,32250,31970,26890,24830,24370,23820
1961,23000,20000,18000,15500,20640,33100,32200,31000,22090,21320,21800,22530
1962,22680,21990,22170,23200,32550,32790,32540,31980,30780,25460,22300,23570
1963,24300,24800,25820,27800,32230,33080,32580,31840,30120,28920,28580,26620
1964,24240,22650,21630,20100,25950,31220,32500,31540,30670,30260,28650,25970
1965,25120,23660,22630,23090,28320,33170,32590,32180,30130,28800,27050,24910
1966,21190,18620,16540,14760,21780,32360,31890,29550,20790,17780,16300,15620
1967,14900,14850,15080,15320,19330,33220,32490,31810,29610,24880,23730,24100
1968,22850,21870,22310,25570,27250,32920,32430,31890,31730,31420,31150,31840
1969,29510,29160,25660,23430,32350,32930,32110,31650,30580,28650,27170,25180
1970,22580,20690,19160,18330,20730,33270,32680,31980,30570,29440,27950,25950
1971,24180,22770,25430,23760,28840,32860,32670,31630,29860,27150,25480,23560
1972,20610,18310,16560,13760,8050,28070,32000,31610,30130,27620,24780,22380
1973,19780,17330,14820,11690,2510,18290,32070,30070,20090,1930,0,0
1974,0,0,0,6060,21360,13430,33030,32400,26530,11720,0,0
1975,0,0,0,0,2980,19710,32720,31790,29220,27470,18260,18070
1976,24190,27900,30570,31970,32690,33380,32680,29720,19850,7610,100,0
1977,0,2510,4910,7720,15490,32570,31830,29570,22390,17320,13380,10680
1978,8700,5940,4210,11850,32390,32960,32600,31950,30700,26640,24160,21390
1979,18600,15500,13490,13050,17720,33090,31960,29840,21700,12850,10000,8000
1980,4000,870,3000,5000,16000,29230,32220,31100,28120,24910,22150,20090
1981,18910,17940,17350,17250,20660,27270,32500,31900,24840,19640,17600,14530
1982,3090,0,0,0,8620,33390,32640,31550,30440,30230,30000,27340
1983,21710,15900,12100,16050,20010,31640,31100,29850,28260,21410,14690,14060
1984,10900,8670,7330,9300,19950,32760,33180,31780,25590,17300,17760,12940
1985,10030,9000,10000,15000,19100,32610,31540,25250,14740,6150,3080,0
1986,0,0,0,6960,23020,32910,27380,21670,11000,8000,3000,2000
1987,1000,0,0,0,5810,23150,28220,21100,13100,4000,0,0
1988,0,0,0,1630,16040,31430,31710,26980,12840,1000,0,0
1989,0,0,0,0,8130,31710,31710,33150,30000,20000,10000,0
1990,0,0,0,9200,18470,33440,32520,28880,17410,6480,2890,2360
1991,2420,1320,1130,2070,9700,33890,32750,30010,14900,4010,1190,710
1992,530,520,1060,4880,19500,32840,32340,30790,12260,4030,3860,3380
1993,2770,2360,1680,4120,11000,33390,32900,32370,19170,6960,3770,2500
1994,2310,2210,1960,3230,19030,33270,32020,26010,10580,3850,2870,2330
1995,1950,1820,3580,6840,13830,34320,32640,29120,10300,2890,2950,3640
1996,5140,15140,18440,27510,29280,32610,32120,31760,21660,8130,4350,4490
1997,5250,5570,5570,12100,11630,33280,31750,28920,18780,6530,6180,5430
1998,4010,3380,2340,3380,20620,32480,32180,28660,13920,6530,7790,8360
1999,7510,7100,6610,11600,16090,32750,32890,30370,13200,5500,6520,7360
2000,7510,8540,8540,10540,23720,32450,31840,27860,15150,9000,8720,8200
2001,8840,8900,9070,11000,16660,32350,31850,29790,18120,6510,7660,9390
2002,8840,7770,6770,6000,18530,33100,32160,31420,17370,6720,5580,5650
2003,6380,5640,5650,11600,31510,33610,30450,26330,12770,6630,6520,6480
2004,6550,6620,5160,11400,25020,33160,32010,28430,14060,5640,5940,6090
2005,6400,6500,6660,8200,15750,32870,32230,27430,12560,8570,8120,7940
2006,7570,7200,6760,8600,31710,31710,31910,30040,9340,5490,7180,8500
2007,9470,9500,9260,17060,31000,32360,32360,30440,18340,6730,8240,9380
2008,9250,9140,8810,9350,15380,33660,33070,31710,18670,9710,7919,9408
2009,9400,9109,8866,9973,30785,33250,32362,32362,23992,10879,8170,8535
2010,7539,6889,6133,6426,11106,32362,32362,31999,22998,9489,9951,10700
2011,10700,12370,13100,16700,19800,33100,32400,32400,22400,9800,11000,10900
2012,9200,8700,8600,15400,32362,32362,32362,31271,18128,8632,9516,9516
2013,10976,11073,10944,12338,23000,32362,32362,29937,15907,11465,12759,12032
2014,11527,11527,10424,14125,29937,34305,32362,30664,16059,9326,9801,7910
2015,7910,8325,13528,20019,32362,33334,32709,27997,12873,4663,4850,6769
2016,6573,6819,8775,16126,32362,32362,32758,29278,18390,11235,7149,7701
2017,6700,6031,7639,15414,23637,33799,33195,30932,16475,8460,7134,8731
2018,9053,9053,10654,10369,18828,34097,33334,30785,19931,4200,6201,8108
2019,7166,6269,,6066,,,,,,,,
