#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06038000: Hebgen Lake, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Hebgen Lake (06038000) 
# Montana  RESERVOIR Site - 6545 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: May 16, 2019 3:55:28 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1962,124000,124000,127200,128400,176000,316000,377200,377500,361200,333200,279400,231900
1963,226300,226300,241700,265000,300800,374800,377500,371300,345600,328400,273900,211300
1964,211300,211300,211300,211300,224600,298000,376900,375800,354800,327700,274700,220800
1965,220800,220800,220800,224400,198800,262300,371300,328900,343100,369000,307600,222300
1966,222300,222300,222300,222300,266800,354600,374700,368700,356100,337800,246600,167400
1967,169200,169200,170400,195100,221400,281400,360600,376100,353400,310400,269800,237000
1968,237000,237000,237000,237000,242500,317400,372100,374400,362100,331500,314800,300900
1969,299500,299500,299500,295400,294300,351600,371300,376100,350900,326400,273800,266400
1970,266400,266400,266100,266300,266300,331600,374000,377500,357500,326400,301200,266500
1971,266500,266500,266500,282000,241200,295400,377200,373900,341300,320900,296700,259700
1972,259300,259300,259300,254300,182300,258400,363300,377100,374700,357500,303200,252200
1973,253800,253800,253800,253800,257100,321900,374700,372200,350800,325700,268200,229800
1974,229800,229800,229800,229800,200400,238100,358300,377500,377500,341200,298600,271400
1975,249500,249500,249500,247700,228800,234400,316700,375500,377500,362900,326500,288300
1976,288300,288300,288300,255400,195600,265000,360200,377500,377500,371100,298200,225800
1977,221800,221800,232700,242200,270900,320100,365000,367700,361500,333200,299000,251300
1978,243200,243200,243200,195100,168800,226100,343700,376800,365500,339700,294200,245200
1979,241400,240700,241000,223300,183300,250600,328100,341300,338000,326800,308100,280800
1980,277000,277500,277200,268900,266500,350900,376500,371500,359500,342200,310900,278700
1981,274700,276400,276300,277200,296900,371600,376900,375600,358800,341200,313800,279600
1982,275300,274600,273800,260800,236400,294300,362100,377500,367500,324800,330100,277200
1983,274200,274200,273000,258400,222300,263400,378800,376100,376800,356200,323300,264700
1984,261300,262100,261900,261900,266200,337300,377300,378800,377300,376000,373900,321300
1985,311300,310200,305200,297000,289600,357900,378800,378800,374900,357200,305300,279700
1986,277300,276200,277100,278500,289300,338500,378800,377500,378800,349600,305000,285100
1987,282100,282700,282300,289800,316300,370700,378200,373800,351800,322900,302600,282600
1988,274200,275200,275200,279600,300300,342200,363700,346300,326800,314400,308500,297500
1989,265100,266300,263200,264500,259700,318400,374700,376900,352900,329500,314400,251100
1990,252100,254100,255300,258600,312000,367000,375700,375700,369500,361400,318400,277100
1991,256400,257500,259900,271400,291000,360500,378600,378100,369500,347400,310700,267000
1992,247800,247100,248900,250700,283400,345900,378800,376900,355900,341300,304300,261200
1993,262300,263600,263100,263800,264000,357000,377200,377900,375600,370700,326000,252700
1994,257800,259800,260900,259900,288400,351300,366800,353100,335000,325400,301800,259700
1995,261400,261400,259200,247700,219800,254000,328600,377500,371600,340300,295900,252000
1996,249500,252000,253900,255800,271500,312000,361700,376600,376400,355900,308900,263200
1997,263800,259100,245700,234400,237600,330500,358800,374800,372200,370700,336600,295400
1998,286100,280200,271100,262400,264500,353400,373100,370400,368600,365600,359800,352800
1999,331500,307800,289200,258300,229200,298800,358300,366600,373000,370400,362400,351300
2000,334400,324200,320600,304700,305700,355500,366200,358500,348500,332800,321600,307500
2001,294900,281200,269000,270400,290000,349100,371600,358600,342400,325200,313300,304000
2002,295900,286900,283000,279900,290900,338000,374800,349400,336300,324400,314200,306400
2003,299500,291800,284700,280800,291700,349500,374300,339400,317200,302500,293700,287200
2004,283800,273700,264600,259000,266600,327100,372900,371600,355900,343400,333300,325100
2005,315500,307900,298600,289800,292900,359800,369200,367200,349900,336700,328500,324000
2006,311800,297000,280400,261700,268500,344600,375700,356700,339200,328800,322800,314700
2007,303400,290900,280900,273600,284700,333700,350000,308600,283700,274700,280800,283500
2008,282200,281400,279400,276000,276500,333300,376200,375500,369400,261900,270400,279500
2009,284800,286200,285800,284400,275200,327000,376800,375100,365500,354900,352300,340700
2010,326800,309600,296200,301600,319200,345000,377700,368100,346700,336200,334800,324700
2011,315900,301900,291000,276800,259800,297000,362000,374600,377800,368200,358001,339733
2012,325138,308967,293537,292446,306934,366124,376634,368711,351650,342153,340580,330416
2013,319170,302157,287755,276628,276410,331021,368581,350150,335982,330658,329234,324319
2014,318125,311002,305490,297048,301602,326659,370919,372477,364448,351775,346277,341548
2015,332836,318819,310319,314055,328174,377410,373383,361353,350900,342147,334288,325489
2016,318468,310884,302264,291460,303712,355417,374422,356577,332347,323261,331863,328650
2017,316650,305152,302597,293969,298154,343397,376501,365086,350770,349770,342647,340817
2018,330169,320101,307040,287860,274342,354772,375202,361090,345521,336703,335372,331258
2019,322793,316763,315632,303819,281751,,,,,,,
