#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 10140800: Willard Bay, UT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Willard Bay (10140800) 
# Utah  RESERVOIR Site - 4200 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:57:14 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1992,166450,167739,168034,168034,172501,150404,129996,112732,95610,88133,88809,87839
1993,92013,98549,104689,129900,169816,186310,198220,194250,190270,185904,183310,178350
1994,178154,178350,181340,193250,193250,194250,171008,149620,129205,112240,114386,115170
1995,113219,119090,129601,156748,188280,186310,200210,197436,191270,184407,180132,177862
1996,174578,174675,180132,178548,178548,198420,196747,191470,183710,178548,175370,176023
1997,179698,177812,173740,170765,173047,198584,197588,192416,188632,184359,193610,186649
1998,187644,190129,185460,181681,177710,195402,199381,195898,189634,185261,182477,179698
1999,178704,188144,188639,184665,187445,183670,195004,186154,178306,167786,167786,177215
2000,183966,192615,194606,195602,198584,182181,167587,138024,129257,122177,122050,122638
2001,125275,129205,133840,151899,173095,176872,159361,137528,114529,98588,95270,96931
2002,97766,100442,103861,111979,139897,149769,148978,139502,111295,103761,101319,101514
2003,101615,101615,107576,118746,127585,119628,96246,69175,48825,45090,42305,41008
2004,42767,47142,55684,79263,102883,93031,70133,46022,28621,24438,28621,36321
2005,48542,72815,97902,130045,170266,190328,195402,191421,186154,181681,180789,178801
2006,181483,190328,190629,192416,184466,190328,188440,182778,176915,174830,173343,139401
2007,91867,79749,81485,78397,90988,88075,85068,67453,52764,47981,50604,51635
2008,57002,63450,66213,67070,73969,80230,79749,74832,70895,70035,72239,75124
2009,77625,92838,114137,141376,176023,202365,195400,188440,177016,171556,173541,169572
2010,166596,166596,170564,178505,188440,198385,198385,186452,171556,167588,166596,165704
2011,163623,162632,168084,160155,174931,181882,182478,197390,194406,190428,187446,184763
2012,183064,184465,183571,182875,183571,182378,167191,154118,136544,128568,126011,124600
2013,124832,128076,130044,136347,138787,131258,116195,97904,80230,71185,71473,69174
2014,69174,72624,82163,93811,103078,106695,103957,90698,85843,86425,83518,81100
2015,81293,82163,86910,91184,87977,105717,98879,87783,81583,81293,78782,77432
2016,81196,87977,95272,110022,143053,178505,172946,155503,142757,137628,139085,137995
2017,140077,159151,197214,199421,199822,221134,200926,187396,174701,172805,168117,166422
2018,165126,169214,173005,184895,193104,185295,169214,155569,143052,130863,129478,127994
2019,126905,132249,140275,166322,196913,220328,219019,191902,177897,174602,179895,188297
2020,191201,190600,190700,199120,198518,192403,182994,168217,153282,142556,138490,135319
2021,135121,136706,141564,146824,144541,136013,,,,,,
