#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06016080: Cheesman Lake, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Cheesman Lake (06016080) 
# Colorado  RESERVOIR Site - 6860 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:58:15 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1967,31700,29900,29500,30800,32100,29900,30300,35100,29300,31500,34400,36300
1968,37400,38500,39600,41800,51800,54400,52200,44100,45300,40000,38300,38900
1969,39300,39800,40700,43400,50900,76200,79700,78600,74600,67500,79500,79200
1970,79300,79300,79300,79300,81300,79500,79300,74900,73000,73300,77900,79300
1971,77100,73500,72400,75600,77000,79100,78500,79300,79700,79300,79300,79200
1972,79300,79300,79300,78800,74700,65800,66800,65900,62400,58700,51118,48163
1973,45913,43116,41401,40395,60544,78297,79518,79369,68079,60723,58298,55438
1974,54019,52390,50370,56536,66693,62751,55438,51000,50383,45445,41300,43141
1975,43584,41901,41318,44231,50710,53555,67308,64935,61484,53992,50104,52050
1976,51058,48540,45900,46966,42693,36000,22919,26723,28367,27058,32657,37457
1977,36553,32564,30332,33008,34242,34736,34719,32451,32106,31600,31484,30832
1978,30312,28140,26631,27965,29675,31400,31800,33400,33800,36465,39449,39018
1979,38256,36962,36560,40150,51206,62222,79963,78871,79046,79073,68255,67999
1980,69362,68582,69564,70790,7955,798,79799,75000,71972,69443,69000,70400
1981,74100,75500,75100,79100,67000,69800,71700,72700,70200,63400,61900,64500
1982,65200,65500,65700,65100,54600,47200,60300,79400,79100,78600,79300,78600
1983,77900,77900,77700,78900,79600,79900,80000,79700,79500,77600,77200,77540
1984,76470,73877,71027,75107,79553,79895,79851,79860,79839,79465,78732,77199
1985,77587,77007,76512,78002,79844,79818,79660,79712,74129,72477,73150,74263
1986,74600,73651,72394,76452,77803,73275,79458,68992,48176,38854,46521,47197
1987,48124,49833,52030,54526,76341,79064,80036,68992,54932,46408,47640,50670
1988,53332,54184,55290,57812,66496,63550,73886,75608,77855,70938,61701,61267
1989,63764,63741,64187,64487,66159,57000,74221,71611,72287,64451,63787,65393
1990,68143,69419,69113,69524,78419,74070,70889,79414,74896,60856,60722,61551
1991,59334,55882,55121,54617,56921,57834,71471,79388,76409,62561,60886,64788
1992,65153,64742,63565,66858,74205,67008,75107,78706,78846,65830,55233,56372
1993,56095,53915,52868,53991,55402,49200,59753,63176,65106,67920,67992,67435
1994,67079,63971,62040,62986,71965,74263,78315,69767,64734,59055,54000,55297
1995,53735,50710,48971,53390,60536,79546,80514,79616,77630,77251,77096,77406
1996,73785,72080,72386,69686,70530,71808,78602,69758,63009,61281,62025,64951
1997,66465,66614,66002,64457,63573,63818,79204,79274,77432,78254,75090,73987
1998,72229,69081,65471,66323,73643,79502,77829,79230,73075,63788,53838,54310
1999,49648,46852,47621,50810,58486,78332,79607,77890,78271,64595,60618,55684
2000,58109,60663,62138,64240,70946,76890,78558,74718,70644,60299,49753,47338
2001,45468,46788,48527,53935,59466,71520,77484,74524,68988,59598,58152,57892
2002,58298,57812,58087,59209,56885,44987,32424,28126,34197,33754,32707,48047
2003,50891,48248,45914,47313,53410,61544,74214,77769,76761,58807,59429,59304
2004,59304,59253,59356,61087,64333,66984,72834,77777,73995,68960,67626,67079
2005,68071,69048,69856,68615,79502,79633,79326,78637,77656,71643,74583,77800
2006,76367,73275,70685,68431,67269,75803,79405,79353,78793,69556,65409,65370
2007,69330,72660,74820,76881,78680,79484,79598,79361,78767,68655,60351,61139
2008,65153,68735,71594,74803,76907,69153,79475,79344,73200,62576,65059,65760
2009,67475,67214,69929,74129,78610,79651,79502,78323,73009,69451,70343,72097
2010,67936,62773,58617,59099,73067,77847,78080,77933,78011,77311,77501,76804
2011,76649,75133,73785,70979,66945,66827,78350,78037,75855,70091,73417,75048
2012,72212,72917,69008,66842,69678,71356,64889,63252,57921,56736,53170,54164
2013,48468,43917,44676,46394,50277,57538,67277,76881,75404,78523,78689,76332
2014,74946,74499,75872,77156,78489,79581,79274,79335,76624,76872,76786,75820
2015,73768,70375,69791,73192,79064,79932,79870,79160,76102,70440,71602,71249
2016,69492,68287,69912,73609,78428,79318,79248,79230,78541,65916,63100,66018
2017,67904,70156,72155,73643,74079,74837,79248,78376,77933,76495,73785,74103
2018,72185,70956,66453,64239,67132,73489,76699,71330,59061,53575,55248,59423
2019,60071,60108,61402,62662,64984,61550,79278,78640,67939,62924,63608,65332
2020,60672,56238,54221,54656,53712,46466,62872,77190,65973,41700,34200,36200
2021,36800,42300,46836,49965,54977,65937,,,,,,
