#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 07007010: Adobe Creek Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Adobe Creek Reservoir (07007010) 
# Colorado  RESERVOIR Site - 4150 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:34:00 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2008,30795,43884,50926,57605,45435,27036,24955,19646,11910,8447,7633,14926
2009,31765,43262,47037,44774,39438,30644,37290,27947,17951,10328,8551,17299
2010,33097,47465,53354,54054,55304,53373,49564,33984,22532,10842,8879,14438
2011,27886,38501,41507,40643,31553,23387,22492,19435,11074,9255,8684,15144
2012,30868,34598,36889,39729,33472,22060,11327,9717,8622,7837,8000,7600
2013,6800,6755,6800,6800,6800,6200,6200,6200,4500,4400,4452,11600
2014,21300,21100,20900,20400,19400,15561,13900,13600,9000,6900,6930,7900
2015,19300,35100,35800,34800,33600,60500,76062,70900,62700,47400,39000,48300
2016,60871,66600,73600,70079,66513,69900,75715,61600,43800,35246,28563,35483
2017,53899,57991,54732,52460,51486,51505,50041,46930,47612,43276,41940,46880
2018,47711,49429,48657,48301,43450,39424,26741,22327,13499,9195,9460,9200
2019,9000,9080,9000,8900,,,,,,,,
