#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06016040: Boyd Lake, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Boyd Lake (06016040) 
# Colorado  RESERVOIR Site - 4950 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:34:03 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1965,25056,25974,25974,25974,25974,24067,38608,44850,42222,41099,40782,40624
1966,40624,40624,40624,40574,39681,37233,35898,29029,22699,22902,23327,23746
1967,39526,27399,27648,27897,27772,27523,47188,41574,40782,40148,39526,39526
1968,40148,41282,41099,14257,42222,43525,42546,39990,38907,38292,37687,37687
1969,37687,37687,37762,38141,37989,45527,44188,40782,33458,28643,28772,29415
1970,29415,28900,29673,31391,41898,46373,46204,43856,40465,40465,43360,43360
1971,43360,44022,44188,43360,44022,45188,43525,40940,38598,38141,38141,36784
1972,35456,35456,35456,35751,35898,35456,44684,38443,34018,35456,35751,36931
1973,36931,36931,36931,36931,37082,44850,44850,41574,42546,41574,45019,45900
1974,45000,43500,43400,43200,43693,43691,42870,38292,33400,36341,39341,30488
1975,36488,36488,36488,35312,35025,36341,45188,41898,36784,36341,38141,38292
1976,38443,38598,37100,38900,38907,40148,37233,28900,28145,28519,33878,33598
1977,33458,33318,33598,33458,33318,30990,21392,22496,18833,15612,15526,15612
1978,15612,15283,15446,15365,15201,31936,48271,42222,31528,29801,32898,35751
1979,35898,36784,36488,37082,37687,48271,48271,42384,40148,35898,36636,37233
1980,38907,40624,41099,43525,48271,48271,47579,37233,30460,27648,29029,29300
1981,29300,34700,35300,35800,36300,35500,38900,28800,12800,18800,20500,21500
1982,21400,21400,21400,21400,22200,18300,35500,38000,33300,30300,30500,31100
1983,32800,35500,36800,37200,47200,48448,48448,48448,40940,39990,39062,39681
1984,39681,39681,39371,39835,39990,46373,47752,42222,34306,35456,35751,36784
1985,38443,38443,38443,38443,39990,48271,45188,38752,29415,27648,27523,28400
1986,28400,27400,28400,29400,44900,48200,45700,35300,23700,17900,13900,11565
1987,11565,11565,11793,11793,36931,48448,42870,34018,23957,18291,21886,21787
1988,22089,21988,21689,22089,21392,31664,34593,25744,15781,13660,10523,19013
1989,19199,19478,19663,24836,25515,25744,33738,22800,14061,16802,21294,28900
1990,29286,29930,30195,31800,34449,36046,45696,38443,29930,29029,29415,30062
1991,30460,29544,29286,29544,29544,29930,38443,28900,21491,21590,20708,22394
1992,22191,22394,22089,22902,25859,29029,32898,26801,22191,22699,23430,25974
1993,25974,25859,25859,25171,26562,29801,40307,33878,23430,23218,23430,25285
1994,26442,26801,31664,31528,31800,33598,36194,25285,17847,14061,13980,14143
1995,14305,14305,14386,14305,14549,30460,48271,43194,29287,26681,27040,26562
1996,26801,28772,31255,34306,31123,34162,48448,42870,33318,34018,34449,34449
1997,34018,34306,34306,34162,34306,46204,48448,40940,39526,43032,43194,42870
1998,42546,43360,43194,43194,42870,46542,47234,42708,36636,35312,35899,36636
1999,36489,36489,37989,40148,41574,48271,48448,41416,34737,38907,39990,39526
2000,42384,42384,42060,42060,41257,42870,37082,26801,19942,20038,21096,21590
2001,21787,21689,21689,21988,21689,35751,34162,25974,19478,19199,19478,19942
2002,19849,19849,19849,19942,19663,17584,16629,10744,6554,5623,5500,5500
2003,5500,5439,5439,5439,5500,18291,38752,35312,27772,31391,29673,29287
2004,29801,30195,30460,30328,29930,26562,28900,28900,28394,34306,42060,41736
2005,41736,41736,42546,42789,42789,46715,43691,35312,30460,28021,30195,30063
2006,30063,29930,29801,29801,29158,27399,22902,16715,12022,12174,12098,12022
2007,12022,12174,12326,12482,16974,27648,29158,23641,20612,19385,19849,20133
2008,20133,20133,20229,20325,19942,19849,21096,19478,18923,19199,27279,27160
2009,27160,27160,26921,26801,26921,37082,47579,43032,39526,37989,39990,39835
2010,40782,40465,40465,40624,44684,47234,46888,46888,39217,38141,37082,36931
2011,36931,36784,36784,36489,36194,42222,47061,46542,41416,37536,41273,41100
2012,40900,40700,40500,40200,39400,36900,36200,23800,16800,15400,15900,15200
2013,,15600,15700,16000,15700,21600,21500,21100,18800,,32800,33300
2014,33700,33500,32900,32300,35200,42500,45300,39400,33300,30800,31000,30394
2015,30200,30500,30500,31312,30700,31800,31459,35000,31229,30200,31600,31100
2016,33100,35200,35300,35800,35600,46300,43200,36900,29800,28400,28000,26885
2017,27586,27586,27735,27498,24880,36326,43326,38367,33990,31202,31255,31200
2018,33000,34600,35500,35500,35500,47900,45000,37900,31600,30500,32100,31900
2019,31500,31500,31300,31400,,,,,,,,
