#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 10166500: Utah Lake, UT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Utah Lake (10166500) 
# Utah  RESERVOIR Site - 4660 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:33:35 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1973,701636,755605,800162,836238,867685,929838,918060,830573,767886,733755,755807,802247
1974,827900,861907,891971,907840,947711,908627,857064,776357,689958,618516,628273,669561
1975,723155,783207,818063,846618,864009,917930,999558,950921,860038,814440,824312,859138
1976,892297,920651,952298,965600,962937,912989,840955,772866,689938,645483,644123,666202
1977,700742,736111,769122,801671,792396,784942,709011,622314,559095,522020,529252,538737
1978,573908,623558,673684,746437,804076,815089,783737,705078,629066,627276,611995,682107
1979,740855,795000,844200,874300,899000,869600,812600,708800,653800,600500,611800,646700
1980,678500,744800,819100,853600,899000,997500,965300,883800,827400,806100,819100,850800
1981,874300,881900,892300,905150,884700,900900,852700,770300,686500,642300,699800,722300
1982,763900,804300,848900,901800,947900,1024000,1014200,952700,891300,934400,973100,1006400
1983,1045800,1063700,1092700,1134000,1161500,1270100,1383700,1276400,1214900,1159400,1174800,1192200
1984,1230400,1232500,1215900,1233600,1284800,1414800,1397900,1273200,1169700,1130000,1141100,1148200
1985,1155400,1166600,1166600,1186000,1224200,1233600,1159400,1081700,1000500,958500,946000,972100
1986,993600,1000500,1057700,1164500,1253300,1280600,1195300,1078700,984800,926700,915200,898000
1987,905600,895100,893200,877100,846100,818100,761200,704300,651100,611800,625700,670500
1988,707000,755700,794100,812600,804300,818100,717800,631000,539000,535600,491400,518000
1989,547500,579850,626150,682950,698500,637950,562350,459600,369800,416100,423700,454250
1990,487750,530600,578100,617900,585900,545800,517200,420100,342900,308100,319400,339100
1991,369000,400300,448200,483200,492300,489000,480700,380700,314900,308100,333000,338300
1992,391600,428900,472500,498900,480700,448400,377200,298250,231300,212750,232094,269800
1993,303700,369008,426460,507182,549145,646725,687375,633583,578124,561885,590167,624853
1994,654637,690043,729457,758439,772115,740295,668753,580702,522198,478278,507182,541533
1995,570419,627469,665215,707003,741200,867697,902762,862990,804267,762990,779436,811662
1996,853594,868641,901810,914220,921881,921881,861109,797811,732164,713275,722255,783101
1997,826507,892297,931485,950783,961049,993323,952720,860169,824648,830229,862049,862990
1998,865811,888501,915177,931485,949816,986645,1011700,927643,864870,854531,879027,895146
1999,904668,916135,923799,907533,906578,936301,909442,841423,795048,769376,767551,795048
2000,827435,860168,893246,883758,864870,844227,776689,690932,639708,616145,626597,661687
2001,701636,731261,761169,778520,796889,745724,676720,601396,535627,485671,479099,513842
2002,564444,598801,637081,666983,670521,633583,564444,480742,413712,393972,408166,431260
2003,456255,484028,513842,550838,561032,513842,491443,410541,348215,309631,319378,349745
2004,404999,432464,473776,512591,522616,474594,425262,359349,282577,271602,308511,341721
2005,384179,436473,478689,520942,582851,731713,784478,731713,670079,642778,686930,711032
2006,749807,804729,840956,877608,916614,923319,868169,813052,757074,740748,760714,797350
2007,837218,866283,899430,893720,878555,848438,796429,733518,670964,634021,641900,664774
2008,703872,746178,782642,822325,838151,851250,823254,760714,687820,655956,652439,677164
2009,721806,768008,812126,841891,867226,917572,908965,853125,796429,756164,763445,778978
2010,823254,868169,868169,861579,870055,868169,848438,780810,713723,666542,669195,709240
2011,786314,825113,880447,887078,936783,1054450,1076950,1045450,949334,887078,870999,851250
2012,879501,908011,899430,866283,864400,824184,736225,709240,632709,597936,607461,631834
2013,672290,697174,734871,784937,732164,748446,676720,625725,561032,507346,539002,560182
2014,583280,620494,672290,679381,674059,617015,570419,503027,468461,446542,469276,471730
2015,515511,549145,556782,572131,547451,578124,511340,448967,408166,368233,367458,383007
2016,409750,440094,466831,482385,488145,467646,449050,353971,294504,287673,280806,303786
2017,333166,388219,454498,478902,574842,636063,632855,585506,532756,480136,515372,520313
2018,554870,587796,611583,633440,633948,545911,559758,498402,441034,404019,425794,418627
2019,465271,508844,533106,578556,,,,,,,,
