#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06016130: Gross Reservoir, CO
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Gross Reservoir (06016130) 
# Colorado  RESERVOIR Site - 7250 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 2:58:43 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1970,23695,25162,23457,23565,24462,20696,29399,29334,26123,21261,18555,20700
1971,22193,23266,24135,24919,22374,29920,28929,28766,22847,20431,17927,16900
1972,15384,16237,16861,12149,6695,10494,29503,25275,18015,13748,10540,9600
1973,10954,11836,12060,8894,9112,28902,30065,28042,19415,16412,18308,15300
1974,16300,17100,17300,17725,14135,-8899,28764,28800,20125,14745,-9475,11401
1975,9273,10038,10454,6861,539,136,28808,29016,21736,13918,14659,12481
1976,10963,11664,7000,7132,1682,2500,15096,13380,7185,5824,8058,8832
1977,9708,10251,10611,10962,11195,17276,27898,25420,18754,15086,7219,8547
1978,9605,10348,10954,10405,1684,691,28050,28062,18845,12361,11109,7266
1979,6885,7390,7664,7224,3101,11853,29273,27111,24996,16310,17010,12259
1980,9854,10394,10929,9216,6841,28489,29446,24617,16456,12928,13540,10700
1981,8100,8700,9000,9300,9000,12100,29700,26400,20200,18200,18300,16400
1982,15300,15900,16400,12900,4600,200,26200,29800,28900,27400,27100,24900
1983,20700,16600,14100,12800,11200,25300,30200,29200,28300,23500,20400,16893
1984,17761,18723,19499,17292,14614,27886,29368,29179,29102,23577,25485,26301
1985,26707,27464,23708,19025,12523,23123,29263,29374,21971,17246,18220,17109
1986,14993,13565,9592,6246,6131,12256,29452,29022,21548,19375,20960,19200
1987,16200,12700,9400,5300,9200,29100,29800,21400,13400,11200,8800,6182
1988,4206,5204,5789,4317,771,7646,29861,26202,20608,15362,14969,10920
1989,9833,10676,11400,9823,3975,9930,26500,23800,13650,15800,13400,8734
1990,8116,5390,2364,2699,2568,5676,29112,26985,22845,22695,14522,15533
1991,16722,17490,12856,8336,2180,8257,29378,23422,24133,23378,16421,17396
1992,18353,19147,19594,20079,18873,27250,29489,28015,27695,28920,27607,23648
1993,20441,20476,20458,20542,17835,20371,28039,29588,28192,26233,27357,27424
1994,24630,22480,22936,23315,23693,25013,29518,28119,23444,14938,10214,7875
1995,2386,2793,3100,3474,3660,2966,11161,30163,29231,26989,25529,27084
1996,23341,21502,16168,10123,10670,13093,29255,26914,17138,13756,15790,11970
1997,9801,10400,8619,5059,3670,17812,29365,28365,27091,23894,25884,26663
1998,24513,25200,25656,20131,22874,29547,29243,28920,26702,21342,18805,26663
1999,24513,15030,15377,13390,9849,25568,28941,28373,28551,29506,29063,28668
2000,27871,24622,24853,23630,15571,26369,29161,23656,21598,21285,24084,18620
2001,13657,8547,9086,6035,2864,13562,29374,27727,28737,27289,25387,20144
2002,16465,10485,10956,5977,3945,6737,8886,5777,4502,3664,3787,-310
2003,5285,5715,4035,4483,3106,10518,29473,29309,27611,27337,26058,23633
2004,19703,13435,14098,8783,5093,12566,27281,28381,25741,27009,28413,25938
2005,20847,19800,15197,9791,10788,27456,29317,28689,27103,23333,22779,17109
2006,15074,14794,9823,6061,4037,15590,28859,28115,23407,19395,15894,13920
2007,11916,11723,12241,10851,13066,27771,29642,28320,26576,24185,22914,23197
2008,17229,17915,12304,10893,4690,8292,29460,27843,24415,21388,20017,21225
2009,22118,22219,16081,10055,6300,27084,29493,29497,27496,24381,21306,18087
2010,14082,14116,10956,8693,11580,27368,29235,27935,23950,25418,25345,24362
2011,17779,13046,13595,7464,3879,4083,29845,28159,26690,26151,25253,22852
2012,18917,14659,15182,16071,19354,22801,26350,23153,20819,21648,18123,18630
2013,18947,19164,14901,14034,13792,17769,29695,28933,23965,29712,28438,29231
2014,24370,21673,21935,18153,16581,26686,29202,28986,27353,24793,25811,23748
2015,20201,15793,12638,12272,12049,29313,29658,28798,24751,19283,18456,19758
2016,20455,16488,12830,9911,11692,25876,29067,29043,22578,23756,16574,14093
2017,14092,12064,9428,9986,10700,22371,29547,29518,27230,21274,18907,20089
2018,18582,16337,15254,13469,7285,28143,28976,26798,22323,21273,22609,18566
2019,14774,15273,11888,7230,5097,8268,27851,29640,29183,27512,24672,22410
2020,22800,18664,13872,14400,14800,25900,29500,27700,21200,16900,15600,11600
2021,11000,11400,10900,7700,6800,17300,,,,,,
