#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/!ut/p/
# 
# Support Contact: usdafpacbc@midatl.service-now.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06640500: Pathfinder, WY
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Pathfinder (06640500) 
# Wyoming  RESERVOIR Site - 5678 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Apr 15, 2019 3:33:51 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1976,768910,819009,847443,870665,880046,897162,872661,765311,619474,529728,600685,661220
1977,711720,764951,747803,735816,723345,670527,571898,446164,312853,249456,289925,310182
1978,360987,382317,428552,493523,529728,577241,646316,604508,513891,473110,475503,478399
1979,542481,607449,678695,731659,765311,806524,775076,699213,570773,526043,542212,580954
1980,623402,675428,750982,857258,898784,931628,864329,772510,668586,563755,551654,584405
1981,632006,701213,733738,782776,801670,762432,706963,610756,473110,378778,369890,408891
1982,456003,505765,536046,582104,612409,568805,581960,520202,437503,387647,436950,476830
1983,546248,629547,695214,776543,877651,842033,1067018,1039874,898784,842420,859615,868669
1984,882241,920877,974873,947500,900203,1055177,1062901,976378,918201,881842,884437,880644
1985,894932,894324,886443,883838,875455,930793,988632,871036,720667,601677,618539,645470
1986,672748,718097,780783,839700,974821,992485,1044765,1005760,905226,846291,856050,822623
1987,847263,880597,909514,925559,938655,922665,871632,799441,724969,721869,736600,746614
1988,748913,786842,821100,875210,902579,924938,868856,725314,579224,494239,508641,509148
1989,564597,622325,687322,728598,706365,625216,541389,420553,301105,271635,297681,295737
1990,328054,340501,343915,365199,416276,439398,396705,321912,230795,227610,246843,249902
1991,250116,269973,286635,289327,282241,306792,336935,336491,322341,281930,306709,300859
1992,302006,305136,310879,319170,311214,293080,277438,251548,237524,182604,203307,204684
1993,203620,204433,208280,217763,211023,225255,297356,288930,294286,305549,328403,329974
1994,355628,380829,406276,436947,457135,450582,420553,340054,245428,221189,254208,240025
1995,244651,254497,264663,285374,291719,367958,477297,624607,643905,640160,678122,685012
1996,704678,723934,783349,849795,928666,952718,980185,869648,780966,771673,785002,808805
1997,831802,861944,889022,905023,922252,956308,1007947,896289,859779,857815,878599,895682
1998,919983,946824,971399,995739,982551,971186,963303,936360,842797,760494,780966,840474
1999,869847,889022,916690,973537,995305,993352,1009699,978037,920396,897301,918130,926387
2000,928873,935943,960543,994870,994653,993135,923904,777676,652715,610429,649872,672748
2001,700474,728078,753350,770948,774397,797951,725831,606262,480549,423895,453331,472871
2002,487110,502710,523030,548400,548535,550572,467771,357395,286240,281618,309707,322427
2003,335252,347995,360575,365673,345814,381222,369105,306626,273229,269747,293241,303568
2004,313484,321997,332606,338268,333750,298575,233253,204495,192060,194164,220593,228894
2005,234488,241561,248690,247056,228150,210255,231681,236555,236486,238911,263626,270652
2006,276208,283413,290043,289089,291879,301268,296384,271635,209234,202746,225725,230659
2007,234076,239050,245569,248619,239537,274143,244933,204746,185474,171126,188901,195010
2008,200020,206760,213662,213145,191282,246843,349456,354239,346631,348178,377895,385066
2009,388843,395384,401515,404822,400289,468007,556037,612822,661787,700306,721869,725659
2010,728425,731894,735901,736425,799255,911765,1056056,921427,807677,743616,766068,769319
2011,778589,784634,845902,847652,915457,1037812,1057644,1014747,796091,729118,751928,753172
2012,756201,767331,799441,857030,905430,815220,695956,555077,429008,384869,410564,412249
2013,415319,420983,427479,423571,398950,397622,400590,362362,292679,308956,343374,345995
2014,360387,368340,373527,358422,403993,500081,708902,650345,641562,643905,668055,669024
2015,680904,688156,697292,686992,657477,724451,873022,842797,784451,758882,781882,796648
2016,819200,847458,865889,865099,925145,1089556,1064242,970118,895277,873420,894873,899126
2017,903190,912380,940327,967345,1008385,1010137,1039827,922665,839314,792751,815787,819770
2018,824148,830650,838541,845319,917718,912995,844737,689141,611027,591731,618841,620960
2019,623085,628426,636434,642654,,,,,,,,
