#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Monthly
# Date Range: Period of Record
# Report Instantaneous Data As: Start of Month
#
# Data for the following site(s) are contained in this file:
#
#	RESERVOIR 06020500: Ruby River Reservoir, MT
# 
# Data items provided in this file:
#
# Element Name              Value Type  Function Type  Function Duration               Base Data  Measurement Units  Sensor Depth  Element Code  Description               
# Reservoir Storage Volume  Value       None           Instantaneous - Start of Month  N/A        Acre feet          N/A           RESC          Reservoir storage volume  
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Ruby River Reservoir (06020500) 
# Montana  RESERVOIR Site - 5392 ft
# Reporting Frequency: Monthly; Date Range: Period of Record
#
# As of: Jun 14, 2021 3:00:12 PM GMT-08:00
#
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1965,18770,23170,31450,28740,31450,38850,38850,32350,20450,16220,19210,19830
1966,23170,27040,31450,35900,38850,36000,28690,20420,6270,7900,6900,9900
1967,16320,23170,26060,29770,35100,38850,38850,38850,22692,9861,8531,12177
1968,16516,23449,27999,31509,36020,38850,38850,36940,24650,19210,20450,24650
1969,27040,27840,31450,30550,37890,38850,37890,36940,20450,8200,11180,19830
1970,23850,29640,32350,36940,36940,38850,38850,32350,14530,9000,9000,16220
1971,20450,27040,29640,31450,31450,36940,38850,30550,19210,13560,14040,22490
1972,26240,26240,28740,32350,34190,37890,38850,35100,21130,13560,12590,12590
1973,16790,24650,26240,29640,38850,38850,37890,28740,26000,23000,20000,22000
1974,23100,25690,29010,30550,33540,38850,39640,30280,19400,14750,9800,13410
1975,17290,22150,25690,29820,32720,35650,38850,38850,30280,16840,16340,19710
1976,21060,22970,24970,31540,36200,38850,38750,32420,17780,11560,14640,15830
1977,17540,22150,24970,30280,38850,37930,38770,28200,15510,10000,14320,18180
1978,22210,26160,29400,31020,36520,34570,32560,30420,18060,13120,16910,20770
1979,24770,25460,29100,31180,33520,39140,30280,17100,7210,1000,4870,8790
1980,13290,15140,15110,24690,33860,39990,32300,24030,15880,15210,19260,22180
1981,25260,29040,32510,36520,39800,39800,39800,27170,14550,8780,10540,16060
1982,21360,25990,29530,32670,36390,40560,41400,38280,25930,14760,16910,19980
1983,22230,25690,29250,32190,35470,38850,40850,39080,24380,17090,19140,22260
1984,25960,27770,27750,33810,39640,41220,40820,39220,32730,18660,15940,13410
1985,19270,20450,27840,33300,37800,33720,26490,16670,8740,7960,13140,18410
1986,22540,26330,29650,34010,40140,41260,35750,27110,12130,11370,14820,19270
1987,23310,26730,31540,36020,40430,32630,25290,19960,13370,6970,7740,12690
1988,17600,23040,27050,31900,39840,38530,30730,17240,7890,1500,6000,11500
1989,16450,21180,24810,29810,36480,37520,27760,16220,6650,1800,5340,10950
1990,15380,20790,24570,29830,39050,36670,38850,28000,17010,6870,7890,12680
1991,16000,20300,24810,29920,34280,39710,38190,24010,12100,7360,9290,14850
1992,20620,20690,28480,32870,35930,30310,23260,21000,5670,500,6590,12500
1993,15200,21530,24730,29690,34770,40830,40490,39470,32220,21330,19130,23170
1994,26080,30550,32520,36380,38310,34240,26250,12180,730,1500,6340,10150
1995,14190,18400,23280,29440,34430,38350,39180,36830,25080,17480,20270,24060
1996,24760,25590,29130,31910,34430,38830,39060,29050,14200,8860,10290,14840
1997,19230,23760,27710,29430,30250,38970,38050,34210,23760,15640,15050,19230
1998,24210,29430,29960,30740,37610,38880,38850,32870,20620,15510,17020,18600
1999,21430,25590,28170,32910,37640,39260,37040,27020,12890,5950,9640,13400
2000,17020,20620,26740,30400,38020,37640,33380,23350,10480,4800,9530,15200
2001,17900,22630,28460,31000,37610,32350,28840,23420,9180,3500,5790,12000
2002,15540,19420,22820,27110,31330,28120,29700,20030,8660,6800,9900,14430
2003,18660,22820,25660,32140,37620,38290,30840,18660,6440,4560,7760,11350
2004,15290,22060,23290,27790,33790,28120,30650,23190,11250,6740,10750,13360
2005,18310,22820,25490,31000,36500,36620,38600,32270,21890,15290,17590,21390
2006,22820,19800,21390,29920,38400,38600,38270,30190,16090,11160,14040,21300
2007,27900,25000,26400,30500,36630,36680,30420,17700,7360,4060,10010,14500
2008,19900,22630,26020,31740,36130,38400,38530,33970,24660,17800,17902,19000
2009,19500,24830,28530,30879,34789,38531,38137,32364,20812,13093,15951,17900
2010,19554,22500,26500,30365,37733,38137,38268,29124,17185,15199,18600,21400
2011,21900,24600,29300,32900,37700,38600,39300,31200,20500,12400,15200,18300
2012,25300,28000,33200,37700,38000,37541,34565,23967,12490,6068,11688,12500
2013,20337,24412,28456,31741,36131,30879,33162,24135,15026,11735,18264,22820
2014,26211,28987,32300,34501,37612,37612,37612,30594,21722,16509,21501,25757
2015,29946,34611,34212,37137,37844,37642,31893,22852,14293,10033,13800,16838
2016,21394,25591,29124,32900,38505,38352,33066,22841,12881,7766,13272,18181
2017,22283,25330,28747,34175,38047,38454,32976,24055,13145,9738,14890,19486
2018,23515,27180,29982,32932,38163,38463,38164,30209,16591,10648,16168,19258
2019,22224,24844,27251,30100,37894,37976,37217,33142,20685,13271,16885,19639
2020,22545,25421,28473,31237,36696,38279,38255,31727,18664,10493,14085,17756
2021,21270,24833,27639,30594,32905,35693,,,,,,
