year,value,anomaly,month,type,state
2002,23.9,-2.5,02,temp,ID
2003,27.1,0.7,02,temp,ID
2004,26.3,-0.1,02,temp,ID
2005,28.5,2.1,02,temp,ID
2006,24.4,-2.0,02,temp,ID
2007,30.8,4.4,02,temp,ID
2008,27.6,1.2,02,temp,ID
2009,27.6,1.2,02,temp,ID
2010,28.9,2.5,02,temp,ID
2011,24.3,-2.1,02,temp,ID
2012,28.0,1.6,02,temp,ID
2013,27.5,1.1,02,temp,ID
2014,28.0,1.6,02,temp,ID
2015,35.2,8.8,02,temp,ID
2016,31.9,5.5,02,temp,ID
2017,29.5,3.1,02,temp,ID
2018,26.2,-0.2,02,temp,ID
2019,23.2,-3.2,02,temp,ID
2000,34.5,1.9,03,temp,ID
2001,36.6,4.0,03,temp,ID
2002,30.1,-2.5,03,temp,ID
2003,36.3,3.7,03,temp,ID
2004,39.3,6.7,03,temp,ID
2005,35.9,3.3,03,temp,ID
2006,32.4,-0.2,03,temp,ID
2007,38.9,6.3,03,temp,ID
2008,30.3,-2.3,03,temp,ID
2009,31.4,-1.2,03,temp,ID
2010,35.2,2.6,03,temp,ID
2011,33.4,0.8,03,temp,ID
2012,36.4,3.8,03,temp,ID
2013,35.1,2.5,03,temp,ID
2014,36.2,3.6,03,temp,ID
2015,40.8,8.2,03,temp,ID
2016,37.0,4.4,03,temp,ID
2017,38.5,5.9,03,temp,ID
2018,33.7,1.1,03,temp,ID
2019,32.6,0.0,03,temp,ID
2000,45.3,4.3,04,temp,ID
2001,40.1,-0.9,04,temp,ID
2002,41.5,0.5,04,temp,ID
2003,40.8,-0.2,04,temp,ID
2004,44.6,3.6,04,temp,ID
2005,41.7,0.7,04,temp,ID
2006,42.8,1.8,04,temp,ID
2007,43.0,2.0,04,temp,ID
2008,36.3,-4.7,04,temp,ID
2009,40.7,-0.3,04,temp,ID
2010,40.0,-1.0,04,temp,ID
2011,36.4,-4.6,04,temp,ID
2012,44.4,3.4,04,temp,ID
2013,40.1,-0.9,04,temp,ID
2014,41.6,0.6,04,temp,ID
2015,42.3,1.3,04,temp,ID
2016,47.0,6.0,04,temp,ID
2017,40.4,-0.6,04,temp,ID
2018,42.4,1.4,04,temp,ID
2000,50.3,1.0,05,temp,ID
2001,52.6,3.3,05,temp,ID
2002,48.7,-0.6,05,temp,ID
2003,49.9,0.6,05,temp,ID
2004,48.9,-0.4,05,temp,ID
2005,49.9,0.6,05,temp,ID
2006,51.8,2.5,05,temp,ID
2007,52.0,2.7,05,temp,ID
2008,48.9,-0.4,05,temp,ID
2009,50.8,1.5,05,temp,ID
2010,44.1,-5.2,05,temp,ID
2011,45.8,-3.5,05,temp,ID
2012,49.0,-0.3,05,temp,ID
2013,51.0,1.7,05,temp,ID
2014,51.6,2.3,05,temp,ID
2015,51.8,2.5,05,temp,ID
2016,50.6,1.3,05,temp,ID
2017,50.5,1.2,05,temp,ID
2018,54.0,4.7,05,temp,ID
2000,58.6,1.9,06,temp,ID
2001,57.4,0.7,06,temp,ID
2002,58.8,2.1,06,temp,ID
2003,59.1,2.4,06,temp,ID
2004,58.4,1.7,06,temp,ID
2005,54.3,-2.4,06,temp,ID
2006,60.6,3.9,06,temp,ID
2007,59.6,2.9,06,temp,ID
2008,56.3,-0.4,06,temp,ID
2009,56.3,-0.4,06,temp,ID
2010,55.5,-1.2,06,temp,ID
2011,54.0,-2.7,06,temp,ID
2012,56.9,0.2,06,temp,ID
2013,59.3,2.6,06,temp,ID
2014,56.7,0.0,06,temp,ID
2015,64.7,8.0,06,temp,ID
2016,61.2,4.5,06,temp,ID
2017,59.1,2.4,06,temp,ID
2018,57.7,1.0,06,temp,ID
2000,66.5,1.4,07,temp,ID
2001,65.6,0.5,07,temp,ID
2002,69.0,3.9,07,temp,ID
2003,70.4,5.3,07,temp,ID
2004,66.3,1.2,07,temp,ID
2005,66.8,1.7,07,temp,ID
2006,70.1,5.0,07,temp,ID
2007,72.0,6.9,07,temp,ID
2008,66.5,1.4,07,temp,ID
2009,65.8,0.7,07,temp,ID
2010,64.2,-0.9,07,temp,ID
2011,64.3,-0.8,07,temp,ID
2012,68.5,3.4,07,temp,ID
2013,69.6,4.5,07,temp,ID
2014,69.3,4.2,07,temp,ID
2015,65.1,0.0,07,temp,ID
2016,64.8,-0.3,07,temp,ID
2017,69.9,4.8,07,temp,ID
2018,68.5,3.4,07,temp,ID
2000,66.3,2.7,08,temp,ID
2001,68.2,4.6,08,temp,ID
2002,61.8,-1.8,08,temp,ID
2003,67.7,4.1,08,temp,ID
2004,63.7,0.1,08,temp,ID
2005,64.8,1.2,08,temp,ID
2006,63.7,0.1,08,temp,ID
2007,65.4,1.8,08,temp,ID
2008,64.8,1.2,08,temp,ID
2009,63.8,0.2,08,temp,ID
2010,62.8,-0.8,08,temp,ID
2011,66.1,2.5,08,temp,ID
2012,67.3,3.7,08,temp,ID
2013,67.6,4.0,08,temp,ID
2014,63.8,0.2,08,temp,ID
2015,65.8,2.2,08,temp,ID
2016,64.7,1.1,08,temp,ID
2017,66.9,3.3,08,temp,ID
2018,65.0,1.4,08,temp,ID
2000,54.0,-0.7,09,temp,ID
2001,59.4,4.7,09,temp,ID
2002,55.9,1.2,09,temp,ID
2003,56.7,2.0,09,temp,ID
2004,53.7,-1.0,09,temp,ID
2005,54.1,-0.6,09,temp,ID
2006,55.1,0.4,09,temp,ID
2007,54.9,0.2,09,temp,ID
2008,55.5,0.8,09,temp,ID
2009,60.1,5.4,09,temp,ID
2010,56.4,1.7,09,temp,ID
2011,59.6,4.9,09,temp,ID
2012,58.4,3.7,09,temp,ID
2013,57.1,2.4,09,temp,ID
2014,57.6,2.9,09,temp,ID
2015,57.2,2.5,09,temp,ID
2016,54.6,-0.1,09,temp,ID
2017,55.7,1.0,09,temp,ID
2018,56.4,1.7,09,temp,ID
2000,44.1,0.0,10,temp,ID
2001,44.6,0.5,10,temp,ID
2002,41.0,-3.1,10,temp,ID
2003,48.7,4.6,10,temp,ID
2004,44.6,0.5,10,temp,ID
2005,45.5,1.4,10,temp,ID
2006,43.0,-1.1,10,temp,ID
2007,43.1,-1.0,10,temp,ID
2008,44.5,0.4,10,temp,ID
2009,39.5,-4.6,10,temp,ID
2010,47.5,3.4,10,temp,ID
2011,45.4,1.3,10,temp,ID
2012,43.7,-0.4,10,temp,ID
2013,42.1,-2.0,10,temp,ID
2014,48.5,4.4,10,temp,ID
2015,50.7,6.6,10,temp,ID
2016,45.7,1.6,10,temp,ID
2017,41.9,-2.2,10,temp,ID
2018,44.3,0.2,10,temp,ID
2000,25.7,-5.9,11,temp,ID
2001,36.2,4.6,11,temp,ID
2002,32.8,1.2,11,temp,ID
2003,28.2,-3.4,11,temp,ID
2004,32.7,1.1,11,temp,ID
2005,32.0,0.4,11,temp,ID
2006,33.1,1.5,11,temp,ID
2007,33.5,1.9,11,temp,ID
2008,37.1,5.5,11,temp,ID
2009,33.0,1.4,11,temp,ID
2010,30.5,-1.1,11,temp,ID
2011,30.5,-1.1,11,temp,ID
2012,36.0,4.4,11,temp,ID
2013,33.8,2.2,11,temp,ID
2014,31.1,-0.5,11,temp,ID
2015,29.9,-1.7,11,temp,ID
2016,38.7,7.1,11,temp,ID
2017,34.9,3.3,11,temp,ID
2018,32.3,0.7,11,temp,ID
2000,24.2,0.3,12,temp,ID
2001,22.1,-1.8,12,temp,ID
2002,28.8,4.9,12,temp,ID
2003,28.1,4.2,12,temp,ID
2004,28.5,4.6,12,temp,ID
2005,23.0,-0.9,12,temp,ID
2006,25.3,1.4,12,temp,ID
2007,23.4,-0.5,12,temp,ID
2008,22.6,-1.3,12,temp,ID
2009,19.8,-4.1,12,temp,ID
2010,26.6,2.7,12,temp,ID
2011,24.8,0.9,12,temp,ID
2012,25.8,1.9,12,temp,ID
2013,21.1,-2.8,12,temp,ID
2014,29.1,5.2,12,temp,ID
2015,24.3,0.4,12,temp,ID
2016,19.1,-4.8,12,temp,ID
2017,25.2,1.3,12,temp,ID
2018,24.5,0.6,12,temp,ID
2000,22.1,5.4,01,temp,MT
2001,24.6,7.9,01,temp,MT
2002,22.7,6.0,01,temp,MT
2003,24.7,8.0,01,temp,MT
2004,17.0,0.3,01,temp,MT
2005,18.1,1.4,01,temp,MT
2006,31.4,14.7,01,temp,MT
2007,21.8,5.1,01,temp,MT
2008,18.1,1.4,01,temp,MT
2009,21.1,4.4,01,temp,MT
2010,20.6,3.9,01,temp,MT
2011,19.1,2.4,01,temp,MT
2012,25.1,8.4,01,temp,MT
2013,21.7,5.0,01,temp,MT
2014,24.5,7.8,01,temp,MT
2015,24.7,8.0,01,temp,MT
2016,23.4,6.7,01,temp,MT
2017,15.2,-1.5,01,temp,MT
2018,21.8,5.1,01,temp,MT
2019,25.0,8.3,01,temp,MT
2000,26.9,5.6,02,temp,MT
2001,16.5,-4.8,02,temp,MT
2002,26.4,5.1,02,temp,MT
2003,21.4,0.1,02,temp,MT
2004,24.1,2.8,02,temp,MT
2005,28.9,7.6,02,temp,MT
2006,23.4,2.1,02,temp,MT
2007,22.0,0.7,02,temp,MT
2008,24.2,2.9,02,temp,MT
2009,25.1,3.8,02,temp,MT
2010,21.1,-0.2,02,temp,MT
2011,16.4,-4.9,02,temp,MT
2012,24.9,3.6,02,temp,MT
2013,27.4,6.1,02,temp,MT
2014,14.7,-6.6,02,temp,MT
2015,26.9,5.6,02,temp,MT
2016,33.6,12.3,02,temp,MT
2017,25.4,4.1,02,temp,MT
2018,11.4,-9.9,02,temp,MT
2019,5.7,-15.6,02,temp,MT
2000,35.5,6.1,03,temp,MT
2001,33.8,4.4,03,temp,MT
2002,19.8,-9.6,03,temp,MT
2003,29.8,0.4,03,temp,MT
2004,37.5,8.1,03,temp,MT
2005,34.6,5.2,03,temp,MT
2006,30.6,1.2,03,temp,MT
2007,38.9,9.5,03,temp,MT
2008,31.2,1.8,03,temp,MT
2009,28.3,-1.1,03,temp,MT
2010,36.2,6.8,03,temp,MT
2011,28.6,-0.8,03,temp,MT
2012,39.4,10.0,03,temp,MT
2013,30.5,1.1,03,temp,MT
2014,29.4,0.0,03,temp,MT
2015,39.5,10.1,03,temp,MT
2016,37.4,8.0,03,temp,MT
2017,35.8,6.4,03,temp,MT
2018,28.2,-1.2,03,temp,MT
2019,26.6,-2.8,03,temp,MT
2000,43.2,2.5,04,temp,MT
2001,41.1,0.4,04,temp,MT
2002,37.6,-3.1,04,temp,MT
2003,44.1,3.4,04,temp,MT
2004,44.3,3.6,04,temp,MT
2005,42.7,2.0,04,temp,MT
2006,44.9,4.2,04,temp,MT
2007,40.9,0.2,04,temp,MT
2008,37.6,-3.1,04,temp,MT
2009,39.8,-0.9,04,temp,MT
2010,41.6,0.9,04,temp,MT
2011,37.7,-3.0,04,temp,MT
2012,44.8,4.1,04,temp,MT
2013,36.9,-3.8,04,temp,MT
2014,41.0,0.3,04,temp,MT
2015,42.8,2.1,04,temp,MT
2016,45.0,4.3,04,temp,MT
2017,42.2,1.5,04,temp,MT
2018,37.8,-2.9,04,temp,MT
2000,51.5,1.3,05,temp,MT
2001,53.3,3.1,05,temp,MT
2002,47.5,-2.7,05,temp,MT
2003,50.1,-0.1,05,temp,MT
2004,48.1,-2.1,05,temp,MT
2005,49.0,-1.2,05,temp,MT
2006,52.9,2.7,05,temp,MT
2007,52.1,1.9,05,temp,MT
2008,49.6,-0.6,05,temp,MT
2009,50.5,0.3,05,temp,MT
2010,46.3,-3.9,05,temp,MT
2011,47.1,-3.1,05,temp,MT
2012,49.5,-0.7,05,temp,MT
2013,51.9,1.7,05,temp,MT
2014,51.1,0.9,05,temp,MT
2015,49.6,-0.6,05,temp,MT
2016,51.0,0.8,05,temp,MT
2017,52.3,2.1,05,temp,MT
2018,55.7,5.5,05,temp,MT
2000,58.0,-0.3,06,temp,MT
2001,58.4,0.1,06,temp,MT
2002,59.5,1.2,06,temp,MT
2003,58.4,0.1,06,temp,MT
2004,56.1,-2.2,06,temp,MT
2005,57.7,-0.6,06,temp,MT
2006,61.6,3.3,06,temp,MT
2007,60.7,2.4,06,temp,MT
2008,56.7,-1.6,06,temp,MT
2009,56.6,-1.7,06,temp,MT
2010,57.5,-0.8,06,temp,MT
2011,56.3,-2.0,06,temp,MT
2012,60.2,1.9,06,temp,MT
2013,59.0,0.7,06,temp,MT
2014,56.5,-1.8,06,temp,MT
2015,63.8,5.5,06,temp,MT
2016,62.4,4.1,06,temp,MT
2017,60.7,2.4,06,temp,MT
2018,59.3,1.0,06,temp,MT
2000,68.4,2.7,07,temp,MT
2001,67.1,1.4,07,temp,MT
2002,69.6,3.9,07,temp,MT
2003,70.3,4.6,07,temp,MT
2004,66.1,0.4,07,temp,MT
2005,67.6,1.9,07,temp,MT
2006,71.2,5.5,07,temp,MT
2007,73.3,7.6,07,temp,MT
2008,66.5,0.8,07,temp,MT
2009,64.6,-1.1,07,temp,MT
2010,64.3,-1.4,07,temp,MT
2011,66.6,0.9,07,temp,MT
2012,70.7,5.0,07,temp,MT
2013,67.5,1.8,07,temp,MT
2014,67.6,1.9,07,temp,MT
2015,66.2,0.5,07,temp,MT
2016,65.9,0.2,07,temp,MT
2017,71.6,5.9,07,temp,MT
2018,67.0,1.3,07,temp,MT
2000,66.8,2.7,08,temp,MT
2001,68.9,4.8,08,temp,MT
2002,61.3,-2.8,08,temp,MT
2003,70.0,5.9,08,temp,MT
2004,62.4,-1.7,08,temp,MT
2005,63.9,-0.2,08,temp,MT
2006,65.5,1.4,08,temp,MT
2007,65.8,1.7,08,temp,MT
2008,65.6,1.5,08,temp,MT
2009,63.4,-0.7,08,temp,MT
2010,63.8,-0.3,08,temp,MT
2011,66.8,2.7,08,temp,MT
2012,66.7,2.6,08,temp,MT
2013,67.3,3.2,08,temp,MT
2014,64.8,0.7,08,temp,MT
2015,65.9,1.8,08,temp,MT
2016,64.4,0.3,08,temp,MT
2017,65.5,1.4,08,temp,MT
2018,64.6,0.5,08,temp,MT
2000,54.4,0.6,09,temp,MT
2001,58.7,4.9,09,temp,MT
2002,55.7,1.9,09,temp,MT
2003,54.6,0.8,09,temp,MT
2004,54.1,0.3,09,temp,MT
2005,55.4,1.6,09,temp,MT
2006,54.8,1.0,09,temp,MT
2007,55.0,1.2,09,temp,MT
2008,53.6,-0.2,09,temp,MT
2009,60.7,6.9,09,temp,MT
2010,54.1,0.3,09,temp,MT
2011,58.3,4.5,09,temp,MT
2012,58.2,4.4,09,temp,MT
2013,58.8,5.0,09,temp,MT
2014,55.1,1.3,09,temp,MT
2015,57.3,3.5,09,temp,MT
2016,54.8,1.0,09,temp,MT
2017,55.2,1.4,09,temp,MT
2018,53.6,-0.2,09,temp,MT
2000,43.5,0.3,10,temp,MT
2001,42.7,-0.5,10,temp,MT
2002,36.6,-6.6,10,temp,MT
2003,47.5,4.3,10,temp,MT
2004,43.1,-0.1,10,temp,MT
2005,45.1,1.9,10,temp,MT
2006,40.4,-2.8,10,temp,MT
2007,44.6,1.4,10,temp,MT
2008,43.7,0.5,10,temp,MT
2009,36.4,-6.8,10,temp,MT
2010,47.6,4.4,10,temp,MT
2011,45.9,2.7,10,temp,MT
2012,41.0,-2.2,10,temp,MT
2013,40.8,-2.4,10,temp,MT
2014,47.9,4.7,10,temp,MT
2015,48.0,4.8,10,temp,MT
2016,44.3,1.1,10,temp,MT
2017,42.6,-0.6,10,temp,MT
2018,41.9,-1.3,10,temp,MT
2000,22.1,-7.4,11,temp,MT
2001,36.3,6.8,11,temp,MT
2002,33.8,4.3,11,temp,MT
2003,24.0,-5.5,11,temp,MT
2004,33.6,4.1,11,temp,MT
2005,33.2,3.7,11,temp,MT
2006,30.3,0.8,11,temp,MT
2007,31.6,2.1,11,temp,MT
2008,35.8,6.3,11,temp,MT
2009,35.2,5.7,11,temp,MT
2010,26.6,-2.9,11,temp,MT
2011,30.0,0.5,11,temp,MT
2012,32.4,2.9,11,temp,MT
2013,30.4,0.9,11,temp,MT
2014,25.3,-4.2,11,temp,MT
2015,30.0,0.5,11,temp,MT
2016,39.1,9.6,11,temp,MT
2017,30.7,1.2,11,temp,MT
2018,30.3,0.8,11,temp,MT
2000,15.8,-4.8,12,temp,MT
2001,22.4,1.8,12,temp,MT
2002,26.8,6.2,12,temp,MT
2003,25.1,4.5,12,temp,MT
2004,27.4,6.8,12,temp,MT
2005,20.5,-0.1,12,temp,MT
2006,25.5,4.9,12,temp,MT
2007,21.6,1.0,12,temp,MT
2008,14.0,-6.6,12,temp,MT
2009,12.0,-8.6,12,temp,MT
2010,19.0,-1.6,12,temp,MT
2011,26.2,5.6,12,temp,MT
2012,21.5,0.9,12,temp,MT
2013,16.4,-4.2,12,temp,MT
2014,25.0,4.4,12,temp,MT
2015,23.6,3.0,12,temp,MT
2016,14.2,-6.4,12,temp,MT
2017,21.1,0.5,12,temp,MT
2018,25.6,5.0,12,temp,MT
2000,35.0,5.1,01,temp,NV
2001,29.7,-0.2,01,temp,NV
2002,30.8,0.9,01,temp,NV
2003,40.7,10.8,01,temp,NV
2004,30.4,0.5,01,temp,NV
2005,32.4,2.5,01,temp,NV
2006,34.1,4.2,01,temp,NV
2007,27.4,-2.5,01,temp,NV
2008,27.6,-2.3,01,temp,NV
2009,34.4,4.5,01,temp,NV
2010,32.9,3.0,01,temp,NV
2011,32.9,3.0,01,temp,NV
2012,35.0,5.1,01,temp,NV
2013,26.0,-3.9,01,temp,NV
2014,37.1,7.2,01,temp,NV
2015,37.7,7.8,01,temp,NV
2016,31.1,1.2,01,temp,NV
2017,29.1,-0.8,01,temp,NV
2018,38.5,8.6,01,temp,NV
2019,33.5,3.6,01,temp,NV
2000,38.3,4.2,02,temp,NV
2001,32.0,-2.1,02,temp,NV
2002,35.2,1.1,02,temp,NV
2003,34.1,0.0,02,temp,NV
2004,32.3,-1.8,02,temp,NV
2005,35.4,1.3,02,temp,NV
2006,35.2,1.1,02,temp,NV
2007,36.8,2.7,02,temp,NV
2008,34.6,0.5,02,temp,NV
2009,35.3,1.2,02,temp,NV
2010,35.8,1.7,02,temp,NV
2011,32.8,-1.3,02,temp,NV
2012,34.6,0.5,02,temp,NV
2013,33.3,-0.8,02,temp,NV
2014,39.2,5.1,02,temp,NV
2015,42.8,8.7,02,temp,NV
2016,38.0,3.9,02,temp,NV
2017,38.1,4.0,02,temp,NV
2018,33.7,-0.4,02,temp,NV
2019,30.1,-4.0,02,temp,NV
2000,41.0,1.5,03,temp,NV
2001,43.8,4.3,03,temp,NV
2002,38.2,-1.3,03,temp,NV
2003,42.7,3.2,03,temp,NV
2004,47.9,8.4,03,temp,NV
2005,41.5,2.0,03,temp,NV
2006,35.8,-3.7,03,temp,NV
2007,45.9,6.4,03,temp,NV
2008,40.2,0.7,03,temp,NV
2009,40.0,0.5,03,temp,NV
2010,39.9,0.4,03,temp,NV
2011,40.6,1.1,03,temp,NV
2012,42.4,2.9,03,temp,NV
2013,44.7,5.2,03,temp,NV
2014,43.4,3.9,03,temp,NV
2015,47.6,8.1,03,temp,NV
2016,44.2,4.7,03,temp,NV
2017,45.7,6.2,03,temp,NV
2018,39.5,0.0,03,temp,NV
2019,40.0,0.5,03,temp,NV
2000,51.5,4.9,04,temp,NV
2001,45.7,-0.9,04,temp,NV
2002,49.5,2.9,04,temp,NV
2003,44.2,-2.4,04,temp,NV
2004,49.4,2.8,04,temp,NV
2005,45.8,-0.8,04,temp,NV
2006,47.7,1.1,04,temp,NV
2007,49.2,2.6,04,temp,NV
2008,45.2,-1.4,04,temp,NV
2009,46.1,-0.5,04,temp,NV
2010,44.2,-2.4,04,temp,NV
2011,44.4,-2.2,04,temp,NV
2012,49.9,3.3,04,temp,NV
2013,48.4,1.8,04,temp,NV
2014,49.0,2.4,04,temp,NV
2015,47.8,1.2,04,temp,NV
2016,50.1,3.5,04,temp,NV
2017,47.1,0.5,04,temp,NV
2018,50.1,3.5,04,temp,NV
2000,58.6,3.6,05,temp,NV
2001,61.8,6.8,05,temp,NV
2002,55.7,0.7,05,temp,NV
2003,57.0,2.0,05,temp,NV
2004,56.8,1.8,05,temp,NV
2005,56.3,1.3,05,temp,NV
2006,59.0,4.0,05,temp,NV
2007,58.8,3.8,05,temp,NV
2008,54.2,-0.8,05,temp,NV
2009,60.6,5.6,05,temp,NV
2010,49.2,-5.8,05,temp,NV
2011,50.8,-4.2,05,temp,NV
2012,58.0,3.0,05,temp,NV
2013,56.5,1.5,05,temp,NV
2014,57.4,2.4,05,temp,NV
2015,55.4,0.4,05,temp,NV
2016,55.1,0.1,05,temp,NV
2017,57.1,2.1,05,temp,NV
2018,57.7,2.7,05,temp,NV
2000,68.1,4.2,06,temp,NV
2001,67.1,3.2,06,temp,NV
2002,67.6,3.7,06,temp,NV
2003,67.8,3.9,06,temp,NV
2004,67.0,3.1,06,temp,NV
2005,61.5,-2.4,06,temp,NV
2006,68.9,5.0,06,temp,NV
2007,67.6,3.7,06,temp,NV
2008,65.4,1.5,06,temp,NV
2009,62.4,-1.5,06,temp,NV
2010,64.8,0.9,06,temp,NV
2011,62.4,-1.5,06,temp,NV
2012,66.2,2.3,06,temp,NV
2013,68.6,4.7,06,temp,NV
2014,66.7,2.8,06,temp,NV
2015,71.0,7.1,06,temp,NV
2016,69.7,5.8,06,temp,NV
2017,68.6,4.7,06,temp,NV
2018,67.7,3.8,06,temp,NV
2000,72.4,0.3,07,temp,NV
2001,72.0,-0.1,07,temp,NV
2002,76.3,4.2,07,temp,NV
2003,77.0,4.9,07,temp,NV
2004,73.8,1.7,07,temp,NV
2005,75.9,3.8,07,temp,NV
2006,76.2,4.1,07,temp,NV
2007,76.9,4.8,07,temp,NV
2008,74.3,2.2,07,temp,NV
2009,74.1,2.0,07,temp,NV
2010,74.1,2.0,07,temp,NV
2011,71.9,-0.2,07,temp,NV
2012,73.7,1.6,07,temp,NV
2013,76.3,4.2,07,temp,NV
2014,76.1,4.0,07,temp,NV
2015,70.9,-1.2,07,temp,NV
2016,73.7,1.6,07,temp,NV
2017,76.2,4.1,07,temp,NV
2018,77.0,4.9,07,temp,NV
2000,72.3,2.2,08,temp,NV
2001,74.2,4.1,08,temp,NV
2002,70.3,0.2,08,temp,NV
2003,72.4,2.3,08,temp,NV
2004,70.1,0.0,08,temp,NV
2005,71.4,1.3,08,temp,NV
2006,70.1,0.0,08,temp,NV
2007,72.9,2.8,08,temp,NV
2008,73.2,3.1,08,temp,NV
2009,70.2,0.1,08,temp,NV
2010,69.9,-0.2,08,temp,NV
2011,72.5,2.4,08,temp,NV
2012,74.2,4.1,08,temp,NV
2013,71.6,1.5,08,temp,NV
2014,69.5,-0.6,08,temp,NV
2015,72.7,2.6,08,temp,NV
2016,72.1,2.0,08,temp,NV
2017,73.5,3.4,08,temp,NV
2018,73.3,3.2,08,temp,NV
2000,62.2,0.5,09,temp,NV
2001,65.5,3.8,09,temp,NV
2002,63.2,1.5,09,temp,NV
2003,64.8,3.1,09,temp,NV
2004,61.5,-0.2,09,temp,NV
2005,60.1,-1.6,09,temp,NV
2006,61.5,-0.2,09,temp,NV
2007,61.4,-0.3,09,temp,NV
2008,63.9,2.2,09,temp,NV
2009,66.7,5.0,09,temp,NV
2010,63.9,2.2,09,temp,NV
2011,65.6,3.9,09,temp,NV
2012,66.2,4.5,09,temp,NV
2013,62.5,0.8,09,temp,NV
2014,65.5,3.8,09,temp,NV
2015,65.9,4.2,09,temp,NV
2016,62.3,0.6,09,temp,NV
2017,61.6,-0.1,09,temp,NV
2018,65.1,3.4,09,temp,NV
2000,50.0,-0.7,10,temp,NV
2001,54.7,4.0,10,temp,NV
2002,49.1,-1.6,10,temp,NV
2003,57.0,6.3,10,temp,NV
2004,49.5,-1.2,10,temp,NV
2005,51.7,1.0,10,temp,NV
2006,49.7,-1.0,10,temp,NV
2007,49.9,-0.8,10,temp,NV
2008,52.0,1.3,10,temp,NV
2009,47.9,-2.8,10,temp,NV
2010,52.9,2.2,10,temp,NV
2011,52.4,1.7,10,temp,NV
2012,53.4,2.7,10,temp,NV
2013,48.1,-2.6,10,temp,NV
2014,55.4,4.7,10,temp,NV
2015,56.2,5.5,10,temp,NV
2016,53.2,2.5,10,temp,NV
2017,50.4,-0.3,10,temp,NV
2018,50.3,-0.4,10,temp,NV
2000,33.8,-5.1,11,temp,NV
2001,41.6,2.7,11,temp,NV
2002,40.2,1.3,11,temp,NV
2003,35.9,-3.0,11,temp,NV
2004,37.8,-1.1,11,temp,NV
2005,42.1,3.2,11,temp,NV
2006,40.2,1.3,11,temp,NV
2007,42.3,3.4,11,temp,NV
2008,44.4,5.5,11,temp,NV
2009,40.7,1.8,11,temp,NV
2010,37.4,-1.5,11,temp,NV
2011,37.6,-1.3,11,temp,NV
2012,43.4,4.5,11,temp,NV
2013,41.5,2.6,11,temp,NV
2014,41.5,2.6,11,temp,NV
2015,35.9,-3.0,11,temp,NV
2016,43.2,4.3,11,temp,NV
2017,44.4,5.5,11,temp,NV
2018,39.7,0.8,11,temp,NV
2000,34.6,3.4,12,temp,NV
2001,30.6,-0.6,12,temp,NV
2002,33.5,2.3,12,temp,NV
2003,33.3,2.1,12,temp,NV
2004,33.5,2.3,12,temp,NV
2005,33.9,2.7,12,temp,NV
2006,31.1,-0.1,12,temp,NV
2007,29.2,-2.0,12,temp,NV
2008,30.0,-1.2,12,temp,NV
2009,26.0,-5.2,12,temp,NV
2010,35.6,4.4,12,temp,NV
2011,30.9,-0.3,12,temp,NV
2012,31.3,0.1,12,temp,NV
2013,28.4,-2.8,12,temp,NV
2014,35.6,4.4,12,temp,NV
2015,30.8,-0.4,12,temp,NV
2016,30.5,-0.7,12,temp,NV
2017,34.8,3.6,12,temp,NV
2018,32.5,1.3,12,temp,NV
2000,38.9,5.3,01,temp,NM
2001,31.8,-1.8,01,temp,NM
2002,36.0,2.4,01,temp,NM
2003,40.2,6.6,01,temp,NM
2004,36.6,3.0,01,temp,NM
2005,39.9,6.3,01,temp,NM
2006,38.2,4.6,01,temp,NM
2007,30.8,-2.8,01,temp,NM
2008,32.5,-1.1,01,temp,NM
2009,37.8,4.2,01,temp,NM
2010,33.6,0.0,01,temp,NM
2011,33.8,0.2,01,temp,NM
2012,38.6,5.0,01,temp,NM
2013,32.0,-1.6,01,temp,NM
2014,36.4,2.8,01,temp,NM
2015,35.6,2.0,01,temp,NM
2016,34.3,0.7,01,temp,NM
2017,37.2,3.6,01,temp,NM
2018,37.0,3.4,01,temp,NM
2019,35.6,2.0,01,temp,NM
2000,43.7,5.9,02,temp,NM
2001,39.3,1.5,02,temp,NM
2002,37.0,-0.8,02,temp,NM
2003,38.6,0.8,02,temp,NM
2004,35.0,-2.8,02,temp,NM
2005,40.1,2.3,02,temp,NM
2006,40.1,2.3,02,temp,NM
2007,39.2,1.4,02,temp,NM
2008,39.6,1.8,02,temp,NM
2009,41.8,4.0,02,temp,NM
2010,35.1,-2.7,02,temp,NM
2011,35.0,-2.8,02,temp,NM
2012,38.2,0.4,02,temp,NM
2013,36.1,-1.7,02,temp,NM
2014,41.9,4.1,02,temp,NM
2015,41.4,3.6,02,temp,NM
2016,42.0,4.2,02,temp,NM
2017,44.5,6.7,02,temp,NM
2018,41.4,3.6,02,temp,NM
2019,37.8,0.0,02,temp,NM
2000,45.7,2.2,03,temp,NM
2001,44.4,0.9,03,temp,NM
2002,43.6,0.1,03,temp,NM
2003,45.1,1.6,03,temp,NM
2004,49.7,6.2,03,temp,NM
2005,43.1,-0.4,03,temp,NM
2006,45.3,1.8,03,temp,NM
2007,47.6,4.1,03,temp,NM
2008,44.9,1.4,03,temp,NM
2009,47.2,3.7,03,temp,NM
2010,43.1,-0.4,03,temp,NM
2011,49.2,5.7,03,temp,NM
2012,47.8,4.3,03,temp,NM
2013,46.6,3.1,03,temp,NM
