year,value,anomaly,month,type,state
2002,-9.09,-9.58,08,drought,CO
2003,-4.88,-5.37,08,drought,CO
2004,0.16,-0.33,08,drought,CO
2005,-0.40,-0.89,08,drought,CO
2006,0.30,-0.19,08,drought,CO
2007,0.19,-0.30,08,drought,CO
2008,0.89,0.40,08,drought,CO
2009,1.11,0.62,08,drought,CO
2010,1.37,0.88,08,drought,CO
2011,-0.38,-0.87,08,drought,CO
2012,-6.75,-7.24,08,drought,CO
2013,-5.90,-6.39,08,drought,CO
2014,1.26,0.77,08,drought,CO
2015,2.77,2.28,08,drought,CO
2016,-0.31,-0.80,08,drought,CO
2017,0.67,0.18,08,drought,CO
2018,-6.27,-6.76,08,drought,CO
2019,-0.42,-0.91,08,drought,CO
2020,-5.68,-6.17,08,drought,CO
2000,-3.15,-3.65,09,drought,CO
2001,-2.62,-3.12,09,drought,CO
2002,-7.85,-8.35,09,drought,CO
2003,-4.43,-4.93,09,drought,CO
2004,0.76,0.26,09,drought,CO
2005,-0.56,-1.06,09,drought,CO
2006,1.00,0.50,09,drought,CO
2007,0.38,-0.12,09,drought,CO
2008,-0.24,-0.74,09,drought,CO
2009,1.10,0.60,09,drought,CO
2010,-0.70,-1.20,09,drought,CO
2011,-0.51,-1.01,09,drought,CO
2012,-6.46,-6.96,09,drought,CO
2013,1.74,1.24,09,drought,CO
2014,1.64,1.14,09,drought,CO
2015,1.82,1.32,09,drought,CO
2016,-0.73,-1.23,09,drought,CO
2017,1.03,0.53,09,drought,CO
2018,-6.65,-7.15,09,drought,CO
2019,-1.20,-1.70,09,drought,CO
2020,-5.61,-6.11,09,drought,CO
2000,-2.54,-3.02,10,drought,CO
2001,-2.93,-3.41,10,drought,CO
2002,-6.66,-7.14,10,drought,CO
2003,-4.97,-5.45,10,drought,CO
2004,0.83,0.35,10,drought,CO
2005,0.70,0.22,10,drought,CO
2006,2.15,1.67,10,drought,CO
2007,-0.20,-0.68,10,drought,CO
2008,-0.28,-0.76,10,drought,CO
2009,1.94,1.46,10,drought,CO
2010,-0.67,-1.15,10,drought,CO
2011,-0.19,-0.67,10,drought,CO
2012,-6.29,-6.77,10,drought,CO
2013,1.99,1.51,10,drought,CO
2014,-0.28,-0.76,10,drought,CO
2015,1.80,1.32,10,drought,CO
2016,-1.54,-2.02,10,drought,CO
2017,-0.24,-0.72,10,drought,CO
2018,0.87,0.39,10,drought,CO
2019,-1.02,-1.50,10,drought,CO
2020,-5.62,-6.10,10,drought,CO
2000,-2.42,-2.88,11,drought,CO
2001,-2.89,-3.35,11,drought,CO
2002,-6.12,-6.58,11,drought,CO
2003,-4.28,-4.74,11,drought,CO
2004,1.28,0.82,11,drought,CO
2005,-0.35,-0.81,11,drought,CO
2006,1.67,1.21,11,drought,CO
2007,-1.08,-1.54,11,drought,CO
2008,-0.74,-1.20,11,drought,CO
2009,1.27,0.81,11,drought,CO
2010,-0.73,-1.19,11,drought,CO
2011,-0.32,-0.78,11,drought,CO
2012,-6.73,-7.19,11,drought,CO
2013,1.81,1.35,11,drought,CO
2014,0.09,-0.37,11,drought,CO
2015,2.07,1.61,11,drought,CO
2016,-2.05,-2.51,11,drought,CO
2017,-1.24,-1.70,11,drought,CO
2018,0.71,0.25,11,drought,CO
2019,-1.02,-1.48,11,drought,CO
2020,-5.70,-6.16,11,drought,CO
2000,-2.56,-2.95,12,drought,CO
2001,-3.17,-3.56,12,drought,CO
2002,-6.05,-6.44,12,drought,CO
2003,-4.11,-4.50,12,drought,CO
2004,0.96,0.57,12,drought,CO
2005,-0.45,-0.84,12,drought,CO
2006,1.95,1.56,12,drought,CO
2007,1.04,0.65,12,drought,CO
2008,-0.20,-0.59,12,drought,CO
2009,1.41,1.02,12,drought,CO
2010,-0.28,-0.67,12,drought,CO
2011,-0.54,-0.93,12,drought,CO
2012,-6.28,-6.67,12,drought,CO
2013,1.42,1.03,12,drought,CO
2014,0.29,-0.10,12,drought,CO
2015,2.24,1.85,12,drought,CO
2016,0.21,-0.18,12,drought,CO
2017,-1.94,-2.33,12,drought,CO
2018,0.30,-0.09,12,drought,CO
2019,-0.87,-1.26,12,drought,CO
2020,-5.55,-5.94,12,drought,CO
2000,-1.86,-1.96,01,drought,ID
2001,-3.62,-3.72,01,drought,ID
2002,-2.75,-2.85,01,drought,ID
2003,-3.40,-3.50,01,drought,ID
2004,-3.03,-3.13,01,drought,ID
2005,-1.32,-1.42,01,drought,ID
2006,2.37,2.27,01,drought,ID
2007,-1.12,-1.22,01,drought,ID
2008,-1.64,-1.74,01,drought,ID
2009,-1.80,-1.90,01,drought,ID
2010,-1.24,-1.34,01,drought,ID
2011,2.65,2.55,01,drought,ID
2012,-0.91,-1.01,01,drought,ID
2013,-0.33,-0.43,01,drought,ID
2014,-3.91,-4.01,01,drought,ID
2015,-1.34,-1.44,01,drought,ID
2016,-1.53,-1.63,01,drought,ID
2017,1.72,1.62,01,drought,ID
2018,-0.88,-0.98,01,drought,ID
2019,-2.41,-2.51,01,drought,ID
2020,-1.26,-1.36,01,drought,ID
2021,-2.27,-2.37,01,drought,ID
2000,-1.26,-1.28,02,drought,ID
2001,-4.15,-4.17,02,drought,ID
2002,-3.10,-3.12,02,drought,ID
2003,-3.27,-3.29,02,drought,ID
2004,-2.82,-2.84,02,drought,ID
2005,-2.20,-2.22,02,drought,ID
2006,1.78,1.76,02,drought,ID
2007,-0.95,-0.97,02,drought,ID
2008,-1.55,-1.57,02,drought,ID
2009,-2.17,-2.19,02,drought,ID
2010,-1.91,-1.93,02,drought,ID
2011,2.11,2.09,02,drought,ID
2012,-1.17,-1.19,02,drought,ID
2013,-1.09,-1.11,02,drought,ID
2014,-3.00,-3.02,02,drought,ID
2015,-1.71,-1.73,02,drought,ID
2016,-1.80,-1.82,02,drought,ID
2017,3.09,3.07,02,drought,ID
2018,-0.81,-0.83,02,drought,ID
2019,1.47,1.45,02,drought,ID
2020,-1.28,-1.30,02,drought,ID
2021,-1.65,-1.67,02,drought,ID
2000,-1.48,-1.42,03,drought,ID
2001,-4.45,-4.39,03,drought,ID
2002,-2.62,-2.56,03,drought,ID
2003,-2.54,-2.48,03,drought,ID
2004,-3.77,-3.71,03,drought,ID
2005,-2.10,-2.04,03,drought,ID
2006,1.91,1.97,03,drought,ID
2007,-1.84,-1.78,03,drought,ID
2008,-1.30,-1.24,03,drought,ID
2009,0.65,0.71,03,drought,ID
2010,-2.16,-2.10,03,drought,ID
2011,2.88,2.94,03,drought,ID
2012,-0.06,0.00,03,drought,ID
2013,-1.66,-1.60,03,drought,ID
2014,-1.90,-1.84,03,drought,ID
2015,-2.62,-2.56,03,drought,ID
2016,-1.10,-1.04,03,drought,ID
2017,3.53,3.59,03,drought,ID
2018,-0.48,-0.42,03,drought,ID
2019,0.81,0.87,03,drought,ID
2020,-1.50,-1.44,03,drought,ID
2021,-2.29,-2.23,03,drought,ID
2000,-1.88,-1.85,04,drought,ID
2001,-3.69,-3.66,04,drought,ID
2002,-2.35,-2.32,04,drought,ID
2003,-1.89,-1.86,04,drought,ID
2004,-3.96,-3.93,04,drought,ID
2005,0.13,0.16,04,drought,ID
2006,2.28,2.31,04,drought,ID
2007,-1.99,-1.96,04,drought,ID
2008,-1.28,-1.25,04,drought,ID
2009,0.56,0.59,04,drought,ID
2010,0.50,0.53,04,drought,ID
2011,3.66,3.69,04,drought,ID
2012,-0.17,-0.14,04,drought,ID
2013,-1.49,-1.46,04,drought,ID
2014,-1.61,-1.58,04,drought,ID
2015,-2.86,-2.83,04,drought,ID
2016,-1.57,-1.54,04,drought,ID
2017,3.83,3.86,04,drought,ID
2018,-0.16,-0.13,04,drought,ID
2019,1.36,1.39,04,drought,ID
2020,-1.67,-1.64,04,drought,ID
2021,-2.72,-2.69,04,drought,ID
2000,-1.77,-1.92,05,drought,ID
2001,-4.14,-4.29,05,drought,ID
2002,-2.39,-2.54,05,drought,ID
2003,-1.74,-1.89,05,drought,ID
2004,0.89,0.74,05,drought,ID
2005,1.35,1.20,05,drought,ID
2006,-0.41,-0.56,05,drought,ID
2007,-2.54,-2.69,05,drought,ID
2008,-1.25,-1.40,05,drought,ID
2009,0.40,0.25,05,drought,ID
2010,1.23,1.08,05,drought,ID
2011,4.19,4.04,05,drought,ID
2012,-0.22,-0.37,05,drought,ID
2013,-1.77,-1.92,05,drought,ID
2014,-2.07,-2.22,05,drought,ID
2015,-2.21,-2.36,05,drought,ID
2016,-1.42,-1.57,05,drought,ID
2017,-0.35,-0.50,05,drought,ID
2018,-0.17,-0.32,05,drought,ID
2019,1.68,1.53,05,drought,ID
2020,0.17,0.02,05,drought,ID
2021,-2.95,-3.10,05,drought,ID
2000,-2.23,-2.29,06,drought,ID
2001,-4.15,-4.21,06,drought,ID
2002,-2.46,-2.52,06,drought,ID
2003,-2.34,-2.40,06,drought,ID
2004,0.56,0.50,06,drought,ID
2005,1.76,1.70,06,drought,ID
2006,-0.62,-0.68,06,drought,ID
2007,-2.89,-2.95,06,drought,ID
2008,-1.32,-1.38,06,drought,ID
2009,1.41,1.35,06,drought,ID
2010,2.08,2.02,06,drought,ID
2011,4.02,3.96,06,drought,ID
2012,-0.30,-0.36,06,drought,ID
2013,-2.02,-2.08,06,drought,ID
2014,-2.25,-2.31,06,drought,ID
2015,-2.88,-2.94,06,drought,ID
2016,-2.06,-2.12,06,drought,ID
2017,-0.51,-0.57,06,drought,ID
2018,-0.28,-0.34,06,drought,ID
2019,-0.39,-0.45,06,drought,ID
2020,0.98,0.92,06,drought,ID
2000,-2.77,-2.84,07,drought,ID
2001,-3.97,-4.04,07,drought,ID
2002,-2.76,-2.83,07,drought,ID
2003,-3.02,-3.09,07,drought,ID
2004,0.63,0.56,07,drought,ID
2005,1.83,1.76,07,drought,ID
2006,-1.23,-1.30,07,drought,ID
2007,-3.65,-3.72,07,drought,ID
2008,-1.60,-1.67,07,drought,ID
2009,1.77,1.70,07,drought,ID
2010,2.28,2.21,07,drought,ID
2011,3.89,3.82,07,drought,ID
2012,-0.25,-0.32,07,drought,ID
2013,-2.51,-2.58,07,drought,ID
2014,-2.76,-2.83,07,drought,ID
2015,-2.70,-2.77,07,drought,ID
2016,-2.44,-2.51,07,drought,ID
2017,-1.13,-1.20,07,drought,ID
2018,-0.85,-0.92,07,drought,ID
2019,-0.51,-0.58,07,drought,ID
2020,1.29,1.22,07,drought,ID
2000,-3.30,-3.30,08,drought,ID
2001,-4.36,-4.36,08,drought,ID
2002,-2.99,-2.99,08,drought,ID
2003,-3.19,-3.19,08,drought,ID
2004,1.33,1.33,08,drought,ID
2005,1.34,1.34,08,drought,ID
2006,-1.82,-1.82,08,drought,ID
2007,-4.07,-4.07,08,drought,ID
2008,-1.71,-1.71,08,drought,ID
2009,2.22,2.22,08,drought,ID
2010,2.41,2.41,08,drought,ID
2011,-0.20,-0.20,08,drought,ID
2012,-0.86,-0.86,08,drought,ID
2013,-2.84,-2.84,08,drought,ID
2014,-1.76,-1.76,08,drought,ID
2015,-2.68,-2.68,08,drought,ID
2016,-3.01,-3.01,08,drought,ID
2017,-1.86,-1.86,08,drought,ID
2018,-1.37,-1.37,08,drought,ID
2019,-0.82,-0.82,08,drought,ID
2020,0.75,0.75,08,drought,ID
2000,-2.73,-2.78,09,drought,ID
2001,-4.47,-4.52,09,drought,ID
2002,-2.91,-2.96,09,drought,ID
2003,-3.36,-3.41,09,drought,ID
2004,1.49,1.44,09,drought,ID
2005,1.01,0.96,09,drought,ID
2006,-1.70,-1.75,09,drought,ID
2007,-3.74,-3.79,09,drought,ID
2008,-1.90,-1.95,09,drought,ID
2009,-0.66,-0.71,09,drought,ID
2010,2.02,1.97,09,drought,ID
2011,-0.89,-0.94,09,drought,ID
2012,-1.55,-1.60,09,drought,ID
2013,-1.56,-1.61,09,drought,ID
2014,-1.51,-1.56,09,drought,ID
2015,-2.46,-2.51,09,drought,ID
2016,0.33,0.28,09,drought,ID
2017,-1.22,-1.27,09,drought,ID
2018,-2.06,-2.11,09,drought,ID
2019,0.54,0.49,09,drought,ID
2020,-0.81,-0.86,09,drought,ID
2000,-1.86,-1.89,10,drought,ID
2001,-3.79,-3.82,10,drought,ID
2002,-3.14,-3.17,10,drought,ID
2003,-3.85,-3.88,10,drought,ID
2004,1.74,1.71,10,drought,ID
2005,0.89,0.86,10,drought,ID
2006,-1.60,-1.63,10,drought,ID
2007,-2.84,-2.87,10,drought,ID
2008,-2.17,-2.20,10,drought,ID
2009,0.69,0.66,10,drought,ID
2010,2.12,2.09,10,drought,ID
2011,-0.23,-0.26,10,drought,ID
2012,0.34,0.31,10,drought,ID
2013,-1.85,-1.88,10,drought,ID
2014,-1.87,-1.90,10,drought,ID
2015,-2.59,-2.62,10,drought,ID
2016,1.86,1.83,10,drought,ID
2017,-1.06,-1.09,10,drought,ID
2018,-1.76,-1.79,10,drought,ID
2019,0.78,0.75,10,drought,ID
2020,-0.97,-1.00,10,drought,ID
2000,-2.23,-2.27,11,drought,ID
2001,-3.71,-3.75,11,drought,ID
2002,-3.61,-3.65,11,drought,ID
2003,-3.80,-3.84,11,drought,ID
2004,-0.50,-0.54,11,drought,ID
2005,0.87,0.83,11,drought,ID
2006,-0.73,-0.77,11,drought,ID
2007,-2.87,-2.91,11,drought,ID
2008,-2.31,-2.35,11,drought,ID
2009,-0.46,-0.50,11,drought,ID
2010,2.26,2.22,11,drought,ID
2011,-0.40,-0.44,11,drought,ID
2012,0.18,0.14,11,drought,ID
2013,-2.44,-2.48,11,drought,ID
2014,-1.49,-1.53,11,drought,ID
2015,-2.56,-2.60,11,drought,ID
2016,1.21,1.17,11,drought,ID
2017,-0.72,-0.76,11,drought,ID
2018,-1.80,-1.84,11,drought,ID
2019,-0.97,-1.01,11,drought,ID
2020,-1.17,-1.21,11,drought,ID
2000,-2.77,-2.74,12,drought,ID
2001,-3.25,-3.22,12,drought,ID
2002,-3.63,-3.60,12,drought,ID
2003,-3.39,-3.36,12,drought,ID
2004,-0.77,-0.74,12,drought,ID
2005,1.40,1.43,12,drought,ID
2006,-0.57,-0.54,12,drought,ID
2007,-2.39,-2.36,12,drought,ID
2008,-1.98,-1.95,12,drought,ID
2009,-0.99,-0.96,12,drought,ID
2010,2.81,2.84,12,drought,ID
2011,-1.04,-1.01,12,drought,ID
2012,0.63,0.66,12,drought,ID
2013,-3.17,-3.14,12,drought,ID
2014,-1.22,-1.19,12,drought,ID
2015,-1.77,-1.74,12,drought,ID
2016,1.46,1.49,12,drought,ID
2017,-0.95,-0.92,12,drought,ID
2018,-2.10,-2.07,12,drought,ID
2019,-1.56,-1.53,12,drought,ID
2020,-1.82,-1.79,12,drought,ID
2000,-1.43,-1.91,01,drought,MT
2001,-4.16,-4.64,01,drought,MT
2002,-6.08,-6.56,01,drought,MT
2003,-3.92,-4.40,01,drought,MT
2004,-3.31,-3.79,01,drought,MT
2005,-3.85,-4.33,01,drought,MT
2006,0.90,0.42,01,drought,MT
2007,-0.71,-1.19,01,drought,MT
2008,-1.99,-2.47,01,drought,MT
2009,0.87,0.39,01,drought,MT
2010,-0.75,-1.23,01,drought,MT
2011,3.69,3.21,01,drought,MT
2012,-1.10,-1.58,01,drought,MT
2013,-2.44,-2.92,01,drought,MT
2014,1.01,0.53,01,drought,MT
2015,0.65,0.17,01,drought,MT
2016,-1.98,-2.46,01,drought,MT
2017,1.11,0.63,01,drought,MT
2018,0.20,-0.28,01,drought,MT
2019,-0.70,-1.18,01,drought,MT
2020,3.30,2.82,01,drought,MT
2021,0.66,0.18,01,drought,MT
2000,-1.46,-1.95,02,drought,MT
2001,-4.62,-5.11,02,drought,MT
2002,-6.27,-6.76,02,drought,MT
2003,-3.83,-4.32,02,drought,MT
2004,-3.58,-4.07,02,drought,MT
2005,-4.63,-5.12,02,drought,MT
2006,0.83,0.34,02,drought,MT
2007,-0.54,-1.03,02,drought,MT
2008,-2.14,-2.63,02,drought,MT
2009,0.59,0.10,02,drought,MT
2010,-1.16,-1.65,02,drought,MT
2011,4.19,3.70,02,drought,MT
2012,-1.28,-1.77,02,drought,MT
2013,-2.73,-3.22,02,drought,MT
2014,1.39,0.90,02,drought,MT
2015,0.61,0.12,02,drought,MT
2016,-2.31,-2.80,02,drought,MT
2017,1.59,1.10,02,drought,MT
2018,0.87,0.38,02,drought,MT
2019,0.52,0.03,02,drought,MT
2020,3.61,3.12,02,drought,MT
2021,0.61,0.12,02,drought,MT
2000,-2.12,-2.53,03,drought,MT
2001,-5.60,-6.01,03,drought,MT
2002,-6.42,-6.83,03,drought,MT
2003,-3.20,-3.61,03,drought,MT
2004,-4.71,-5.12,03,drought,MT
2005,-5.21,-5.62,03,drought,MT
2006,1.00,0.59,03,drought,MT
2007,-1.19,-1.60,03,drought,MT
2008,-2.56,-2.97,03,drought,MT
2009,0.97,0.56,03,drought,MT
2010,-2.01,-2.42,03,drought,MT
2011,4.62,4.21,03,drought,MT
2012,-1.78,-2.19,03,drought,MT
2013,-3.00,-3.41,03,drought,MT
2014,2.36,1.95,03,drought,MT
2015,-0.64,-1.05,03,drought,MT
2016,-2.86,-3.27,03,drought,MT
2017,2.01,1.60,03,drought,MT
2018,1.28,0.87,03,drought,MT
2019,0.21,-0.20,03,drought,MT
2020,3.56,3.15,03,drought,MT
2021,-1.67,-2.08,03,drought,MT
2000,-2.47,-2.86,04,drought,MT
2001,-5.47,-5.86,04,drought,MT
2002,-6.08,-6.47,04,drought,MT
2003,-2.74,-3.13,04,drought,MT
2004,-5.23,-5.62,04,drought,MT
2005,-4.99,-5.38,04,drought,MT
2006,1.53,1.14,04,drought,MT
2007,0.06,-0.33,04,drought,MT
2008,-2.63,-3.02,04,drought,MT
2009,1.36,0.97,04,drought,MT
2010,0.10,-0.29,04,drought,MT
2011,5.20,4.81,04,drought,MT
2012,-1.74,-2.13,04,drought,MT
2013,0.14,-0.25,04,drought,MT
2014,2.18,1.79,04,drought,MT
2015,-1.07,-1.46,04,drought,MT
2016,-2.55,-2.94,04,drought,MT
2017,2.25,1.86,04,drought,MT
2018,1.94,1.55,04,drought,MT
2019,0.64,0.25,04,drought,MT
2020,3.24,2.85,04,drought,MT
2021,-2.03,-2.42,04,drought,MT
2000,-2.60,-3.08,05,drought,MT
2001,-6.35,-6.83,05,drought,MT
2002,-5.58,-6.06,05,drought,MT
2003,-2.38,-2.86,05,drought,MT
2004,-4.40,-4.88,05,drought,MT
2005,0.17,-0.31,05,drought,MT
2006,-0.46,-0.94,05,drought,MT
2007,1.05,0.57,05,drought,MT
2008,1.09,0.61,05,drought,MT
2009,-0.59,-1.07,05,drought,MT
2010,1.39,0.91,05,drought,MT
2011,7.14,6.66,05,drought,MT
2012,-1.48,-1.96,05,drought,MT
2013,1.21,0.73,05,drought,MT
2014,1.70,1.22,05,drought,MT
2015,-0.90,-1.38,05,drought,MT
2016,-1.89,-2.37,05,drought,MT
2017,-0.59,-1.07,05,drought,MT
2018,1.74,1.26,05,drought,MT
2019,1.04,0.56,05,drought,MT
2020,3.06,2.58,05,drought,MT
2021,-1.67,-2.15,05,drought,MT
2000,-2.91,-3.37,06,drought,MT
2001,-5.56,-6.02,06,drought,MT
2002,-4.89,-5.35,06,drought,MT
2003,-2.41,-2.87,06,drought,MT
2004,-4.46,-4.92,06,drought,MT
2005,1.24,0.78,06,drought,MT
2006,-0.86,-1.32,06,drought,MT
2007,-0.43,-0.89,06,drought,MT
2008,1.22,0.76,06,drought,MT
2009,-0.82,-1.28,06,drought,MT
2010,1.92,1.46,06,drought,MT
2011,6.97,6.51,06,drought,MT
2012,-1.93,-2.39,06,drought,MT
2013,1.35,0.89,06,drought,MT
2014,1.91,1.45,06,drought,MT
2015,-1.74,-2.20,06,drought,MT
2016,-2.66,-3.12,06,drought,MT
2017,-1.31,-1.77,06,drought,MT
2018,2.06,1.60,06,drought,MT
2019,0.90,0.44,06,drought,MT
2020,3.05,2.59,06,drought,MT
2000,-3.07,-3.60,07,drought,MT
2001,-5.03,-5.56,07,drought,MT
2002,-4.76,-5.29,07,drought,MT
2003,-2.86,-3.39,07,drought,MT
2004,-4.52,-5.05,07,drought,MT
2005,0.70,0.17,07,drought,MT
2006,-1.79,-2.32,07,drought,MT
2007,-0.95,-1.48,07,drought,MT
2008,1.20,0.67,07,drought,MT
2009,0.33,-0.20,07,drought,MT
2010,2.23,1.70,07,drought,MT
2011,6.63,6.10,07,drought,MT
2012,-2.25,-2.78,07,drought,MT
2013,1.40,0.87,07,drought,MT
2014,1.44,0.91,07,drought,MT
2015,-1.72,-2.25,07,drought,MT
2016,-2.29,-2.82,07,drought,MT
2017,-2.50,-3.03,07,drought,MT
2018,-0.14,-0.67,07,drought,MT
2019,1.50,0.97,07,drought,MT
2020,2.97,2.44,07,drought,MT
2000,-3.90,-4.45,08,drought,MT
2001,-5.85,-6.40,08,drought,MT
2002,-4.03,-4.58,08,drought,MT
2003,-3.63,-4.18,08,drought,MT
2004,-3.84,-4.39,08,drought,MT
2005,0.51,-0.04,08,drought,MT
2006,-2.51,-3.06,08,drought,MT
2007,-1.75,-2.30,08,drought,MT
2008,0.94,0.39,08,drought,MT
2009,0.72,0.17,08,drought,MT
2010,3.04,2.49,08,drought,MT
2011,-0.22,-0.77,08,drought,MT
2012,-3.03,-3.58,08,drought,MT
2013,1.28,0.73,08,drought,MT
2014,2.86,2.31,08,drought,MT
2015,-2.07,-2.62,08,drought,MT
2016,-2.41,-2.96,08,drought,MT
2017,-3.58,-4.13,08,drought,MT
2018,-0.44,-0.99,08,drought,MT
2019,1.71,1.16,08,drought,MT
2020,2.00,1.45,08,drought,MT
2000,-3.59,-4.00,09,drought,MT
2001,-6.01,-6.42,09,drought,MT
2002,-3.78,-4.19,09,drought,MT
2003,-3.70,-4.11,09,drought,MT
2004,-3.45,-3.86,09,drought,MT
2005,0.28,-0.13,09,drought,MT
2006,0.15,-0.26,09,drought,MT
2007,-1.75,-2.16,09,drought,MT
2008,0.99,0.58,09,drought,MT
2009,-0.88,-1.29,09,drought,MT
2010,3.23,2.82,09,drought,MT
2011,-1.07,-1.48,09,drought,MT
2012,-3.98,-4.39,09,drought,MT
2013,1.73,1.32,09,drought,MT
2014,-0.16,-0.57,09,drought,MT
2015,-2.21,-2.62,09,drought,MT
2016,0.66,0.25,09,drought,MT
2017,0.23,-0.18,09,drought,MT
2018,-0.65,-1.06,09,drought,MT
2019,3.13,2.72,09,drought,MT
2020,1.19,0.78,09,drought,MT
2000,-3.20,-3.60,10,drought,MT
2001,-5.38,-5.78,10,drought,MT
2002,-3.40,-3.80,10,drought,MT
2003,-3.58,-3.98,10,drought,MT
2004,-2.90,-3.30,10,drought,MT
2005,0.68,0.28,10,drought,MT
2006,0.83,0.43,10,drought,MT
2007,-1.41,-1.81,10,drought,MT
2008,0.94,0.54,10,drought,MT
2009,1.17,0.77,10,drought,MT
2010,2.50,2.10,10,drought,MT
2011,-0.54,-0.94,10,drought,MT
2012,-3.03,-3.43,10,drought,MT
2013,1.69,1.29,10,drought,MT
2014,-0.61,-1.01,10,drought,MT
2015,-2.19,-2.59,10,drought,MT
2016,2.20,1.80,10,drought,MT
2017,0.12,-0.28,10,drought,MT
2018,-0.41,-0.81,10,drought,MT
2019,3.55,3.15,10,drought,MT
2020,2.01,1.61,10,drought,MT
2000,-3.20,-3.63,11,drought,MT
2001,-5.71,-6.14,11,drought,MT
2002,-3.67,-4.10,11,drought,MT
2003,-3.45,-3.88,11,drought,MT
2004,-3.24,-3.67,11,drought,MT
2005,0.91,0.48,11,drought,MT
2006,1.13,0.70,11,drought,MT
2007,-1.62,-2.05,11,drought,MT
2008,0.68,0.25,11,drought,MT
2009,-0.54,-0.97,11,drought,MT
2010,2.95,2.52,11,drought,MT
2011,-0.58,-1.01,11,drought,MT
2012,-2.62,-3.05,11,drought,MT
2013,1.31,0.88,11,drought,MT
2014,0.60,0.17,11,drought,MT
2015,-1.99,-2.42,11,drought,MT
2016,1.30,0.87,11,drought,MT
2017,0.30,-0.13,11,drought,MT
2018,-0.21,-0.64,11,drought,MT
2019,3.52,3.09,11,drought,MT
2020,1.78,1.35,11,drought,MT
2000,-3.47,-3.85,12,drought,MT
2001,-5.96,-6.34,12,drought,MT
2002,-3.92,-4.30,12,drought,MT
2003,-3.30,-3.68,12,drought,MT
2004,-3.42,-3.80,12,drought,MT
2005,0.85,0.47,12,drought,MT
2006,-0.26,-0.64,12,drought,MT
2007,-1.78,-2.16,12,drought,MT
2008,0.93,0.55,12,drought,MT
2009,-0.62,-1.00,12,drought,MT
2010,3.22,2.84,12,drought,MT
2011,-0.94,-1.32,12,drought,MT
2012,-2.40,-2.78,12,drought,MT
2013,1.25,0.87,12,drought,MT
2014,0.67,0.29,12,drought,MT
2015,-1.71,-2.09,12,drought,MT
2016,1.41,1.03,12,drought,MT
2017,0.48,0.10,12,drought,MT
2018,-0.43,-0.81,12,drought,MT
2019,3.26,2.88,12,drought,MT
2020,1.26,0.88,12,drought,MT
2000,-2.83,-2.74,01,drought,NV
2001,-2.31,-2.22,01,drought,NV
2002,-3.08,-2.99,01,drought,NV
2003,-4.80,-4.71,01,drought,NV
2004,-2.81,-2.72,01,drought,NV
2005,3.25,3.34,01,drought,NV
2006,3.85,3.94,01,drought,NV
2007,-2.16,-2.07,01,drought,NV
2008,-3.32,-3.23,01,drought,NV
2009,-3.52,-3.43,01,drought,NV
2010,0.35,0.44,01,drought,NV
2011,2.26,2.35,01,drought,NV
2012,-1.75,-1.66,01,drought,NV
2013,-3.29,-3.20,01,drought,NV
2014,-4.12,-4.03,01,drought,NV
2015,-4.03,-3.94,01,drought,NV
2016,2.00,2.09,01,drought,NV
2017,2.40,2.49,01,drought,NV
2018,-2.30,-2.21,01,drought,NV
2019,0.11,0.20,01,drought,NV
2020,1.94,2.03,01,drought,NV
2021,-4.42,-4.33,01,drought,NV
2000,-1.90,-1.89,02,drought,NV
2001,-2.05,-2.04,02,drought,NV
2002,-3.17,-3.16,02,drought,NV
2003,-4.52,-4.51,02,drought,NV
2004,-1.83,-1.82,02,drought,NV
2005,3.68,3.69,02,drought,NV
2006,3.34,3.35,02,drought,NV
2007,-2.32,-2.31,02,drought,NV
2008,-2.87,-2.86,02,drought,NV
2009,-3.18,-3.17,02,drought,NV
2010,0.27,0.28,02,drought,NV
2011,2.21,2.22,02,drought,NV
2012,-2.26,-2.25,02,drought,NV
2013,-3.45,-3.44,02,drought,NV
2014,-4.10,-4.09,02,drought,NV
2015,-4.72,-4.71,02,drought,NV
2016,-0.41,-0.40,02,drought,NV
2017,2.78,2.79,02,drought,NV
2018,-2.85,-2.84,02,drought,NV
2019,1.36,1.37,02,drought,NV
2020,1.04,1.05,02,drought,NV
2021,-4.30,-4.29,02,drought,NV
2000,-1.89,-1.89,03,drought,NV
2001,-2.27,-2.27,03,drought,NV
2002,-3.25,-3.25,03,drought,NV
2003,-4.67,-4.67,03,drought,NV
2004,-2.73,-2.73,03,drought,NV
2005,3.72,3.72,03,drought,NV
2006,3.84,3.84,03,drought,NV
2007,-3.17,-3.17,03,drought,NV
2008,-3.14,-3.14,03,drought,NV
2009,-3.27,-3.27,03,drought,NV
2010,0.11,0.11,03,drought,NV
2011,2.50,2.50,03,drought,NV
2012,-2.52,-2.52,03,drought,NV
2013,-4.08,-4.08,03,drought,NV
2014,-4.20,-4.20,03,drought,NV
2015,-5.75,-5.75,03,drought,NV
2016,-0.65,-0.65,03,drought,NV
2017,2.41,2.41,03,drought,NV
2018,-2.41,-2.41,03,drought,NV
2019,2.22,2.22,03,drought,NV
2020,0.91,0.91,03,drought,NV
2021,-4.23,-4.23,03,drought,NV
2000,-2.25,-2.30,04,drought,NV
2001,-1.78,-1.83,04,drought,NV
2002,-3.21,-3.26,04,drought,NV
2003,-3.47,-3.52,04,drought,NV
