year,value,anomaly,month,type,state
2017,-0.90,-1.39,10,drought,UT
2018,-4.16,-4.65,10,drought,UT
2000,-1.83,-2.12,11,drought,UT
2001,-2.67,-2.96,11,drought,UT
2002,-3.89,-4.18,11,drought,UT
2003,-4.41,-4.70,11,drought,UT
2004,2.37,2.08,11,drought,UT
2005,-0.53,-0.82,11,drought,UT
2006,-0.26,-0.55,11,drought,UT
2007,-3.44,-3.73,11,drought,UT
2008,-2.25,-2.54,11,drought,UT
2009,-2.39,-2.68,11,drought,UT
2010,1.24,0.95,11,drought,UT
2011,-0.14,-0.43,11,drought,UT
2012,-4.32,-4.61,11,drought,UT
2013,-2.01,-2.30,11,drought,UT
2014,-2.15,-2.44,11,drought,UT
2015,-1.61,-1.90,11,drought,UT
2016,-0.85,-1.14,11,drought,UT
2017,-1.71,-2.00,11,drought,UT
2018,-3.76,-4.05,11,drought,UT
2000,-1.94,-2.19,12,drought,UT
2001,-2.46,-2.71,12,drought,UT
2002,-3.93,-4.18,12,drought,UT
2003,-3.50,-3.75,12,drought,UT
2004,2.57,2.32,12,drought,UT
2005,-0.67,-0.92,12,drought,UT
2006,-0.38,-0.63,12,drought,UT
2007,-2.48,-2.73,12,drought,UT
2008,-1.73,-1.98,12,drought,UT
2009,0.12,-0.13,12,drought,UT
2010,2.94,2.69,12,drought,UT
2011,-0.66,-0.91,12,drought,UT
2012,-3.62,-3.87,12,drought,UT
2013,-2.01,-2.26,12,drought,UT
2014,-1.98,-2.23,12,drought,UT
2015,-1.32,-1.57,12,drought,UT
2016,0.44,0.19,12,drought,UT
2017,-2.30,-2.55,12,drought,UT
2018,-3.43,-3.68,12,drought,UT
