ReleaseDate,StateAbbreviation,None,D0,D1,D2,D3,D4
20131119,AZ,9.14,90.86,68.05,25.28,0,0
20131112,AZ,14.84,85.16,61.9,25.28,0,0
20131105,AZ,14.82,85.18,61.92,25.28,0,0
20131029,AZ,14.84,85.16,61.92,25.28,0,0
20131022,AZ,14.84,85.16,61.92,25.28,0,0
20131015,AZ,14.9,85.1,61.96,25.28,0,0
20131008,AZ,15,85,61.91,25.28,0,0
20131001,AZ,14.83,85.17,61.91,25.28,0,0
20130924,AZ,14.83,85.17,61.91,25.28,0,0
20130917,AZ,12.81,87.19,66.82,30.35,1.94,0
20130910,AZ,3.43,96.57,74.04,41.52,15.49,1.94
20130903,AZ,0,100,76.23,42.31,15.55,1.94
20130827,AZ,0,100,85.78,48.82,19.37,3.04
20130820,AZ,0,100,85.78,56.39,20.39,3.04
20130813,AZ,0,100,85.78,56.39,20.86,3.04
20130806,AZ,0,100,85.78,56.39,20.86,3.04
20130730,AZ,0,100,86.71,57.9,22.81,3.04
20130723,AZ,0,100,91.13,63.58,22.81,3.04
20130716,AZ,0,100,92.46,72.77,26.46,3.04
20130709,AZ,0,100,92.46,72.77,27.36,3.04
20130702,AZ,0,100,92.46,74.35,27.4,3.04
20130625,AZ,0,100,92.49,74.44,23.48,0
20130618,AZ,0,100,92.49,72.23,22.25,0
20130611,AZ,0,100,92.49,72.23,19.67,0
20130604,AZ,0,100,92.49,72.53,19.67,0
20130528,AZ,0,100,86.66,70.11,18.95,0
20130521,AZ,0,100,86.66,70.11,18.95,0
20130514,AZ,0,100,86.66,69.64,18.95,0
20130507,AZ,0,100,86.66,69.64,18.9,0
20130430,AZ,0,100,86.66,66.28,16.22,0
20130423,AZ,2.62,97.38,83.62,57.69,13.8,0
20130416,AZ,2.64,97.36,82.64,43.98,5.63,0
20130409,AZ,3.06,96.94,81.3,41.15,5.63,0
20130402,AZ,3.06,96.94,80.11,29.72,2.03,0
20130326,AZ,3.06,96.94,80.11,29.72,2.03,0
20130319,AZ,3.06,96.94,80.11,29.72,2.03,0
20130312,AZ,3.06,96.94,80.11,29.72,2.03,0
20130305,AZ,0,100,83.17,29.87,2.03,0
20130226,AZ,0,100,83.08,29.45,2.03,0
20130219,AZ,0,100,83.13,29.45,2.03,0
20130212,AZ,0,100,87.66,29.45,2.03,0
20130205,AZ,0,100,88.73,33.06,6.62,0
20130129,AZ,0,100,88.73,33.06,6.62,0
20130122,AZ,0,100,97.82,37.86,8.84,0
20130115,AZ,0,100,97.82,37.86,8.84,0
20130108,AZ,0,100,97.82,37.78,8.68,0
20130101,AZ,0,100,97.91,37.78,8.68,0
20121225,AZ,0,100,97.91,37.78,8.5,0
20121218,AZ,0,100,97.91,37.78,8.5,0
20121211,AZ,0,100,98.62,41.48,8.5,0
20121204,AZ,0,100,98.62,41.43,8.5,0
20121127,AZ,0,100,98.66,41.43,8.14,0
20121120,AZ,0,100,98.66,34.1,5.67,0
20121113,AZ,0,100,98.66,34.1,5.67,0
20121106,AZ,0,100,98.66,35.51,5.67,0
20121030,AZ,0,100,98.66,34.89,5.67,0
20121023,AZ,0,100,98.66,31.28,5.67,0
20121016,AZ,0,100,98.66,31.28,5.67,0
20121009,AZ,0,100,100,31.42,5.67,0
20121002,AZ,0,100,100,31.42,5.67,0
20120925,AZ,0,100,100,31.93,5.67,0
20120918,AZ,0,100,100,31.93,5.67,0
20120911,AZ,0,100,100,32.65,6.89,0
20120904,AZ,0,100,100,41.7,6.89,0
20120828,AZ,0,100,100,41.68,7.46,0
20120821,AZ,0,100,100,71.29,13,0
20120814,AZ,0,100,100,93.97,24.95,0
20120807,AZ,0,100,100,93.97,24.91,0
20120731,AZ,0,100,100,94.07,25.07,0
20120724,AZ,0,100,100,94.07,25.07,0
20120717,AZ,0,100,100,94.07,26.33,0
20120710,AZ,0,100,100,94.07,26.33,0
20120703,AZ,0,100,100,93.78,25.07,0
20120626,AZ,0,100,100,93.72,25.07,0
20120619,AZ,0,100,100,93.72,24.6,0
20120612,AZ,0,100,96.08,83.21,16.29,0
20120605,AZ,0,100,96.08,82.74,16.29,0
20120529,AZ,0,100,96.08,82.74,16.29,0
20120522,AZ,0,100,96.08,82.74,16.29,0
20120515,AZ,0,100,96.08,69.31,16.29,0
20120508,AZ,0,100,96.08,67.19,16.29,0
20120501,AZ,0,100,96.1,67.19,16.29,0
20120424,AZ,0,100,95.98,67.19,16.29,0
20120417,AZ,0,100,95.88,64.96,12.61,0
20120410,AZ,0,100,93.82,62.21,12.61,0
20120403,AZ,0,100,93.82,61.86,12.61,0
20120327,AZ,0.39,99.61,93.25,60.47,12.61,0
20120320,AZ,0.47,99.53,93.25,60.47,8.54,0
20120313,AZ,0.47,99.53,92.82,62.25,8.52,0
20120306,AZ,0.47,99.53,91.72,46.23,0,0
20120228,AZ,0.47,99.53,91.72,40.36,0,0
20120221,AZ,1.98,98.02,86.92,33.32,0,0
20120214,AZ,1.98,98.02,80.56,33.32,0,0
20120207,AZ,1.39,98.61,81.05,36.56,2.78,0
20120131,AZ,6.39,93.61,73.48,36.56,2.78,0
20120124,AZ,7.23,92.77,60.34,36.56,2.78,0
20120117,AZ,7.36,92.64,60.34,36.56,2.78,0
20120110,AZ,16.7,83.3,60.34,36.56,2.78,0
20120103,AZ,16.7,83.3,60.34,36.56,2.78,0
20111227,AZ,16.7,83.3,60.34,36.56,2.78,0
20111220,AZ,16.7,83.3,60.34,36.56,2.78,0
20111213,AZ,1.53,98.47,71.18,48.8,29.06,0
20111206,AZ,1.53,98.47,71.18,48.8,29.99,0.38
20111129,AZ,1.53,98.47,72.24,48.8,29.99,0.38
20111122,AZ,1.53,98.47,72.24,48.8,29.99,1.24
20111115,AZ,1.53,98.47,72.24,48.8,29.99,1.24
20111108,AZ,1.5,98.5,72.03,48.37,29.86,1.24
20111101,AZ,1.5,98.5,72.03,48.37,29.83,1.24
20111025,AZ,1.43,98.57,68.57,42.81,15.12,1.24
20111018,AZ,1.43,98.57,68.57,42.81,15.12,1.24
20111011,AZ,0.89,99.11,69.11,42.81,15.12,1.24
20111004,AZ,0.02,99.98,69.76,42.81,15.34,1.67
20110927,AZ,0.02,99.98,69.76,42.81,15.34,1.67
20110920,AZ,0.02,99.98,69.76,42.81,15.34,1.67
20110913,AZ,0.01,99.99,71.5,45.86,19.15,1.67
20110906,AZ,0.01,99.99,70.4,39.34,19.15,1.67
20110830,AZ,2.41,97.59,70.17,39.12,18.99,1.35
20110823,AZ,2.41,97.59,61.56,33.69,12.93,2.08
20110816,AZ,2.41,97.59,61.56,36.79,11.52,2.08
20110809,AZ,11.15,88.85,60.35,37.15,14.02,4.83
20110802,AZ,11.15,88.85,60.35,37.15,14.02,4.83
20110726,AZ,11.15,88.85,60.35,37.15,14.02,4.83
20110719,AZ,11.15,88.85,60.35,37.15,14.28,4.83
20110712,AZ,12.78,87.22,60.35,38.2,15.02,4.83
20110705,AZ,2.46,97.54,61.64,40.02,18.27,5.62
20110628,AZ,2.46,97.54,61.64,40.02,18.27,5.62
20110621,AZ,22.6,77.4,56.26,28.69,18.27,5.62
20110614,AZ,22.51,77.49,56.26,28.69,18.27,5.62
20110607,AZ,22.51,77.49,56.26,28.69,18.34,0.96
20110531,AZ,22.51,77.49,56.26,28.69,15.59,0
20110524,AZ,22.51,77.49,56.26,28.69,15.59,0
20110517,AZ,13.83,86.17,58.25,31.54,15.59,0
20110510,AZ,13.83,86.17,57.9,31.54,15.59,0
20110503,AZ,13.93,86.07,57.89,31.54,15.59,0
20110426,AZ,13.93,86.07,57.89,22.16,11.73,0
20110419,AZ,25.62,74.38,49.3,22.16,11.73,0
20110412,AZ,25.62,74.38,49.3,22.16,11.73,0
20110405,AZ,25.66,74.34,49.27,22.05,11.84,0
20110329,AZ,24.84,75.16,47.39,21.37,10.96,0
20110322,AZ,28.64,71.36,40.91,13.72,5.96,0
20110315,AZ,28.64,71.36,40.88,12.59,5.96,0
20110308,AZ,29.07,70.93,40.88,12.59,5.6,0
20110301,AZ,29.07,70.93,40.88,12.59,0,0
20110222,AZ,29.07,70.93,40.88,12.59,0,0
20110215,AZ,29.07,70.93,40.88,12.59,0,0
20110208,AZ,29.04,70.96,40.88,12.59,0,0
20110201,AZ,30.61,69.39,32,12.5,0,0
20110125,AZ,40.46,59.54,32,3.94,0,0
20110118,AZ,40.46,59.54,32,0,0,0
20110111,AZ,40.34,59.66,31.93,0,0,0
20110104,AZ,37.05,62.95,32.38,0,0,0
20101228,AZ,31.4,68.6,32.45,0,0,0
20101221,AZ,5.65,94.35,36.28,0,0,0
20101214,AZ,5.65,94.35,26.15,0,0,0
20101207,AZ,0.13,99.87,6.76,0,0,0
20101130,AZ,50.48,49.52,6.76,0,0,0
20101123,AZ,51.18,48.82,6.76,0,0,0
20101116,AZ,51.18,48.82,6.76,0,0,0
20101109,AZ,51.45,48.55,3.26,0,0,0
20101102,AZ,51.45,48.55,3.26,0,0,0
20101026,AZ,51.45,48.55,3.26,0,0,0
20101019,AZ,39.75,60.25,8.75,3.23,0,0
20101012,AZ,39.75,60.25,8.75,3.23,0,0
20101005,AZ,40,60,18.58,3.23,0,0
20100928,AZ,40,60,18.58,3.23,0,0
20100921,AZ,40,60,18.58,3.23,0,0
20100914,AZ,40,60,18.58,3.23,0,0
20100907,AZ,40,60,12.49,3.23,0,0
20100831,AZ,40,60,12.49,3.17,0,0
20100824,AZ,40,60,12.49,3.17,0,0
20100817,AZ,40,60,12.35,2.67,0,0
20100810,AZ,40,60,13.38,2.67,0,0
20100803,AZ,40,60,21.92,3.56,0,0
20100727,AZ,28.79,71.21,28.56,5.05,0,0
20100720,AZ,26.29,73.71,21.52,4.21,0,0
20100713,AZ,41.94,58.06,16.04,4.21,0,0
20100706,AZ,41.94,58.06,16.04,4.21,0,0
20100629,AZ,58.07,41.93,14.64,2.66,0,0
20100622,AZ,59.75,40.25,14.64,2.66,0,0
20100615,AZ,63.84,36.16,14.64,2.66,0,0
20100608,AZ,63.87,36.13,14.43,2.66,0,0
20100601,AZ,63.43,36.57,14.43,2.66,0,0
20100525,AZ,63.43,36.57,14.43,2.66,0,0
20100518,AZ,63.43,36.57,14.43,2.66,0,0
20100511,AZ,43.04,56.96,14.43,2.66,0,0
20100504,AZ,43.08,56.92,14.43,2.66,0,0
20100427,AZ,43.08,56.92,14.43,2.66,0,0
20100420,AZ,43.08,56.92,14.43,2.66,0,0
20100413,AZ,39.37,60.63,14.43,2.66,0,0
20100406,AZ,32.96,67.04,14.43,2.66,0,0
20100330,AZ,32.96,67.04,14.43,2.66,0,0
20100323,AZ,32.96,67.04,23.97,6.41,0,0
20100316,AZ,28.53,71.47,27.56,9.01,0,0
20100309,AZ,23.75,76.25,30.29,9.17,0,0
20100302,AZ,23.75,76.25,48.32,14.48,0,0
20100223,AZ,15.26,84.74,53.3,14.48,0,0
20100216,AZ,15.26,84.74,53.37,14.48,0,0
20100209,AZ,15.16,84.84,53.37,14.48,0,0
20100202,AZ,10.53,89.47,55.91,14.48,0,0
20100126,AZ,7.79,92.21,68.52,15.75,3.47,0
20100119,AZ,0,100,97.34,87.97,9.61,0
20100112,AZ,0,100,97.34,87.97,9.61,0
20100105,AZ,0,100,97.23,71.1,5.06,0
20091229,AZ,0,100,97.23,71.18,5.06,0
20141230,CA,0,100,98.12,94.34,77.94,32.21
20141223,CA,0,100,98.41,94.42,77.94,32.21
20141216,CA,0,100,98.41,94.42,77.94,32.21
20141209,CA,0,100,99.72,94.42,79.69,55.08
20141202,CA,0,100,99.72,94.42,79.69,55.08
20141125,CA,0,100,99.72,94.42,79.69,55.08
20141118,CA,0,100,99.72,94.42,79.69,55.08
20141111,CA,0,100,99.72,94.42,79.69,55.08
20141104,CA,0,100,99.71,94.42,79.69,55.08
20141028,CA,0,100,100,95.04,81.92,58.41
20141021,CA,0,100,100,95.04,81.92,58.41
20141014,CA,0,100,100,95.04,81.92,58.41
20141007,CA,0,100,100,95.04,81.92,58.41
20140930,CA,0,100,100,95.04,81.92,58.41
20140923,CA,0,100,100,95.34,81.92,58.41
20140916,CA,0,100,100,95.42,81.92,58.41
20140909,CA,0,100,100,95.42,81.92,58.41
20140902,CA,0,100,100,95.42,81.92,58.41
20140826,CA,0,100,100,95.42,81.92,58.41
20140819,CA,0,100,100,97.59,81.92,58.41
20140812,CA,0,100,100,99.8,81.92,58.41
20140805,CA,0,100,100,99.8,81.92,58.41
20140729,CA,0,100,100,100,81.89,58.41
20140722,CA,0,100,100,100,81.89,36.49
20140715,CA,0,100,100,100,81.85,36.49
20140708,CA,0,100,100,100,78.97,36.46
20140701,CA,0,100,100,100,78.97,36.46
20140624,CA,0,100,100,100,76.69,32.98
20140617,CA,0,100,100,100,76.69,32.98
20140610,CA,0,100,100,100,76.68,24.77
20140603,CA,0,100,100,100,76.68,24.77
20140527,CA,0,100,100,100,76.68,24.77
20140520,CA,0,100,100,100,76.68,24.77
20140513,CA,0,100,100,100,76.68,24.77
20140506,CA,0,100,100,95.93,76.68,24.77
20140429,CA,0,100,100,96.01,76.68,24.77
20140422,CA,0,100,100,96.01,76.68,24.77
20140415,CA,0,100,99.8,95.21,68.76,23.49
20140408,CA,0,100,99.81,95.21,68.76,23.49
20140401,CA,0,100,99.81,95.21,68.76,23.49
20140325,CA,0,100,99.8,95.21,71.78,23.42
20140318,CA,0.01,99.99,99.8,93.08,71.78,22.37
20140311,CA,0.01,99.99,94.56,90.81,65.89,22.37
20140304,CA,0,100,94.56,90.82,65.89,22.37
20140225,CA,0,100,94.56,90.82,73.83,26.21
20140218,CA,0,100,94.54,90.82,68.3,14.62
20140211,CA,1.43,98.57,94.54,91.59,60.94,9.81
20140204,CA,1.43,98.57,94.18,89.91,67.13,9.81
20140128,CA,1.43,98.57,94.18,89.91,67.13,8.77
20140121,CA,1.43,98.57,94.18,89.91,62.71,0
20140114,CA,1.43,98.57,94.18,89.91,62.71,0
20140107,CA,1.43,98.57,94.25,87.53,27.59,0
20131231,CA,2.61,97.39,94.25,87.53,27.59,0
20131224,CA,2.61,97.39,94.25,84.88,27.59,0
20131217,CA,2.61,97.39,94.25,82.53,27.59,0
20131210,CA,2.61,97.39,94.15,82.53,27.59,0
20131203,CA,2.61,97.39,94.15,82.53,27.59,0
20131126,CA,2.61,97.39,94.15,82.53,27.59,0
20131119,CA,2.61,97.39,96,84.12,27.59,0
20131112,CA,2.61,97.39,96,84.12,11.36,0
20131105,CA,2.62,97.38,95.98,84.12,11.36,0
20131029,CA,2.66,97.34,95.98,84.12,11.36,0
20131022,CA,2.66,97.34,95.98,84.12,11.36,0
20131015,CA,2.65,97.35,95.95,84.12,11.36,0
20131008,CA,2.52,97.48,95.95,84.12,11.36,0
20131001,CA,2.63,97.37,95.95,84.12,11.36,0
20130924,CA,2.63,97.37,96.04,89.84,11.36,0
20130917,CA,2.63,97.37,96.04,89.84,11.36,0
20130910,CA,0,100,97.08,92.94,11.36,0
20130903,CA,0,100,97.08,92.94,11.36,0
20130827,CA,0,100,98.23,93.86,11.36,0
20130820,CA,0,100,98.23,93.86,11.36,0
20130813,CA,0,100,98.23,93.86,11.36,0
20130806,CA,0,100,98.23,93.86,0,0
20130730,CA,0,100,98.23,93.86,0,0
20130723,CA,0,100,98.23,93.96,0,0
20130716,CA,0,100,98.23,93.96,0,0
20130709,CA,0,100,98.23,92.7,0,0
20130702,CA,0,100,98.23,92.7,0,0
20130625,CA,0,100,98.21,92.61,0,0
20130618,CA,0,100,98.21,67.07,0,0
20130611,CA,0,100,98.16,53.54,0,0
20130604,CA,0,100,98.16,53.64,0,0
20130528,CA,0,100,98.16,46.25,0,0
20130521,CA,0,100,98.16,46.25,0,0
20130514,CA,0,100,98.16,46.25,0,0
20130507,CA,0,100,98.16,46.25,0,0
20130430,CA,0,100,64.3,32.82,0,0
20130423,CA,2.84,97.16,63.42,30,0,0
20130416,CA,2.84,97.16,48.39,23.22,0,0
20130409,CA,2.84,97.16,48.39,23.22,0,0
20130402,CA,0,100,48.38,24.22,0,0
20130326,CA,0,100,48.38,24.22,0,0
20130319,CA,12.85,87.15,48.38,24.19,0,0
20130312,CA,15.63,84.37,46.23,24.19,0,0
20130305,CA,0.03,99.97,47.37,26.96,0,0
20130226,CA,0.02,99.98,47.13,26.96,0,0
20130219,CA,15.45,84.55,47.18,23.72,0,0
20130212,CA,34.53,65.47,47.18,23.72,0,0
20130205,CA,34.2,65.8,47.18,21.57,0,0
20130129,CA,34.2,65.8,47.18,21.57,0,0
20130122,CA,34.2,65.8,53.58,21.57,0,0
20130115,CA,34.2,65.8,53.58,21.57,0,0
20130108,CA,32.42,67.58,55.02,21.37,0,0
20130101,CA,31.75,68.25,55.32,22.5,0,0
20121225,CA,30.94,69.06,56.19,25.22,0.05,0
20121218,CA,30.94,69.06,56.19,26.15,0.05,0
20121211,CA,30.94,69.06,57.94,26.59,0.05,0
20121204,CA,23.15,76.85,59.36,26.59,0.05,0
20121127,CA,6.77,93.23,70.47,28.16,1.14,0
20121120,CA,4.82,95.18,67.67,21.61,1.14,0
20121113,CA,7.19,92.81,66.37,19.1,1.14,0
20121106,CA,7.19,92.81,67.75,19.1,1.14,0
20121030,CA,6.73,93.27,68.48,19.1,1.14,0
20121023,CA,6.75,93.25,68.48,19.1,1.14,0
20121016,CA,6.64,93.36,68.48,19.1,1.14,0
20121009,CA,6.64,93.36,69.57,21.98,1.14,0
20121002,CA,11.94,88.06,69.41,21.98,1.14,0
20120925,CA,11.95,88.05,69.41,22.27,1.14,0
20120918,CA,11.95,88.05,69.09,22.27,1.14,0
20120911,CA,11.74,88.26,69.13,22.31,1.14,0
20120904,CA,11.74,88.26,69.28,22.76,1.14,0
20120828,CA,11.74,88.26,69.44,23.05,1.14,0
20120821,CA,11.3,88.7,69.2,23.3,0.29,0
20120814,CA,11.3,88.7,63.84,23.31,0.29,0
20120807,CA,11.64,88.36,63.8,23.31,0.29,0
20120731,CA,11.64,88.36,63.8,23.6,0.29,0
20120724,CA,11.64,88.36,63.8,26.85,0.29,0
20120717,CA,15.88,84.12,59.74,22.92,0,0
20120710,CA,15.88,84.12,59.74,22.92,0,0
20120703,CA,15.88,84.12,59.77,22.92,0,0
20120626,CA,15.89,84.11,59.51,22.76,0,0
20120619,CA,15.89,84.11,59.51,22.6,0,0
20120612,CA,15.89,84.11,58.89,22.6,0,0
20120605,CA,15.89,84.11,58.89,22.6,0,0
20120529,CA,15.89,84.11,58.89,22.6,0,0
20120522,CA,15.89,84.11,58.89,22.6,0,0
20120515,CA,15.89,84.11,58.89,22.6,0,0
20120508,CA,15.89,84.11,58.89,21.14,0,0
20120501,CA,15.84,84.16,58.97,21.14,0,0
20120424,CA,15.84,84.16,60.23,22.87,0,0
20120417,CA,15.84,84.16,60.23,26.35,0,0
20120410,CA,4.89,95.11,81.47,49,0,0
20120403,CA,3.54,96.46,82.01,46.25,0,0
20120327,CA,2.22,97.78,89.61,46.25,0,0
20120320,CA,2.22,97.78,89.61,40.14,0,0
20120313,CA,0.11,99.89,90.14,45.73,0,0
20120306,CA,4.39,95.61,75.24,16.02,0,0
20120228,CA,4.39,95.61,72.09,16.02,0,0
20120221,CA,4.77,95.23,67.76,5.06,0,0
20120214,CA,10.37,89.63,59.06,0,0,0
20120207,CA,10.37,89.63,59.06,0,0,0
20120131,CA,11.09,88.91,57.33,0,0,0
20120124,CA,19.12,80.88,41.23,0,0,0
20120117,CA,18.74,81.26,46.34,3.1,0,0
20120110,CA,19.1,80.9,46.34,3.1,0,0
20120103,CA,29.91,70.09,46.34,0,0,0
20111227,CA,33.91,66.09,5.41,0,0,0
20111220,CA,71.58,28.42,0,0,0,0
20111213,CA,74.32,25.68,0,0,0,0
20111206,CA,82.53,17.47,0,0,0,0
20111129,CA,88.32,11.68,0,0,0,0
20111122,CA,88.42,11.58,0,0,0,0
20111115,CA,88.42,11.58,0,0,0,0
20111108,CA,88.51,11.49,0,0,0,0
20111101,CA,89.22,10.78,0,0,0,0
20111025,CA,89.25,10.75,0,0,0,0
20111018,CA,89.25,10.75,0,0,0,0
20111011,CA,89.25,10.75,0,0,0,0
20111004,CA,89.25,10.75,0,0,0,0
20110927,CA,89.14,10.86,0,0,0,0
20110920,CA,89.14,10.86,0,0,0,0
20110913,CA,87.36,12.64,0,0,0,0
20110906,CA,87.55,12.45,0,0,0,0
20110830,CA,92.14,7.86,0,0,0,0
20110823,CA,92.12,7.88,0,0,0,0
20110816,CA,92.12,7.88,0,0,0,0
20110809,CA,85.34,14.66,0,0,0,0
20110802,CA,85.34,14.66,0,0,0,0
20110726,CA,85.34,14.66,0,0,0,0
20110719,CA,85.34,14.66,0,0,0,0
20110712,CA,87.87,12.13,0,0,0,0
20110705,CA,87.71,12.29,0,0,0,0
20110628,CA,87.71,12.29,0,0,0,0
20110621,CA,99.99,0.01,0,0,0,0
20110614,CA,99.99,0.01,0,0,0,0
20110607,CA,99.99,0.01,0,0,0,0
20110531,CA,99.99,0.01,0,0,0,0
20110524,CA,99.99,0.01,0,0,0,0
20110517,CA,99.99,0.01,0,0,0,0
20110510,CA,99.99,0.01,0,0,0,0
20110503,CA,99.99,0.01,0,0,0,0
20110426,CA,99.99,0.01,0,0,0,0
20110419,CA,99.99,0.01,0,0,0,0
20110412,CA,99.99,0.01,0,0,0,0
20110405,CA,99.99,0.01,0,0,0,0
20110329,CA,99.94,0.06,0,0,0,0
20110322,CA,96.87,3.13,0,0,0,0
20110315,CA,94.2,5.8,0,0,0,0
20110308,CA,94.2,5.8,0,0,0,0
20110301,CA,99.94,0.06,0,0,0,0
20110222,CA,99.94,0.06,0,0,0,0
20110215,CA,77.34,22.66,0,0,0,0
20110208,CA,77.34,22.66,0,0,0,0
20110201,CA,99.94,0.06,0,0,0,0
20110125,CA,99.94,0.06,0,0,0,0
20110118,CA,99.94,0.06,0,0,0,0
20110111,CA,99.93,0.07,0,0,0,0
20110104,CA,98.62,1.38,0,0,0,0
20101228,CA,98.62,1.38,0,0,0,0
20101221,CA,94.86,5.14,0,0,0,0
20101214,CA,79.56,20.44,1.25,0,0,0
20101207,CA,78.93,21.07,2.14,0,0,0
20101130,CA,81.67,18.33,2.41,0,0,0
20101123,CA,90.14,9.86,2.41,0,0,0
20101116,CA,90.14,9.86,4.62,0.19,0,0
20101109,CA,90.14,9.86,4.62,0.19,0,0
20101102,CA,90.14,9.86,4.62,0.19,0,0
20101026,CA,90.14,9.86,4.62,0.19,0,0
20101019,CA,88.08,11.92,6.07,0.24,0,0
20101012,CA,88.08,11.92,6.07,0.24,0,0
20101005,CA,85.44,14.56,8.08,0.24,0,0
20100928,CA,85.44,14.56,8.08,0.24,0,0
20100921,CA,85.44,14.56,8.08,0.24,0,0
20100914,CA,85.44,14.56,8.08,0.24,0,0
20100907,CA,85.44,14.56,8.08,0.24,0,0
20100831,CA,85.44,14.56,8.08,0.24,0,0
20100824,CA,85.44,14.56,8.08,0.24,0,0
20100817,CA,85.44,14.56,8.08,0.24,0,0
20100810,CA,85.44,14.56,8.08,0.24,0,0
20100803,CA,85.44,14.56,8.08,0.24,0,0
20100727,CA,87.46,12.54,8.08,0.24,0,0
20100720,CA,87.79,12.21,8.08,0.24,0,0
20100713,CA,87.97,12.03,8.08,0.24,0,0
20100706,CA,87.97,12.03,8.08,0.24,0,0
20100629,CA,87.97,12.03,8.08,0.24,0,0
20100622,CA,87.97,12.03,8.08,0.24,0,0
20100615,CA,87.97,12.03,8.08,0.24,0,0
20100608,CA,87.97,12.03,8.08,5.97,0,0
20100601,CA,87.02,12.98,8.08,5.97,0,0
20100525,CA,87.02,12.98,8.08,5.97,0,0
20100518,CA,81.3,18.7,8.58,6.96,0,0
20100511,CA,72.69,27.31,9.13,7.09,0,0
20100504,CA,72.82,27.18,9.89,7.1,0,0
20100427,CA,72.82,27.18,9.89,7.1,0,0
20100420,CA,67.61,32.39,9.89,7.1,0,0
20100413,CA,67.76,32.24,9.89,7.1,0,0
20100406,CA,63.21,36.79,9.89,7.1,0,0
20100330,CA,63.24,36.76,9.91,7.1,0,0
20100323,CA,64.29,35.71,9.91,7.1,0,0
20100316,CA,66.08,33.92,10.14,6.75,0,0
20100309,CA,66.67,33.33,10.91,5.88,0,0
20100302,CA,64.59,35.41,10.72,4.28,0,0
20100223,CA,64.59,35.41,10.72,4.28,0,0
20100216,CA,64.05,35.95,10.98,4.28,0,0
20100209,CA,44.32,55.68,10.98,2.19,0,0
20100202,CA,43.19,56.81,18.75,2.19,0,0
20100126,CA,42.61,57.39,19.41,2.19,0,0
20100119,CA,7.94,92.06,63.2,13.98,0,0
20100112,CA,6.56,93.44,72.94,21.22,0,0
